Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.325s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	1.44	0.00	0.00	0.73	1.99	1.85	1.37	0.08	1.04
3.00	1.83	1.46	0.20	0.00	0.45	2.00	1.72	0.65	0.32	0.00
4.00	2.01	1.72	0.24	0.00	0.00	2.00	1.91	1.77	0.01	0.66
5.00	1.94	1.86	1.74	0.00	0.02	2.00	1.78	0.26	0.00	0.00
6.00	2.01	2.00	1.90	0.00	0.28	2.00	2.00	1.98	0.21	0.00
7.00	1.98	2.00	1.90	0.00	0.00	2.00	1.99	1.86	0.00	0.00
8.00	2.00	1.98	2.01	0.01	0.02	1.99	2.00	1.79	0.00	0.74
9.00	2.01	2.03	1.93	0.12	0.12	2.00	1.99	1.83	0.00	0.85
10.00	2.00	1.80	1.94	0.00	0.00	2.00	1.81	1.65	0.00	0.61
11.00	2.00	2.00	1.80	0.00	0.00	2.00	1.94	1.72	0.00	0.32
12.00	1.99	1.99	1.81	0.22	0.20	2.00	1.94	1.97	0.19	0.00
13.00	2.00	2.00	1.54	0.00	0.00	2.00	2.05	1.99	0.00	0.00
14.00	2.00	1.74	1.99	0.04	0.25	1.99	2.00	1.59	0.18	1.52
15.00	2.00	1.91	1.83	0.00	0.00	2.00	2.00	1.97	0.00	0.95
16.00	1.90	1.75	1.44	0.00	0.00	2.00	1.85	1.67	0.00	0.07
17.00	2.00	1.98	0.35	0.00	0.00	2.00	1.95	1.27	0.00	0.24
18.00	2.00	1.91	1.68	0.00	0.00	2.00	2.00	1.68	0.00	0.00
19.00	2.00	2.00	1.81	0.01	0.05	2.00	2.00	2.00	0.05	0.59
20.00	1.99	1.94	1.78	0.07	0.05	1.99	1.87	1.83	0.00	0.38
21.00	2.00	2.00	1.12	0.27	0.27	2.00	1.94	1.44	0.27	0.00
22.00	2.00	2.00	2.00	0.11	0.09	2.00	2.00	1.95	0.09	0.04
23.00	2.00	1.80	1.47	0.00	0.22	2.00	2.00	1.77	0.00	0.00
24.00	2.00	2.00	1.99	0.00	0.47	2.00	2.00	2.00	0.00	1.19
25.00	1.98	1.98	1.99	0.00	0.00	2.00	1.99	1.99	0.00	0.00
26.00	2.01	2.00	1.17	0.00	0.33	1.99	1.94	1.60	0.00	1.00
27.00	2.00	2.01	1.87	0.00	0.00	2.00	2.00	2.03	0.00	0.00
28.00	2.00	1.88	1.86	0.00	0.00	2.00	2.00	1.79	0.00	0.18
29.00	2.00	1.98	1.27	0.00	0.00	2.00	1.98	1.88	0.00	0.00
30.00	2.00	2.00	2.00	0.00	0.00	2.00	2.01	2.04	0.00	0.00
31.00	2.00	2.00	2.00	0.00	0.01	2.00	1.95	1.92	0.00	1.11
32.00	1.99	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00	2.00
33.00	2.00	1.90	1.57	0.00	0.00	2.00	1.97	1.70	0.00	0.11
34.00	2.00	2.05	1.91	0.00	0.00	2.00	1.86	1.87	0.00	0.31
35.00	2.00	1.97	1.94	0.00	0.00	2.00	2.00	2.14	0.00	0.74
36.00	2.00	1.98	1.97	0.01	0.02	2.00	1.98	1.94	0.01	1.51
37.00	2.00	2.01	1.98	0.00	0.00	2.00	1.97	1.98	0.00	0.05
38.00	1.98	2.00	1.91	0.00	0.00	1.99	1.99	1.98	0.00	1.10
39.00	2.00	2.00	1.72	0.00	0.02	2.00	1.67	1.35	0.00	0.94
40.00	2.00	2.00	1.90	0.00	0.00	2.00	1.95	2.00	0.00	0.00
41.00	2.00	1.98	1.78	0.00	0.00	2.00	2.00	1.93	0.00	0.40
42.00	2.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00	0.26
43.00	2.00	1.99	1.97	0.00	0.00	2.00	1.99	2.00	0.00	1.28
44.00	1.99	1.98	1.93	0.00	0.00	1.99	2.00	1.97	0.00	1.48
45.00	2.00	1.97	1.97	0.00	0.00	2.00	1.97	1.85	0.00	0.75
46.00	2.00	1.91	1.77	0.15	0.15	2.00	2.00	1.93	0.00	0.02
47.00	2.00	1.98	1.77	0.00	0.00	2.00	1.80	1.80	0.00	0.00
48.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	1.77	0.00	0.48
49.00	2.00	1.99	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.08
50.00	1.99	2.00	1.55	0.04	0.02	2.00	1.99	1.99	0.00	1.34
51.00	2.00	2.00	2.00	0.00	0.00	1.99	2.00	1.86	0.00	0.65
52.00	2.00	1.99	1.99	0.00	0.00	2.00	1.99	1.98	0.00	0.00
53.00	2.00	2.01	2.00	0.00	0.00	2.00	1.97	1.95	0.00	0.00
54.00	2.00	1.87	1.79	0.00	0.00	2.00	2.00	1.95	0.00	0.05
55.00	2.00	1.99	2.00	0.00	0.00	2.00	1.99	2.00	0.00	0.65
56.00	1.99	1.95	2.00	0.00	0.00	2.00	2.00	1.98	0.00	0.72
57.00	2.00	1.98	1.80	0.00	0.00	1.99	1.99	1.86	0.00	1.55
58.00	2.00	2.00	1.99	0.15	0.14	2.00	2.00	1.98	0.15	0.42
59.00	2.00	2.00	1.71	0.21	0.21	2.00	1.99	1.86	0.21	0.04
60.00	2.00	1.98	1.74	0.00	0.26	2.00	1.88	1.34	0.00	1.26
61.00	2.00	1.99	1.99	0.00	0.00	2.00	2.00	1.97	0.00	1.42
62.00	1.98	2.00	1.95	0.00	0.00	2.00	1.99	2.00	0.00	1.99
63.00	2.00	2.00	1.99	0.00	1.24	1.99	2.00	1.99	0.00	1.92
64.00	2.00	2.00	1.99	0.00	1.35	2.00	2.00	2.01	0.12	1.34
65.00	1.99	2.00	1.88	0.00	0.00	2.00	1.91	1.88	0.00	0.00
66.00	2.00	2.00	1.90	0.00	0.24	2.00	2.00	1.97	0.00	0.59
67.00	2.00	1.99	1.93	0.00	0.00	2.00	1.99	2.00	0.00	0.79
68.00	1.99	1.99	1.55	0.00	0.00	2.00	2.00	1.93	0.00	0.01
69.00	1.99	2.00	2.00	0.00	0.00	1.99	2.00	1.97	0.00	0.00
70.00	2.00	2.00	2.00	0.00	0.05	2.00	2.00	2.00	0.00	1.94
71.00	2.00	2.00	1.67	0.00	0.00	2.00	1.92	1.70	0.00	1.70
72.00	2.00	2.00	1.97	0.00	0.00	2.00	2.07	1.88	0.00	1.95
73.00	2.00	2.00	1.91	0.00	0.00	2.00	2.01	2.00	0.00	2.03
74.00	1.99	1.99	1.50	0.46	0.41	2.00	1.94	1.59	0.46	0.84
75.00	1.99	1.95	1.48	0.00	0.00	1.99	1.84	1.75	0.00	0.35
76.00	2.00	2.01	1.98	0.00	0.00	2.00	2.00	1.81	0.00	0.00
77.00	2.00	2.04	2.16	0.11	0.11	2.00	2.01	1.90	0.09	0.14
78.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00	0.00
79.00	2.00	1.99	1.73	0.00	0.00	2.00	2.00	1.85	0.00	0.40
80.00	2.00	1.93	1.80	0.00	0.00	2.00	1.98	1.86	0.00	1.83
81.00	1.99	2.06	1.94	0.00	0.00	1.99	2.01	1.87	0.00	0.61
82.00	2.00	1.98	1.88	0.00	0.00	2.00	2.00	1.97	0.00	0.00
83.00	1.99	1.97	1.90	0.12	0.45	2.00	1.87	1.77	0.44	0.38
84.00	1.99	2.03	2.01	0.00	0.00	2.00	2.01	1.99	0.00	0.33
85.00	2.01	1.99	2.00	0.00	0.00	2.00	2.01	2.03	0.00	0.00
86.00	2.00	2.00	1.97	0.00	0.00	2.00	1.99	1.99	0.00	1.15
87.00	1.99	2.00	1.86	0.00	0.00	1.99	2.00	1.97	0.00	1.87
88.00	2.00	1.92	1.25	0.00	0.00	2.00	2.00	1.44	0.00	0.35
89.00	2.00	1.86	1.81	0.00	0.05	2.00	1.73	1.67	0.00	0.34
90.00	2.00	2.00	1.95	0.00	0.00	2.00	2.00	1.87	0.00	0.61
91.00	1.98	1.93	1.91	0.00	0.00	2.00	1.98	1.71	0.00	0.49
92.00	2.03	2.05	2.06	0.00	0.00	2.00	2.01	2.11	0.00	0.15
93.00	1.99	1.93	1.93	0.00	0.00	1.99	2.00	1.90	0.00	1.35
94.00	2.00	2.06	2.04	0.00	0.52	2.00	2.00	1.97	0.00	1.78
95.00	2.00	1.99	1.93	0.00	0.02	2.00	1.99	1.97	0.00	1.97
96.00	2.00	2.01	2.03	0.00	0.00	2.00	2.01	2.03	0.00	2.04
97.00	2.00	2.00	1.86	0.00	0.00	2.00	1.99	1.97	0.00	1.22
98.00	1.99	1.99	2.00	0.00	0.00	2.00	2.00	1.84	0.00	0.05
99.00	1.99	2.00	1.75	0.00	0.00	2.00	1.94	1.90	0.00	0.00
100.00	2.00	2.00	1.94	0.00	0.00	1.99	1.97	1.85	0.00	0.00
101.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.49
102.00	2.00	1.88	1.71	0.00	0.00	2.00	2.00	1.92	0.00	0.02
103.00	2.00	2.00	2.03	0.00	0.09	2.00	1.99	1.52	0.11	1.38
104.00	2.00	1.85	1.83	0.00	0.00	2.00	1.97	1.37	0.00	0.01
105.00	2.00	1.84	1.20	0.00	0.00	2.00	1.91	0.61	0.00	0.28
106.00	1.99	2.00	1.25	0.00	0.00	1.99	2.00	0.94	0.00	0.46
107.00	1.93	2.00	1.94	0.00	0.00	2.00	1.92	2.01	0.00	0.01
108.00	2.01	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00	1.61
109.00	2.00	2.00	2.00	0.00	0.00	2.00	2.01	1.99	0.00	0.57
110.00	2.00	1.94	0.93	0.00	0.00	2.00	1.33	1.19	0.00	0.19
111.00	2.00	2.05	2.04	0.00	0.00	2.00	1.99	2.08	0.00	1.12
112.00	1.98	1.94	1.83	0.00	0.00	1.99	2.00	2.04	0.00	0.11
113.00	2.00	1.99	1.90	0.00	0.00	2.00	2.00	2.00	0.00	0.21
114.00	2.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00	0.79
115.00	2.00	2.00	1.94	0.00	0.00	2.00	2.00	1.99	0.00	2.00
116.00	2.00	1.99	1.57	0.00	0.00	2.00	1.92	1.73	0.00	1.15
117.00	2.00	1.99	1.80	0.00	0.79	2.00	1.92	1.75	0.00	1.61
118.00	1.99	1.93	1.97	0.00	0.00	1.99	2.00	1.79	0.00	1.40
119.00	1.98	2.00	1.98	0.00	0.00	2.00	2.00	1.93	0.00	0.04
120.00	2.00	1.97	1.94	0.00	0.00	2.00	2.00	1.81	0.00	0.19
121.00	2.00	2.00	1.90	0.00	0.00	2.00	2.00	2.00	0.00	0.54
122.00	2.00	1.95	1.74	0.00	0.00	2.00	1.98	1.70	0.00	1.50
123.00	2.00	2.00	1.85	0.00	0.06	2.00	2.01	2.03	0.24	0.01
124.00	1.99	2.00	2.00	0.00	0.00	1.99	2.00	1.97	0.00	0.67
125.00	1.99	2.00	1.87	0.00	0.01	2.00	1.99	1.64	0.00	0.55
126.00	2.00	1.94	1.94	0.00	0.00	2.00	1.95	1.94	0.00	0.31
127.00	2.00	2.06	2.05	0.00	0.00	2.00	2.05	2.06	0.00	0.06
128.00	2.00	1.95	1.92	0.00	0.00	2.00	1.94	1.85	0.00	0.00
129.00	2.00	2.01	1.91	0.00	0.00	2.00	2.00	1.85	0.00	0.22
130.00	1.98	1.97	1.37	0.00	0.00	1.99	1.97	1.92	0.00	0.06
131.00	2.01	2.01	1.90	0.00	0.00	2.00	1.93	1.80	0.00	0.00
132.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	1.85	0.00	0.01
133.00	2.00	2.00	1.90	0.00	0.00	2.00	2.00	1.91	0.00	0.46
134.00	1.99	1.99	1.94	0.00	0.00	2.00	1.97	1.92	0.00	1.11
135.00	2.00	1.98	1.99	0.00	0.00	2.00	2.00	2.00	0.00	0.14
136.00	1.99	2.00	2.00	0.00	0.00	1.99	1.99	2.00	0.00	0.49
137.00	1.99	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.49
138.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
139.00	2.00	2.00	2.00	0.14	0.13	2.00	2.00	1.85	0.00	0.13
140.00	2.00	2.00	1.98	0.00	0.00	2.00	1.95	1.86	0.00	0.00
141.00	1.99	1.92	1.85	0.00	0.00	2.00	1.99	1.86	0.00	0.00
142.00	2.00	2.05	1.94	0.00	0.00	2.00	1.97	2.04	0.00	0.00
143.00	1.85	1.83	1.86	0.00	0.00	1.99	2.00	1.86	0.00	0.08
144.00	2.00	1.93	1.93	0.00	0.04	2.00	2.00	1.38	0.15	0.00
145.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	1.95	0.00	0.00
146.00	2.00	2.00	1.30	0.00	0.00	2.00	1.99	1.71	0.00	0.00
147.00	2.00	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00
148.00	1.99	1.99	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
149.00	2.00	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00	0.18
150.00	2.00	2.00	1.91	0.00	0.00	2.00	2.00	2.00	0.00	1.78
151.00	2.00	1.99	1.83	0.00	0.00	2.00	1.99	1.92	0.00	1.75
152.00	2.00	1.99	1.77	0.00	0.00	2.00	1.91	1.73	0.00	0.00
153.00	1.39	1.45	1.47	0.00	0.00	2.00	1.47	1.47	0.00	0.00
154.00	2.00	1.99	1.92	0.00	0.00	2.00	2.00	2.00	0.00	0.00
155.00	1.99	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00
156.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
157.00	2.00	2.00	1.97	0.00	0.00	2.00	2.00	2.00	0.00	1.51
158.00	2.00	2.00	1.97	0.25	0.25	2.00	1.99	1.98	0.00	1.66
159.00	1.99	1.97	1.81	0.00	0.28	2.00	1.91	1.14	0.00	0.22
160.00	2.01	1.99	2.00	0.00	0.00	2.00	1.99	2.05	0.00	0.00
161.00	1.99	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00	1.33
162.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	1.84	0.00	1.90
163.00	2.00	2.00	1.98	0.05	0.05	2.00	2.00	1.99	0.00	1.99
164.00	1.97	1.99	1.93	0.02	0.05	2.00	1.93	1.86	0.28	0.25
165.00	2.01	1.73	1.78	0.00	0.19	2.00	2.04	1.28	0.00	1.04
166.00	1.98	1.99	1.68	0.00	0.00	2.00	1.98	1.40	0.00	0.00
167.00	2.03	2.00	1.64	0.07	0.02	1.99	1.94	1.97	0.04	0.02
168.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00
169.00	1.71	1.70	1.71	0.25	0.24	2.00	1.40	1.21	0.00	0.31
170.00	2.01	1.99	1.86	0.00	0.00	2.00	2.05	2.18	0.00	0.00
171.00	2.00	1.93	1.83	0.00	0.00	2.00	2.00	0.73	0.00	0.52
172.00	2.00	1.99	1.91	0.00	0.00	2.00	1.99	1.91	0.00	0.00
173.00	1.99	1.98	1.95	0.00	0.00	1.99	2.00	1.90	0.00	0.28
174.00	2.00	1.97	1.91	0.00	0.00	2.00	2.00	1.92	0.00	0.31
175.00	2.00	2.04	1.99	0.00	0.00	2.00	2.00	1.84	0.00	1.05
176.00	1.99	2.00	1.90	0.00	0.00	2.00	2.00	2.00	0.00	0.27
177.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00	0.71
178.00	2.00	1.99	2.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00
179.00	1.99	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00
10.1.1.1	2.02	2044.40
10.1.1.2	2.00	4244.90
10.1.1.3	1.86	13273.71
10.1.1.4	0.02	807193.25
10.1.1.5	0.06	410957.09
10.2.1.2	2.04	7.88
10.1.1.7	2.00	5153.72
10.1.1.8	1.87	12825.85
10.1.1.9	0.02	686857.19
10.1.1.10	0.59	104029.80
