Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.214s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.52	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	1.83	0.00	1.57	1.52	2.00	1.64	1.46	0.00
6.00	1.99	1.85	1.97	1.98	2.00	2.00	1.97	1.79
7.00	2.00	2.00	1.97	2.00	2.00	2.00	1.97	2.00
8.00	2.00	2.00	1.98	2.00	1.99	2.00	1.93	1.99
9.00	2.00	1.72	0.35	0.19	2.00	1.68	0.27	0.14
10.00	2.00	1.93	1.80	1.95	2.00	1.75	0.31	0.00
11.00	1.00	1.46	1.33	0.81	2.00	1.91	0.31	1.40
12.00	1.83	1.32	1.87	0.24	2.00	1.67	0.49	0.05
13.00	1.97	1.95	1.79	0.32	2.00	2.20	0.39	0.41
14.00	2.01	2.00	2.05	2.03	1.99	2.01	2.00	2.36
15.00	2.00	2.00	2.00	1.81	2.00	2.00	1.97	2.01
16.00	2.00	2.00	1.99	2.03	2.00	2.00	1.97	2.00
17.00	2.00	1.99	1.81	1.74	2.00	1.92	1.53	1.84
18.00	2.00	2.00	1.99	2.00	2.00	2.01	2.00	2.00
19.00	1.99	2.01	1.97	1.92	2.00	1.98	2.00	1.99
20.00	2.00	1.99	1.97	1.98	1.99	2.00	2.00	2.00
21.00	2.00	2.00	2.00	1.99	2.00	1.99	1.99	2.00
22.00	2.00	2.00	1.97	1.97	2.00	1.99	2.01	1.99
23.00	2.00	1.87	1.77	1.59	2.00	1.86	1.61	0.99
24.00	2.00	2.00	1.91	1.92	2.00	2.00	1.92	0.20
25.00	2.00	1.99	1.88	2.00	2.00	1.93	2.00	0.00
26.00	1.99	2.00	1.73	1.88	1.99	1.99	1.93	0.00
27.00	1.99	2.00	1.90	1.92	2.00	1.97	1.68	0.06
28.00	2.00	2.00	1.90	1.97	2.00	2.00	1.99	0.28
29.00	2.00	2.00	1.98	2.00	2.00	2.00	2.01	2.00
30.00	2.00	2.00	1.98	2.00	2.00	1.99	1.99	2.00
31.00	2.00	1.99	1.97	2.00	2.00	2.00	2.00	2.00
32.00	1.99	2.00	1.97	2.00	1.99	2.00	2.00	2.00
33.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00
34.00	2.00	2.00	1.97	1.99	2.00	2.00	2.00	1.99
35.00	2.00	2.00	1.98	2.00	2.00	2.00	1.99	2.00
36.00	2.00	2.00	1.93	2.00	2.00	2.00	2.00	2.00
37.00	2.00	1.99	1.98	2.00	2.00	1.99	2.00	2.00
38.00	1.99	2.00	1.99	2.00	1.99	1.99	2.00	2.00
39.00	2.00	2.00	1.98	2.00	2.00	1.99	2.00	1.99
40.00	2.00	2.00	1.97	2.00	2.00	2.00	1.99	2.00
41.00	2.00	2.00	1.98	1.99	2.00	2.00	2.01	1.98
42.00	2.00	1.99	1.97	2.00	2.00	1.99	1.99	2.00
43.00	1.99	2.00	1.98	2.00	2.00	2.00	2.00	1.99
44.00	1.99	2.00	1.99	1.99	1.99	1.99	2.00	2.00
45.00	2.00	2.00	1.78	1.83	2.00	1.91	1.91	1.53
46.00	2.00	2.00	1.99	1.93	2.00	2.00	1.99	1.98
47.00	2.00	2.00	1.90	1.66	2.00	1.95	1.92	1.73
48.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	1.99
49.00	2.00	1.84	1.01	1.04	2.00	1.93	0.72	0.75
50.00	1.99	1.79	1.20	0.00	2.00	1.97	1.90	0.27
51.00	1.93	1.83	1.99	0.21	1.99	2.00	0.65	0.11
52.00	1.65	1.59	1.33	0.00	2.00	1.54	0.81	0.99
53.00	2.00	1.85	1.77	0.04	2.00	2.00	1.41	0.00
54.00	2.00	1.99	1.99	0.22	2.00	2.00	2.00	0.00
55.00	2.00	2.00	1.94	2.00	2.00	2.00	1.98	1.99
56.00	1.99	2.00	1.90	2.00	2.00	1.99	1.94	2.00
57.00	2.00	2.00	1.97	2.00	1.99	2.00	1.93	2.00
58.00	2.00	2.00	1.90	1.99	2.00	2.00	1.90	2.00
59.00	2.00	2.00	1.90	2.00	2.00	2.00	1.93	1.99
60.00	2.00	1.99	1.87	2.00	2.00	2.00	1.92	2.00
61.00	2.00	2.00	1.91	2.00	2.00	1.99	1.93	1.98
62.00	2.00	2.00	1.91	2.00	2.00	2.00	1.91	2.00
63.00	1.99	2.00	1.94	2.00	1.99	2.00	1.90	2.00
64.00	2.00	2.00	1.91	2.00	2.00	2.00	1.90	1.99
65.00	2.00	1.99	1.91	2.00	2.00	2.00	1.93	2.00
66.00	2.00	2.01	1.87	1.99	2.00	2.00	1.92	2.00
67.00	2.00	2.00	1.90	1.99	2.00	1.99	1.93	1.99
68.00	1.99	1.99	1.88	2.00	2.00	2.00	1.94	2.00
69.00	2.00	2.00	1.91	2.00	1.99	2.00	1.97	2.00
70.00	2.00	2.00	1.90	2.00	2.00	2.00	1.92	2.00
71.00	2.00	2.00	1.93	1.99	2.00	2.00	1.88	1.99
72.00	2.00	2.00	1.92	2.00	2.00	2.00	1.90	1.99
73.00	1.98	1.99	1.95	1.99	2.00	1.99	1.92	2.00
74.00	2.00	2.00	1.93	2.00	2.00	2.00	1.92	2.00
75.00	1.99	2.00	1.90	2.00	1.99	2.00	1.92	1.99
76.00	2.00	2.00	1.86	2.00	2.00	2.00	1.92	1.99
77.00	2.00	2.00	1.88	2.00	2.00	2.00	1.94	2.00
78.00	2.00	2.00	1.90	1.99	2.00	2.00	1.90	2.00
79.00	2.00	1.99	1.92	2.00	2.00	2.00	1.88	2.00
80.00	2.00	2.00	1.87	2.00	2.00	2.00	1.94	2.00
81.00	1.99	2.00	1.90	1.99	1.99	1.99	1.94	2.00
82.00	2.00	2.00	1.93	2.00	2.00	2.00	1.91	2.00
83.00	2.00	2.00	1.94	2.00	2.00	2.00	1.95	1.99
84.00	2.00	2.00	1.92	1.99	2.00	2.00	1.90	2.00
85.00	2.00	2.00	1.90	2.00	2.00	2.00	1.92	2.00
