Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.458s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00
3.00	1.90	0.00	0.00	0.64	2.00	0.00	0.00	1.81	0.00
4.00	1.92	1.86	0.04	2.00	2.00	0.00	0.00	2.00	1.83
5.00	1.98	2.00	1.31	2.00	2.00	1.83	0.00	1.99	1.99
6.00	1.99	2.00	2.00	1.99	2.00	1.99	1.59	1.98	1.99
7.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00	1.98	2.00
8.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99	2.00
9.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00
10.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.97	2.00
11.00	1.95	2.00	1.99	1.99	2.00	1.99	2.00	1.98	1.99
12.00	2.00	2.00	1.99	2.00	2.00	2.01	1.99	1.97	2.00
13.00	2.00	1.99	2.00	2.00	2.00	1.99	2.00	1.98	2.00
14.00	2.00	2.00	2.00	2.00	1.99	2.00	1.98	2.00	1.99
15.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00
16.00	1.99	2.00	2.00	2.00	2.00	2.00	1.99	1.99	2.00
17.00	2.00	2.00	1.98	2.00	2.00	2.00	1.99	1.98	1.99
18.00	2.01	2.00	1.99	1.99	2.00	1.99	2.00	1.95	1.99
19.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	1.97	2.00
20.00	2.00	1.99	1.99	2.00	1.99	2.00	1.99	1.95	1.99
21.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00
22.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	1.98	2.00
23.00	2.01	2.00	1.99	1.99	2.00	2.00	1.99	1.98	1.99
24.00	1.99	2.00	1.99	2.00	2.00	1.99	2.01	2.00	2.00
25.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.97	2.00
26.00	2.00	1.99	2.00	2.00	1.99	2.00	1.99	1.98	2.00
27.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
28.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99	2.00
29.00	2.00	2.00	1.99	2.00	2.00	1.99	2.00	2.00	1.99
30.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	1.98	2.00
31.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	1.97	1.99
32.00	2.00	1.99	1.99	2.00	1.99	2.00	2.00	2.00	1.97
33.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00
34.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
35.00	1.99	2.00	2.00	2.00	2.00	2.00	1.98	1.99	1.99
36.00	2.00	2.00	1.99	2.00	2.00	1.99	2.00	1.98	2.00
37.00	2.00	2.00	2.01	1.99	2.00	2.00	2.00	1.99	2.00
38.00	1.99	1.99	1.99	2.00	1.99	2.00	2.00	1.99	2.00
39.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
40.00	1.99	2.00	2.00	2.00	2.00	1.99	2.00	1.99	2.00
41.00	2.01	2.00	1.98	2.00	2.00	2.01	1.99	1.99	1.99
42.00	1.99	2.00	2.01	2.00	2.00	2.00	2.00	2.01	2.00
43.00	2.00	2.00	1.99	1.99	2.00	1.99	2.00	1.99	2.00
44.00	2.00	1.99	1.99	2.00	1.99	2.00	2.00	2.00	1.99
45.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99
47.00	1.99	2.00	1.99	2.00	2.00	1.99	1.99	2.00	2.01
48.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99
49.00	2.00	2.00	1.99	1.99	2.00	2.00	2.00	1.99	2.00
50.00	2.00	1.99	1.99	2.00	2.00	2.00	1.98	1.99	1.99
51.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99	2.00
52.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
53.00	2.01	2.00	2.00	2.00	2.00	2.00	1.95	1.98	1.98
54.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
55.00	2.00	2.00	1.99	1.99	2.00	1.99	2.00	2.00	2.00
56.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00	1.98	2.00
57.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00
58.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00
59.00	1.99	2.00	2.00	2.00	2.00	2.00	2.01	2.00	1.99
60.00	2.01	2.00	2.00	1.99	2.00	1.99	1.99	2.00	1.99
61.00	1.99	2.00	1.99	2.01	2.00	2.00	2.00	1.99	2.00
62.00	1.99	2.00	1.99	1.99	2.00	2.00	2.00	2.00	1.99
63.00	2.00	1.99	2.00	2.00	1.99	2.00	2.00	2.00	2.00
64.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
65.00	2.01	2.00	1.99	1.99	2.00	2.00	1.99	2.00	1.99
66.00	1.99	2.00	2.00	2.01	2.00	1.99	2.00	2.00	2.00
67.00	2.00	1.99	2.01	2.00	2.00	2.00	1.99	1.95	1.99
68.00	0.14	2.01	1.99	1.99	2.00	2.00	2.00	2.00	2.00
69.00	0.00	1.99	2.00	2.00	1.99	2.00	2.00	2.00	2.00
70.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
