Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.356s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	1.10	0.00	0.00	0.00	0.00	0.00	1.98	1.95	1.72	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.89	0.00	0.22	0.00	0.00	0.00	2.00	2.00	1.91	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00	2.00	1.90	1.84	0.11	0.00	0.00	0.00	0.00
5.00	1.44	1.40	0.00	0.69	0.25	0.00	0.22	0.00	2.00	1.42	1.54	0.00	0.00	0.22	0.00	0.00
6.00	2.01	1.97	0.00	0.14	0.00	0.00	0.00	0.00	2.00	1.61	1.59	0.00	0.00	0.00	0.00	0.00
7.00	2.00	1.95	2.24	1.51	0.05	0.00	0.00	0.00	2.00	1.98	1.44	0.01	0.01	0.00	0.00	0.00
8.00	2.00	2.03	1.97	1.64	0.08	0.08	0.00	0.00	1.99	2.00	2.12	0.61	0.07	0.00	0.00	0.00
9.00	2.00	1.92	0.55	0.31	0.09	0.00	0.00	0.00	2.00	2.00	1.94	0.28	0.09	0.09	0.00	0.00
10.00	2.00	2.00	0.40	0.00	0.28	0.00	0.00	0.00	2.00	1.98	1.85	0.00	0.24	0.04	0.00	0.00
11.00	2.00	1.99	0.00	2.27	0.27	0.01	0.00	0.00	2.00	1.99	1.93	0.00	0.12	0.07	0.00	0.00
12.00	1.98	1.83	0.41	0.44	0.00	0.00	0.00	0.00	2.00	1.99	0.65	0.00	0.00	0.00	0.00	0.00
13.00	1.97	1.97	0.00	0.66	0.00	0.00	0.00	0.00	2.00	2.00	1.39	0.00	0.00	0.00	0.00	0.00
14.00	1.99	2.00	0.38	0.31	0.00	0.00	0.00	0.00	1.99	2.00	2.00	0.00	0.00	0.00	0.00	0.00
15.00	2.00	2.00	0.37	0.00	0.13	0.13	0.00	0.00	2.00	0.92	1.75	0.00	0.13	0.12	0.11	0.00
16.00	2.00	2.00	0.48	0.00	0.22	0.06	0.24	0.00	2.00	2.00	1.60	0.00	0.00	0.14	0.00	0.21
17.00	1.83	1.83	1.22	0.75	0.13	0.00	0.00	0.00	2.00	1.84	1.86	0.00	0.18	0.00	0.00	0.00
18.00	1.99	1.99	0.00	0.77	0.15	0.00	0.00	0.00	2.00	1.91	2.00	0.00	0.15	0.00	0.00	0.00
19.00	2.01	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00
20.00	1.99	1.99	0.00	0.31	0.00	0.00	0.00	0.00	1.99	1.94	1.77	0.00	0.00	0.00	0.00	0.00
