Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.261s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.35	0.81	1.19	0.93	0.00	0.37	0.45	2.00	0.74	0.40	0.00	0.92	0.00	0.00	0.29
6.00	0.21	0.41	0.82	0.28	0.00	0.54	0.44	2.00	0.64	0.04	0.00	0.52	0.00	0.00	0.59
7.00	0.51	1.06	0.97	0.89	0.00	0.39	0.60	2.00	0.05	0.26	0.00	0.22	0.00	0.00	0.20
8.00	0.32	0.20	0.00	0.09	0.00	0.21	0.31	1.99	0.47	0.02	0.18	0.13	0.00	0.09	0.60
9.00	0.09	1.28	0.33	0.71	0.00	0.53	1.71	2.00	0.64	0.44	0.05	0.16	0.00	0.91	0.45
10.00	0.45	0.32	0.58	0.38	0.00	0.41	0.94	2.00	0.12	0.05	0.49	1.01	0.00	0.21	0.04
11.00	0.58	0.93	1.11	0.40	0.00	0.00	0.95	2.00	0.86	0.48	0.02	0.40	0.00	0.13	0.06
12.00	0.00	0.54	0.25	0.08	0.00	0.00	0.00	2.00	0.66	0.48	0.00	0.15	0.00	0.14	0.08
13.00	0.94	1.01	0.84	0.29	0.00	0.91	1.25	2.00	0.82	0.55	0.54	0.04	0.00	1.05	0.00
14.00	0.05	1.08	0.86	0.15	0.00	0.51	0.61	1.99	1.17	0.29	1.07	0.42	0.00	0.97	0.00
15.00	0.00	0.11	0.39	0.40	0.00	0.31	0.20	2.00	0.00	0.00	0.18	0.16	0.00	0.00	0.00
16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	0.55	0.55	0.22	0.14	0.00	0.69	0.00	2.00	0.00	0.00	0.57	0.72	0.00	0.11	0.12
18.00	0.34	0.39	0.68	0.68	0.00	0.07	0.22	2.00	0.05	0.60	0.04	0.54	0.00	0.42	0.00
19.00	0.00	0.04	0.48	0.81	0.00	0.33	0.91	2.00	0.47	0.00	0.29	1.34	0.00	0.20	0.05
20.00	0.00	1.13	1.47	0.93	0.00	0.00	0.97	1.99	1.10	0.00	0.81	0.00	0.00	1.02	0.20
21.00	0.07	0.91	0.64	1.20	0.00	1.05	1.72	2.00	0.82	0.00	0.00	0.97	0.00	0.00	0.18
22.00	0.04	0.45	0.32	0.00	0.00	0.12	0.77	2.00	1.20	0.00	0.75	1.64	0.00	0.92	0.00
23.00	0.00	0.37	0.60	0.61	0.00	0.00	0.02	2.00	0.52	0.40	0.00	0.00	0.00	0.54	1.15
24.00	0.39	0.84	1.21	0.05	0.00	0.65	0.66	2.00	0.00	0.00	0.29	0.79	0.00	0.00	0.00
25.00	0.25	0.06	0.00	0.31	0.00	0.28	0.41	2.00	0.74	0.28	0.14	0.44	0.00	1.30	0.08
26.00	0.00	0.69	0.97	0.61	0.00	0.53	0.48	1.99	0.74	0.62	0.02	0.40	0.00	1.04	0.31
27.00	0.39	0.44	0.77	1.02	0.00	0.78	0.51	2.00	0.26	0.44	1.22	0.33	0.00	0.32	0.22
28.00	0.09	0.37	1.14	0.42	0.00	0.20	0.33	2.00	0.72	0.02	0.13	0.45	0.00	0.55	0.05
29.00	0.02	0.08	1.33	1.64	0.00	0.51	0.19	2.00	0.42	0.00	0.01	0.22	0.00	0.49	0.00
30.00	0.47	0.04	0.20	0.93	0.00	0.92	0.49	2.00	1.13	0.53	0.45	0.46	0.00	0.87	0.26
31.00	0.18	0.00	1.11	1.57	0.00	0.16	0.44	2.00	2.04	0.61	0.00	0.72	0.00	0.54	2.17
32.00	0.00	0.00	1.21	0.65	0.00	0.00	0.87	1.99	0.35	0.45	0.00	0.84	0.00	1.47	0.62
33.00	0.00	0.00	0.68	0.16	0.00	0.47	0.48	2.00	0.21	0.39	0.00	0.46	0.00	0.52	0.15
34.00	0.02	0.04	1.99	0.45	0.00	0.15	1.38	2.00	0.42	0.26	0.35	0.38	0.00	0.72	0.45
