Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.212s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	1.38	1.34	1.15	0.00	0.00	0.00	2.00	0.00	1.11	0.00	0.00	0.99
6.00	2.00	2.00	1.87	0.00	0.00	0.24	2.00	1.59	1.98	0.00	0.22	1.06
7.00	1.98	1.99	1.81	0.00	0.00	0.08	2.00	1.91	1.68	0.00	0.21	0.00
8.00	2.00	1.95	1.74	1.18	0.00	1.25	1.99	1.81	1.93	0.00	0.26	0.16
9.00	2.00	1.99	1.68	0.59	0.00	0.04	2.00	1.95	1.99	0.00	0.29	0.00
10.00	2.00	2.00	1.98	0.41	0.00	0.13	2.00	1.98	1.97	0.00	0.37	0.18
11.00	1.99	1.84	1.83	1.53	0.00	1.38	2.00	2.00	1.64	0.00	1.22	1.38
12.00	2.01	2.00	1.86	0.00	0.00	0.05	2.00	1.98	2.06	0.00	0.19	0.06
13.00	1.83	1.67	0.68	0.00	0.00	0.05	2.00	1.50	1.39	0.00	0.06	0.05
14.00	2.00	1.64	2.47	0.92	0.00	0.00	1.99	2.10	1.99	0.00	0.00	0.00
15.00	2.00	1.93	1.90	0.54	0.00	0.00	2.00	2.00	1.99	0.00	0.68	0.00
16.00	1.99	2.00	1.95	0.00	0.00	0.00	2.00	1.97	1.81	0.00	0.00	0.00
17.00	1.75	1.75	1.42	0.93	0.00	0.00	2.00	1.74	1.78	0.04	0.00	0.00
18.00	2.00	1.95	1.92	0.95	0.00	0.02	2.00	1.99	1.97	0.00	0.06	0.00
19.00	1.94	2.00	1.55	0.78	0.00	0.00	2.00	1.99	1.90	0.00	1.15	0.07
20.00	1.95	1.67	1.10	1.39	0.00	0.00	1.99	1.45	1.51	0.00	0.00	0.00
21.00	1.94	2.03	1.53	0.46	0.00	0.00	2.00	1.90	1.75	0.00	0.18	0.00
