Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.246s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.73	0.00	0.00	0.00	0.59	2.00	0.93	0.84	0.00	0.00	0.00	0.00
6.00	1.15	0.00	1.42	0.00	0.00	0.00	1.11	2.00	1.44	1.14	0.57	0.00	0.00	0.51
7.00	1.98	1.11	1.79	0.48	0.19	0.00	0.54	2.00	1.98	1.98	1.73	0.00	0.00	0.54
8.00	2.00	1.88	1.60	0.74	0.18	0.00	0.00	1.99	1.95	1.15	1.06	0.38	0.00	0.00
9.00	1.99	2.01	1.70	0.12	0.21	0.00	0.27	2.00	1.91	1.33	1.05	0.12	0.00	0.18
10.00	2.01	1.93	0.45	0.31	0.45	0.00	0.02	2.00	1.95	1.50	0.53	0.18	0.00	0.11
11.00	1.92	1.84	1.65	0.84	0.40	0.00	0.14	2.00	1.91	1.44	0.48	0.32	0.00	0.00
12.00	1.99	2.00	1.75	0.82	0.37	0.00	0.11	2.00	1.99	1.68	0.58	0.22	0.00	0.22
13.00	1.99	1.91	1.51	0.28	0.00	0.00	0.00	2.00	2.00	1.84	0.33	0.00	0.00	0.00
14.00	0.57	1.75	1.77	0.92	0.00	0.00	0.00	1.99	2.01	0.81	1.26	1.05	0.00	0.00
15.00	3.01	1.91	1.02	0.00	0.00	0.00	0.00	2.00	1.99	1.95	0.15	0.00	0.00	0.00
16.00	1.99	2.00	1.65	2.43	0.22	0.00	0.28	2.00	1.88	1.98	0.40	0.02	0.00	0.00
17.00	2.00	1.24	0.94	0.38	0.31	0.01	0.00	2.00	1.97	0.93	0.64	0.01	0.00	0.00
18.00	2.00	1.83	1.86	1.01	0.39	0.12	0.00	2.00	2.01	1.87	0.68	0.11	0.00	0.00
19.00	1.98	1.97	1.53	0.33	0.00	0.00	0.00	2.00	2.00	1.00	0.91	0.29	0.00	0.00
20.00	2.00	1.67	1.93	1.84	0.95	0.00	0.00	1.99	2.00	1.99	0.21	0.18	0.00	0.00
21.00	1.51	1.67	1.25	1.02	0.00	0.00	0.00	2.00	1.67	1.02	0.08	0.00	0.00	0.00
22.00	1.33	1.42	1.44	1.07	0.00	0.00	0.00	2.00	1.65	1.44	0.89	0.12	0.00	0.00
23.00	1.99	1.97	1.85	1.33	0.00	0.00	0.16	2.00	1.98	1.93	0.64	1.06	0.00	0.00
24.00	2.00	1.93	1.52	0.55	0.61	0.00	0.00	2.00	2.00	1.57	0.75	0.29	0.00	0.00
25.00	2.00	1.85	1.72	0.31	0.09	0.00	0.00	2.00	1.98	1.59	1.12	0.28	0.00	0.00
26.00	2.00	1.92	1.50	1.00	0.07	0.00	0.00	1.99	1.84	1.57	0.34	0.24	0.00	0.11
27.00	0.53	0.49	0.41	0.00	0.13	0.00	0.00	2.00	0.55	0.47	0.14	0.04	0.00	0.00
28.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	1.33	1.33	1.32	0.00	0.00	0.01	1.14	2.00	1.34	1.32	0.00	0.00	1.13	0.00
30.00	2.01	2.01	2.01	0.00	0.15	0.00	0.58	2.00	1.97	1.99	0.00	0.00	0.69	0.00
31.00	2.00	1.91	1.28	0.67	0.00	0.00	0.00	2.00	1.85	1.65	0.26	0.00	0.00	0.00
32.00	1.75	1.91	1.52	0.04	0.00	0.00	0.00	1.99	1.83	1.64	0.06	0.00	0.00	0.00
33.00	2.01	1.83	0.91	0.44	0.00	0.00	0.00	2.00	1.71	0.93	0.20	0.00	0.00	0.00
34.00	1.80	1.78	1.65	0.16	0.00	0.00	0.00	2.00	2.10	1.68	0.05	0.00	0.00	0.00
35.00	2.00	1.90	1.21	0.00	0.00	0.00	0.00	2.00	2.00	2.08	0.00	0.00	0.00	0.00
36.00	2.00	2.01	1.99	0.00	0.00	0.00	0.38	2.00	1.68	1.70	0.72	0.00	0.00	0.00
37.00	0.26	0.29	0.27	0.00	0.00	0.00	0.31	2.00	0.27	0.29	0.28	0.31	0.00	0.00
38.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00
39.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
41.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
42.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
43.00	1.87	1.84	1.75	1.13	0.19	0.00	0.18	2.00	1.79	1.13	0.42	0.11	0.00	0.40
44.00	0.67	1.83	1.38	0.86	0.04	0.00	0.04	1.99	1.78	0.80	0.77	0.00	0.00	0.00
45.00	2.61	1.95	1.13	0.32	0.00	0.00	0.00	2.00	2.00	1.39	0.00	0.15	0.00	0.00
46.00	2.00	1.92	0.58	0.32	0.22	0.00	0.00	2.00	1.90	1.42	0.20	0.00	0.00	0.07
47.00	1.83	1.94	1.00	0.73	0.31	0.00	0.00	2.00	1.86	1.83	1.59	0.00	0.00	0.00
48.00	2.00	2.00	2.43	0.00	0.00	0.00	0.00	2.00	1.97	1.63	1.55	0.25	0.00	0.00
49.00	1.98	1.98	1.61	1.32	0.28	0.00	0.00	2.00	1.97	1.66	1.26	0.00	0.00	0.08
50.00	1.99	2.00	1.99	1.40	0.15	0.00	0.00	2.00	1.99	1.58	1.11	0.00	0.00	0.13
51.00	1.48	2.00	1.80	1.61	0.00	0.00	0.02	1.99	1.97	1.63	1.12	0.67	0.00	0.00
52.00	2.51	2.00	1.39	0.51	0.00	0.00	0.00	2.00	1.94	1.12	0.94	0.00	0.04	0.00
53.00	2.00	1.98	1.97	0.59	0.09	0.00	0.00	2.00	1.99	1.93	1.39	0.00	0.00	0.00
54.00	2.00	1.67	1.14	1.44	0.79	0.00	0.25	2.00	2.00	1.83	0.88	0.27	0.00	0.00
55.00	1.99	1.34	0.65	0.00	0.00	0.00	0.00	2.00	1.68	1.57	0.38	0.00	0.00	0.00
56.00	2.00	1.97	1.38	0.97	0.00	0.00	0.00	2.00	1.74	1.14	0.98	0.00	0.00	0.00
57.00	2.00	1.80	0.28	0.59	0.00	0.00	0.00	1.99	1.63	1.48	0.02	0.53	0.00	0.02
58.00	2.00	2.05	1.45	0.00	0.42	0.00	0.00	2.00	1.83	1.85	0.48	0.57	0.00	0.00
59.00	2.00	1.70	1.66	0.82	0.00	0.00	0.00	2.00	1.99	1.71	0.88	0.26	0.00	0.21
60.00	2.00	1.95	1.45	1.11	0.08	0.00	0.09	2.00	1.84	0.64	0.09	0.00	0.00	0.00
61.00	0.31	0.32	0.27	0.00	0.47	0.00	0.00	2.00	0.24	0.19	0.00	0.00	0.00	0.04
62.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
63.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00
64.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
65.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
66.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
67.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
68.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
69.00	1.58	1.47	1.44	1.13	0.59	0.00	0.37	1.99	1.55	1.13	0.64	0.39	0.00	0.41
70.00	2.00	1.92	1.10	0.68	0.08	0.00	0.00	2.00	2.00	0.84	0.57	0.00	0.00	0.00
71.00	2.00	1.70	1.10	1.22	0.00	0.00	0.00	2.00	2.00	1.45	0.00	0.00	0.00	0.00
72.00	2.00	2.00	1.94	1.21	0.00	0.00	0.00	2.00	2.00	1.99	0.85	0.27	0.00	0.00
73.00	1.99	1.91	1.57	0.55	0.06	0.00	0.00	2.00	1.90	1.42	0.66	0.57	0.00	0.00
74.00	2.00	2.00	1.46	1.08	0.09	0.00	0.09	2.00	1.99	1.60	1.60	0.19	0.00	0.21
75.00	2.00	1.97	1.81	0.85	0.14	0.00	0.26	1.99	1.47	1.33	0.86	0.05	0.00	0.00
76.00	1.99	1.99	1.65	1.39	0.14	0.00	0.00	2.00	1.99	1.41	1.12	0.85	0.00	0.21
77.00	1.38	2.00	1.77	1.44	0.00	0.00	0.00	2.00	1.72	2.24	0.27	0.04	0.00	0.00
78.00	2.41	1.88	1.54	0.93	0.00	0.00	0.00	2.00	2.05	1.05	0.06	0.20	0.00	0.00
79.00	2.00	1.99	1.92	1.14	0.00	0.00	0.00	2.00	1.88	2.11	0.31	0.20	0.00	0.00
80.00	1.99	1.92	1.85	0.15	0.00	0.00	0.00	2.00	1.87	1.74	0.25	0.00	0.00	0.00
81.00	0.28	0.33	0.33	0.41	0.13	0.00	0.08	1.99	0.22	0.22	0.37	0.21	0.00	0.00
82.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
83.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
