Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.316s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	1.92	0.71	1.99	0.24	0.82	0.40
3.00	0.00	0.00	2.00	2.00	2.00	2.37	1.33	1.35
4.00	0.95	0.95	2.00	2.00	2.00	2.00	1.91	2.00
5.00	0.00	0.00	2.00	2.00	2.00	1.99	1.94	1.97
6.00	0.00	0.00	1.99	2.00	2.00	1.98	1.90	2.00
7.00	0.00	0.00	2.00	1.99	2.00	1.99	1.86	2.00
8.00	0.00	0.00	2.00	2.00	1.99	2.00	1.94	1.99
9.00	0.00	0.00	2.00	2.00	2.00	2.00	1.88	2.00
10.00	0.00	0.00	2.00	2.00	2.00	2.00	1.97	2.00
11.00	0.00	0.00	2.00	2.00	2.00	2.00	1.90	1.98
12.00	0.00	0.00	1.99	2.00	2.00	1.99	1.94	2.00
13.00	0.00	0.00	2.00	1.99	2.00	2.00	1.92	2.00
14.00	0.00	0.00	2.00	2.00	1.99	2.00	1.94	1.99
15.00	0.00	0.00	2.00	2.00	2.00	1.99	1.95	2.00
16.00	0.00	0.00	2.00	2.00	2.00	2.00	1.94	2.00
17.00	0.00	0.00	1.99	2.00	2.00	2.00	1.92	1.99
18.00	0.00	0.00	2.01	2.00	2.00	1.98	1.95	2.00
19.00	0.00	0.00	1.99	2.00	2.00	2.00	1.90	2.00
20.00	0.00	0.00	2.00	1.99	1.99	1.99	1.91	1.98
21.00	0.00	0.00	2.00	2.00	2.00	2.00	1.92	2.00
22.00	0.00	0.00	2.00	2.00	2.00	2.00	1.91	2.00
23.00	0.00	0.00	1.98	2.00	2.00	2.00	1.91	1.99
24.00	0.00	0.00	2.01	2.00	2.00	1.98	1.90	2.00
25.00	0.00	0.00	1.99	2.00	2.00	2.00	1.90	2.00
26.00	0.00	0.00	2.00	1.99	1.99	2.00	1.90	2.00
27.00	0.00	0.00	2.00	2.00	2.00	2.00	1.91	2.00
28.00	0.00	0.00	2.00	2.00	2.00	2.00	1.86	2.00
29.00	0.00	0.00	2.00	2.00	2.00	1.99	1.92	1.98
30.00	0.00	0.00	2.00	2.00	2.00	1.99	1.93	2.00
31.00	0.00	0.00	1.99	2.00	2.00	2.00	1.94	2.00
32.00	0.00	0.00	2.00	1.99	1.99	2.00	1.90	2.00
33.00	0.00	0.00	2.00	2.00	2.00	2.00	1.94	2.00
34.00	0.00	0.00	2.00	2.00	2.00	2.00	1.91	2.00
35.00	0.00	0.00	2.00	2.00	2.00	1.99	1.95	1.99
36.00	0.00	0.00	1.99	2.00	2.00	1.99	1.92	2.00
37.00	0.00	0.00	2.00	2.00	2.00	2.01	1.93	2.00
38.00	0.00	0.00	2.00	1.99	1.99	1.98	1.91	2.00
39.00	0.00	0.00	2.00	2.00	2.00	2.00	1.91	2.00
40.00	0.00	0.00	2.00	2.00	2.00	2.00	1.90	2.00
41.00	0.00	0.00	2.00	2.00	2.00	1.99	1.94	1.98
42.00	0.00	0.00	1.99	2.00	2.00	1.99	1.91	2.00
43.00	0.00	0.00	2.00	2.00	2.00	2.00	1.97	2.00
44.00	0.00	0.00	2.00	1.99	1.99	2.00	1.91	2.00
45.00	0.00	0.00	2.00	2.00	2.00	2.00	1.88	2.00
46.00	0.00	0.00	2.00	2.00	2.00	2.00	1.92	2.00
47.00	0.00	0.00	2.00	2.00	2.00	2.00	1.94	1.98
48.00	0.00	0.00	2.00	2.00	2.00	2.00	1.86	1.99
49.00	0.00	0.00	1.99	2.00	2.00	1.99	1.92	2.00
50.00	0.00	0.00	1.99	1.98	2.00	2.00	1.92	2.00
51.00	0.00	0.00	2.00	2.00	1.99	2.00	1.91	2.00
52.00	0.00	0.00	2.00	2.00	2.00	2.00	1.93	2.00
53.00	0.00	0.00	2.00	2.00	2.00	2.00	1.88	1.99
54.00	0.00	0.00	2.00	2.00	2.00	2.00	1.92	1.99
55.00	0.00	0.00	2.00	2.00	2.00	1.99	1.87	2.00
