Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.248s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.31	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.25	1.39	1.47	2.00	1.27	1.27
6.00	2.00	1.87	2.00	2.00	1.99	1.99
7.00	1.99	1.88	1.99	2.00	1.99	2.00
8.00	2.00	1.83	2.00	1.99	1.99	2.00
9.00	2.00	1.88	2.00	2.00	1.98	2.00
10.00	2.00	1.91	2.00	2.00	2.00	2.00
11.00	1.98	1.83	2.00	2.00	1.99	2.00
12.00	2.00	1.84	2.00	2.00	1.99	1.99
13.00	1.99	1.88	1.99	2.00	1.98	2.00
14.00	2.00	1.90	2.00	1.99	2.00	2.00
15.00	1.99	1.91	2.00	2.00	1.99	2.00
16.00	1.98	1.86	2.00	2.00	1.99	2.00
17.00	1.98	1.86	2.00	2.00	1.99	1.99
18.00	1.99	1.86	2.00	2.00	1.98	2.00
19.00	1.99	1.91	2.00	2.00	1.98	2.00
20.00	2.00	1.83	1.99	1.99	1.99	2.00
21.00	2.00	1.88	2.00	2.00	1.99	1.98
22.00	2.00	1.86	2.00	2.00	2.00	2.00
23.00	1.99	1.83	2.00	2.00	2.00	1.99
24.00	1.99	1.84	2.00	2.00	1.98	2.00
25.00	1.99	1.88	2.00	2.00	2.00	2.00
26.00	2.00	1.93	1.99	1.99	2.00	1.99
27.00	1.99	1.88	2.00	2.00	2.00	2.00
28.00	2.00	1.81	2.00	2.00	2.00	2.00
29.00	2.00	1.84	2.00	2.00	2.00	2.00
30.00	1.99	1.84	2.00	2.00	1.99	1.99
31.00	1.99	1.87	2.00	2.00	2.00	1.99
32.00	2.00	1.87	1.99	1.99	2.00	2.00
33.00	2.00	1.87	2.00	2.00	2.00	2.00
34.00	2.00	1.85	2.00	2.00	1.97	2.00
35.00	1.99	1.86	2.00	2.00	2.00	2.00
36.00	2.00	1.85	2.00	2.00	1.98	1.97
37.00	1.99	1.84	2.00	2.00	1.99	2.00
38.00	2.00	1.85	1.99	1.99	2.00	2.00
39.00	2.00	1.85	2.00	2.00	2.00	2.00
40.00	2.00	1.87	2.00	2.00	2.00	2.00
41.00	1.99	1.85	2.00	2.00	2.00	2.00
42.00	1.99	1.88	2.00	2.00	1.99	1.99
43.00	2.00	1.85	2.00	2.00	1.97	2.00
44.00	2.00	1.88	1.99	1.99	1.97	2.00
45.00	1.99	1.88	2.00	2.00	2.00	2.00
46.00	2.00	1.90	2.00	2.00	1.99	2.00
47.00	1.99	1.92	2.00	2.00	1.99	1.99
48.00	2.00	1.87	2.00	2.00	2.00	1.99
49.00	1.98	1.88	2.00	2.00	1.99	2.00
50.00	2.00	1.81	1.99	2.00	2.00	2.00
51.00	2.00	1.86	2.00	1.99	2.00	2.00
52.00	2.00	1.84	2.00	2.00	1.99	2.00
53.00	2.00	1.84	2.00	2.00	2.00	2.00
54.00	2.00	1.86	2.00	2.00	2.00	1.99
55.00	1.99	1.87	2.00	2.00	1.98	2.00
56.00	2.00	1.94	1.99	2.00	1.98	2.00
57.00	2.00	1.88	2.00	1.99	2.00	2.00
58.00	2.00	1.90	2.00	2.00	1.99	2.00
59.00	2.00	1.93	2.00	2.00	1.99	1.99
60.00	2.00	1.85	2.00	2.00	1.98	1.99
61.00	1.99	1.90	2.00	2.00	1.98	2.00
62.00	2.00	1.88	2.00	2.00	2.00	2.00
63.00	1.99	1.86	1.99	1.99	2.00	2.00
64.00	2.00	1.88	2.00	2.00	2.00	2.00
65.00	2.00	1.91	2.00	2.00	1.99	2.00
66.00	1.99	1.83	2.00	2.00	2.00	2.00
67.00	2.00	1.85	2.00	2.00	2.00	1.99
68.00	2.00	1.90	2.00	2.00	1.99	2.00
69.00	2.00	1.88	1.99	1.99	2.00	2.00
70.00	2.00	1.85	2.00	2.00	2.00	2.00
71.00	2.00	1.86	2.00	2.00	2.00	1.99
72.00	2.00	1.83	2.00	2.00	1.97	1.99
73.00	1.99	1.87	2.00	2.00	2.00	2.00
74.00	2.00	1.86	2.00	2.00	1.99	2.00
75.00	1.99	1.92	1.99	1.99	2.00	2.00
76.00	1.99	1.88	2.00	2.00	1.99	2.00
77.00	2.00	1.90	2.00	2.00	1.99	2.00
78.00	2.00	1.87	2.00	2.00	2.00	2.00
79.00	1.97	1.86	2.00	2.00	2.00	2.00
80.00	2.00	1.86	2.00	2.00	1.99	1.99
81.00	2.00	1.93	1.99	1.99	2.00	2.00
82.00	2.00	1.86	2.00	2.00	2.00	2.00
83.00	2.00	1.87	2.00	2.00	2.00	1.99
84.00	2.00	1.86	2.00	2.00	2.00	2.00
85.00	1.99	1.85	2.00	2.00	2.00	1.99
86.00	1.97	1.91	2.00	2.00	1.98	2.00
87.00	1.99	1.88	1.99	1.99	2.00	2.00
88.00	2.00	1.88	2.00	2.00	1.99	2.00
89.00	2.00	1.86	2.00	2.00	1.99	2.00
90.00	2.00	1.86	2.00	2.00	1.99	2.00
91.00	1.99	1.91	2.00	2.00	1.99	1.99
92.00	2.00	1.83	2.00	2.00	1.99	1.99
93.00	1.99	1.87	1.99	1.99	2.00	2.00
94.00	2.00	1.87	2.00	2.00	1.98	2.00
95.00	1.99	1.91	2.00	2.00	2.00	1.99
96.00	2.00	1.93	2.00	2.00	2.00	2.00
97.00	1.99	1.88	2.00	2.00	1.97	2.00
98.00	2.00	1.85	2.00	2.00	1.98	1.99
99.00	1.97	1.91	1.99	2.00	1.98	2.00
100.00	2.00	1.85	2.00	1.99	1.99	2.00
101.00	1.99	1.90	2.00	2.00	2.00	2.00
102.00	2.00	1.86	2.00	2.00	2.00	2.00
103.00	2.00	1.88	2.00	2.00	1.99	1.99
104.00	1.99	1.91	2.00	2.00	1.99	2.00
105.00	2.00	1.87	1.99	2.00	1.99	1.99
106.00	2.00	1.88	2.00	1.99	2.00	1.99
107.00	1.99	1.91	2.00	2.00	1.99	2.00
108.00	2.00	1.85	2.00	2.00	2.00	2.00
109.00	1.99	1.87	2.00	2.00	1.99	1.99
110.00	1.99	1.87	2.00	2.00	2.00	2.00
111.00	1.98	1.92	2.00	2.00	1.99	2.00
112.00	2.00	1.84	1.99	1.99	1.98	2.00
113.00	1.99	1.88	2.00	2.00	2.00	2.00
114.00	2.00	1.87	2.00	2.00	1.99	2.00
115.00	1.99	1.90	2.00	2.00	2.00	1.99
116.00	1.99	1.90	2.00	2.00	2.00	2.00
117.00	2.00	1.92	2.00	2.00	1.99	2.00
118.00	2.00	1.85	1.99	1.99	1.99	2.00
119.00	2.00	1.85	2.00	2.00	1.98	2.00
120.00	2.00	1.86	2.00	2.00	1.97	2.00
121.00	1.99	1.88	2.00	2.00	2.00	1.99
122.00	1.99	1.88	2.00	2.00	1.95	2.00
123.00	2.00	1.91	2.00	2.00	2.00	2.00
124.00	2.00	1.87	1.99	1.99	1.99	2.00
125.00	2.00	1.87	2.00	2.00	2.00	1.99
126.00	2.00	1.93	2.00	2.00	1.99	2.00
127.00	1.99	1.87	2.00	2.00	2.00	2.00
128.00	1.99	1.86	2.00	2.00	1.98	1.99
129.00	1.99	1.87	2.00	2.00	2.01	2.00
130.00	2.00	1.85	1.99	1.99	1.99	2.00
131.00	2.00	1.92	2.00	2.00	1.99	2.00
132.00	2.00	1.87	2.00	2.00	2.00	2.00
133.00	2.00	1.87	2.00	2.00	1.99	2.00
134.00	1.99	1.84	2.00	2.00	2.00	2.00
135.00	2.00	1.86	2.00	2.00	2.00	1.99
136.00	1.99	1.87	1.99	1.99	1.99	2.00
137.00	1.98	1.93	2.00	2.00	1.99	2.00
138.00	2.00	1.86	2.00	2.00	1.99	2.00
139.00	1.98	1.91	2.00	2.00	1.99	2.00
140.00	1.99	1.86	2.00	2.00	2.00	1.99
141.00	1.98	1.86	2.00	2.00	1.99	2.00
142.00	2.00	1.88	1.99	2.00	1.99	2.00
143.00	2.00	1.91	2.00	1.99	1.99	1.99
144.00	2.00	1.90	2.00	2.00	1.98	2.00
145.00	2.00	1.88	2.00	2.00	1.99	2.00
146.00	1.99	1.87	2.00	2.00	1.99	1.99
147.00	2.00	1.84	2.00	2.00	1.98	1.99
148.00	2.00	1.87	1.99	2.00	1.99	2.00
149.00	1.99	1.87	2.00	1.99	1.98	2.00
150.00	2.00	1.88	2.00	2.00	1.99	2.00
151.00	1.98	1.86	2.00	2.00	2.00	2.00
