Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.439s)
CreateVariables () DONE !!!
Creating 24 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.27	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.01	0.00
5.00	0.05	0.00	0.00	0.86	0.00	1.40	0.00	0.00	0.11	0.00	0.00	0.04	2.00	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00
6.00	0.00	0.00	0.00	1.45	0.00	0.67	0.00	0.00	0.34	0.00	0.00	1.94	2.00	1.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.10	0.00	0.08
7.00	0.00	0.00	0.00	0.88	0.00	0.20	0.00	0.00	0.57	0.00	0.00	1.24	2.00	1.13	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.31	0.00	0.40
8.00	0.00	0.00	0.00	0.31	0.00	1.32	0.00	0.00	0.00	0.00	0.00	0.01	1.99	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.32
9.00	0.28	0.00	0.00	1.53	0.00	1.19	0.00	0.00	0.62	0.00	0.00	1.85	2.00	0.64	0.00	0.00	0.00	0.00	0.55	0.00	0.00	0.79	0.00	0.12
10.00	0.27	0.00	0.00	0.34	0.00	0.84	0.00	0.00	0.00	0.00	0.00	0.67	2.00	0.87	0.00	0.00	0.00	0.00	0.35	0.00	0.00	1.13	0.00	0.28
11.00	0.01	0.00	0.00	0.31	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.37	2.00	0.48	0.00	0.00	0.00	0.00	0.21	0.00	0.00	1.39	0.00	0.37
