Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.369s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.65	0.00	0.00	0.00	1.40	1.98	0.00	0.05	0.00	0.00	0.00	0.82	0.27
3.00	0.00	0.00	1.17	0.55	0.57	0.00	1.72	2.00	0.01	0.35	0.00	0.00	0.00	0.45	0.60
4.00	0.00	0.00	1.18	1.11	0.92	0.00	1.65	2.00	1.24	0.00	0.61	0.85	0.81	0.00	0.00
5.00	0.00	0.00	1.33	0.68	0.55	0.00	0.72	2.00	0.18	0.01	0.59	0.54	0.00	0.31	0.00
6.00	0.00	0.00	1.05	0.20	0.07	0.58	0.88	2.00	1.17	0.00	1.00	1.11	0.48	0.34	0.31
7.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	2.00	0.00	0.00	0.09	0.00	0.00	0.27	0.04
8.00	0.00	0.00	0.00	0.01	0.00	0.94	0.20	1.99	0.00	0.00	0.21	0.04	0.00	0.29	0.00
9.00	0.00	0.00	0.02	0.91	0.26	0.00	0.05	2.00	0.42	0.06	0.00	0.00	0.55	0.00	0.08
10.00	0.00	0.00	1.10	0.29	0.28	0.01	1.04	2.00	0.26	0.00	0.00	1.07	0.04	0.00	0.00
11.00	0.00	0.00	0.55	1.24	0.45	0.62	0.59	2.00	0.79	0.11	0.31	0.92	0.62	0.57	0.07
12.00	0.00	0.00	0.85	0.53	0.20	0.99	1.55	2.00	0.55	0.00	0.21	1.30	1.54	0.74	0.00
13.00	0.00	0.00	1.34	0.61	0.47	0.34	0.61	2.00	0.59	0.00	0.26	0.46	0.13	0.40	0.00
14.00	0.00	0.00	0.87	0.64	0.46	0.81	1.32	1.99	0.65	0.00	0.38	0.77	0.55	0.31	0.00
15.00	0.00	0.00	1.39	1.26	1.27	0.75	0.60	2.00	1.01	0.00	0.13	0.28	0.00	0.09	0.02
16.00	0.00	0.00	0.98	0.22	0.20	0.15	0.37	2.00	0.45	0.00	0.00	0.26	0.52	0.35	0.00
17.00	0.00	0.00	0.59	0.65	0.72	0.72	0.54	2.00	0.79	0.00	0.00	0.00	0.52	0.26	0.00
18.00	0.00	0.00	0.20	0.32	0.32	0.00	0.20	2.00	0.25	0.00	0.26	0.61	0.31	0.00	0.00
19.00	0.00	0.00	0.53	0.06	0.06	0.00	1.11	2.00	0.00	0.00	0.00	0.31	1.45	2.17	0.00
20.00	0.00	0.00	1.39	0.65	0.94	0.00	1.65	1.99	0.18	0.04	0.00	1.68	1.70	0.53	0.04
21.00	0.00	0.00	0.24	0.64	0.02	0.00	1.24	2.00	0.46	0.00	0.14	0.39	0.61	0.19	0.00
22.00	0.00	0.00	0.64	0.14	0.14	0.91	1.21	2.00	0.14	0.01	0.77	1.04	1.00	0.00	0.01
23.00	0.00	0.00	1.15	0.80	0.25	1.12	0.21	2.00	0.27	0.32	0.75	0.39	0.00	0.89	0.40
24.00	0.00	0.00	1.31	1.33	0.00	0.04	0.49	2.00	0.58	0.00	1.10	0.00	0.00	0.18	0.00
25.00	0.00	0.00	0.64	0.00	0.00	0.69	0.98	2.00	0.49	0.32	0.00	0.54	0.02	0.44	0.32
26.00	0.00	0.00	0.06	0.57	0.00	0.37	0.49	1.99	0.00	0.28	0.19	0.00	0.00	0.38	0.31
27.00	0.00	0.00	2.11	0.46	0.00	0.51	0.73	2.00	0.42	0.42	0.48	0.58	1.87	0.38	0.41
28.00	0.00	0.00	0.33	0.00	0.00	0.00	0.22	2.00	0.59	0.00	0.00	0.91	0.02	0.00	0.00
29.00	0.00	0.00	0.65	0.24	0.00	0.01	0.79	2.00	0.86	0.13	0.27	0.67	0.62	0.00	0.14
30.00	0.00	0.00	1.06	0.44	0.35	1.12	1.65	2.00	1.51	0.00	0.00	0.74	0.89	0.22	0.00
31.00	0.00	0.00	0.02	0.29	0.29	0.39	0.32	2.00	0.06	0.00	0.73	0.91	0.72	0.34	0.00
32.00	0.00	0.00	0.00	0.41	0.59	0.54	0.49	1.99	0.52	0.00	0.00	0.91	1.04	0.16	0.00
33.00	0.00	0.00	0.57	0.71	0.27	0.72	1.51	2.00	0.79	0.00	0.00	0.27	0.85	0.86	0.00
34.00	0.00	0.00	0.44	0.62	0.61	0.20	0.57	2.00	1.00	0.18	0.00	0.62	1.00	0.81	0.18
35.00	0.00	0.00	1.87	0.47	0.11	0.94	2.00	2.00	0.32	0.00	1.21	0.71	0.53	0.44	0.00
36.00	0.00	0.00	1.71	1.41	1.93	0.73	1.64	2.00	1.66	0.00	0.00	0.95	1.57	0.89	0.00
37.00	0.00	0.00	0.64	1.38	0.44	0.48	1.51	2.00	0.32	0.08	0.00	0.57	0.58	0.37	0.07
38.00	0.00	0.00	0.31	0.71	0.40	0.24	0.52	1.99	0.44	0.18	0.00	0.21	0.93	0.00	0.18
39.00	0.00	0.00	0.67	0.32	0.28	0.85	0.86	2.00	0.59	0.09	0.35	1.18	0.40	0.18	0.09
40.00	0.00	0.00	0.33	1.35	0.34	0.27	0.86	2.00	0.54	0.00	0.01	0.65	0.59	0.81	0.00
41.00	0.00	0.00	0.00	0.47	1.14	0.31	0.31	2.00	0.98	0.32	0.00	0.16	0.80	1.08	0.38
42.00	0.00	0.00	2.17	0.92	0.66	0.47	1.11	2.00	0.77	0.00	0.02	0.19	0.29	0.31	0.00
43.00	0.00	0.00	0.52	0.26	0.31	0.44	0.54	2.00	1.25	0.15	0.24	0.31	0.57	1.19	0.14
44.00	0.00	0.00	0.26	0.35	0.35	0.18	0.15	1.99	0.77	0.00	0.00	0.00	0.73	0.08	0.02
45.00	0.00	0.00	0.66	0.91	0.85	0.09	0.79	2.00	0.97	0.01	0.14	1.19	0.25	0.85	0.24
46.00	0.00	0.00	1.79	0.33	0.31	0.42	0.69	2.00	0.65	0.00	0.72	1.24	1.10	0.73	0.00
47.00	0.00	0.00	0.68	0.13	0.00	1.07	1.18	2.00	1.22	0.00	0.59	1.41	0.98	0.25	0.00
48.00	0.00	0.00	0.31	0.26	0.52	0.00	0.47	2.00	0.38	0.00	0.11	0.53	0.55	0.71	0.00
49.00	0.00	0.00	0.64	0.58	0.59	0.21	0.84	2.00	0.15	0.00	0.14	0.18	0.16	0.65	0.00
50.00	0.00	0.00	1.48	1.11	0.84	0.31	1.24	2.00	1.99	0.18	0.04	0.35	2.00	1.54	0.18
51.00	0.00	0.00	0.34	0.18	0.19	0.00	0.25	1.99	0.72	0.09	0.00	0.31	0.34	0.29	0.11
52.00	0.00	0.00	1.30	1.12	1.17	0.52	1.57	2.00	0.21	0.52	1.02	1.42	2.00	0.41	0.49
53.00	0.00	0.00	0.22	1.50	0.77	0.29	0.45	2.00	1.01	0.02	0.20	0.86	0.77	0.88	0.04
54.00	0.00	0.00	1.00	0.24	0.00	0.08	0.24	2.00	0.60	0.00	0.00	0.16	0.86	0.31	0.00
55.00	0.00	0.00	0.67	0.51	0.64	0.00	0.78	2.00	0.31	0.16	0.00	0.33	0.79	0.80	0.05
56.00	0.00	0.00	1.05	0.00	0.00	0.69	0.31	2.00	0.49	0.24	0.13	0.79	0.92	0.42	0.27
57.00	0.00	0.00	0.55	0.26	0.58	0.38	0.40	1.99	0.38	0.00	0.45	0.24	0.07	0.24	0.00
58.00	0.00	0.00	1.31	0.91	0.00	0.31	1.34	2.00	0.33	0.12	0.00	0.31	0.91	0.31	0.12
59.00	0.00	0.00	1.08	0.59	0.14	0.31	0.84	2.00	0.67	0.12	0.13	1.54	1.18	0.37	0.14
60.00	0.00	0.00	0.53	0.37	0.40	0.00	0.18	2.00	0.18	0.00	0.00	0.15	0.37	0.38	0.00
61.00	0.00	0.00	1.17	0.12	0.01	0.59	0.86	2.00	0.41	0.00	0.32	0.89	1.45	0.51	0.00
62.00	0.00	0.00	0.14	0.98	0.24	0.80	1.05	2.00	1.15	0.00	0.77	0.55	0.59	1.27	0.00
63.00	0.00	0.00	1.64	0.78	0.74	1.00	1.66	1.99	0.87	0.01	0.32	1.19	0.99	1.07	0.04
64.00	0.00	0.00	1.14	0.46	0.46	0.49	1.08	2.00	0.55	0.09	0.57	0.99	1.11	0.49	0.08
