Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.256s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.17	0.00	0.00	1.34	2.00	1.17	0.00	0.00	0.00
6.00	1.92	1.30	1.35	2.00	2.00	1.99	1.12	0.00	1.15
7.00	1.98	1.98	1.98	1.99	2.00	1.99	1.94	1.31	2.00
8.00	2.00	1.99	2.00	2.00	1.99	1.98	1.99	1.84	2.00
9.00	1.99	1.97	1.98	2.00	2.00	2.00	2.00	1.95	1.98
10.00	2.00	1.99	1.99	2.00	2.00	1.99	1.99	1.97	1.99
11.00	1.98	1.95	1.97	2.00	2.00	1.98	1.99	1.94	1.98
12.00	2.00	1.90	1.97	2.00	2.00	2.00	2.00	1.97	2.00
13.00	1.98	1.97	2.00	1.99	2.00	1.98	1.99	1.92	1.98
14.00	2.00	1.97	1.99	2.00	1.99	2.00	1.98	1.83	2.00
15.00	0.82	0.79	0.85	0.85	2.00	2.00	1.99	1.93	2.00
16.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	2.00
17.00	0.00	0.00	0.00	0.00	2.00	2.00	1.99	1.98	1.99
18.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
19.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.98
20.00	0.00	0.00	0.00	0.00	1.99	1.99	2.00	1.97	2.00
21.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	2.00
22.00	0.00	0.00	0.00	2.01	2.00	2.00	2.00	1.94	1.99
23.00	0.00	0.06	0.06	0.18	2.00	2.00	1.02	0.61	0.60
24.00	0.00	0.00	0.00	0.00	2.00	1.93	0.46	0.00	0.00
25.00	1.46	0.02	1.25	1.39	2.00	0.34	0.48	0.39	0.20
26.00	1.97	0.00	1.86	2.00	1.99	2.43	2.04	0.00	0.00
27.00	1.98	1.78	1.90	2.00	2.00	2.00	1.99	0.00	0.00
28.00	1.99	1.86	1.95	2.00	2.00	1.98	1.98	0.67	0.71
29.00	1.97	1.92	1.95	2.00	2.00	1.98	1.93	1.92	1.66
30.00	2.00	1.93	2.00	2.00	2.00	1.98	1.98	1.84	2.00
31.00	1.99	1.98	1.99	2.00	2.00	2.00	1.99	1.92	1.24
32.00	1.99	1.94	1.95	1.99	1.99	2.00	0.07	0.07	0.07
