Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.263s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.25	0.21	0.67	0.00	0.77	0.93	0.00	0.00	2.00	0.54	0.00	0.00	0.75	0.87	0.27	0.00
6.00	0.58	0.29	0.51	0.00	0.55	1.18	0.00	0.00	2.00	1.33	0.00	0.00	1.59	1.06	0.93	0.00
7.00	0.51	0.60	0.15	0.08	1.80	0.05	0.00	0.09	2.00	0.82	0.00	0.19	1.64	0.97	0.22	0.00
8.00	0.15	0.37	0.21	0.16	1.39	0.00	0.00	0.13	1.99	1.58	0.00	0.01	1.99	1.31	0.59	0.00
9.00	0.64	0.46	0.65	0.12	1.64	0.00	0.15	0.00	2.00	0.65	0.12	0.35	1.97	1.63	0.59	0.05
10.00	0.41	0.41	0.34	0.00	1.04	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.67	0.67	0.00	0.00
11.00	1.12	0.18	0.00	0.00	1.22	0.14	0.02	0.00	2.00	1.31	0.14	0.00	0.97	0.75	0.02	0.05
12.00	0.00	0.02	0.02	0.00	1.86	0.00	0.00	0.00	2.00	1.90	0.14	0.11	1.95	1.67	0.79	0.46
13.00	1.11	0.19	0.00	0.08	1.47	0.00	0.00	0.00	2.00	0.21	0.00	0.11	1.58	1.06	0.00	0.20
14.00	1.12	0.91	0.87	0.05	1.67	0.02	0.00	0.31	1.99	0.00	0.77	0.34	2.01	1.93	0.00	0.78
15.00	0.49	1.04	0.61	0.44	1.20	1.01	0.00	0.94	2.00	0.00	0.00	0.04	1.48	1.28	0.00	0.24
16.00	0.40	0.01	0.02	0.06	1.70	0.00	0.00	0.00	2.00	0.00	0.46	0.00	1.87	1.10	0.00	0.00
