Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.275s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.19	0.99	0.89	0.00	0.00	2.00	1.00	0.92	0.00	0.88
6.00	2.00	2.00	1.98	0.00	0.94	2.00	1.99	2.00	1.17	1.97
7.00	1.99	1.80	1.91	0.55	0.99	2.00	2.00	1.81	1.48	1.01
8.00	2.00	1.98	2.00	0.87	0.85	1.99	2.00	1.83	1.74	0.00
9.00	1.99	1.97	1.83	0.44	0.29	2.00	2.00	1.64	0.81	0.42
10.00	2.00	0.86	0.60	0.91	0.00	2.00	1.90	1.64	0.05	0.00
11.00	2.00	2.41	0.27	0.01	0.00	2.00	2.00	1.98	1.17	0.00
12.00	1.99	2.00	2.39	1.04	0.52	2.00	1.79	1.60	0.95	0.14
13.00	1.97	1.66	1.17	0.85	0.11	2.00	1.66	1.02	0.35	0.74
14.00	2.00	2.11	1.72	1.73	0.24	1.99	2.12	1.80	1.55	0.94
15.00	2.00	2.00	1.72	1.52	0.27	2.00	2.00	2.00	1.25	0.29
16.00	2.00	1.95	1.92	1.18	0.00	2.00	1.99	1.28	0.01	0.04
17.00	1.98	1.91	0.95	1.73	0.00	2.00	1.90	2.20	0.14	0.00
18.00	2.00	1.99	1.73	0.86	0.00	2.00	1.98	1.66	0.00	0.07
19.00	2.00	1.84	1.27	0.71	0.19	2.00	2.00	1.54	1.07	0.38
20.00	1.99	2.00	1.68	0.92	0.00	1.99	1.79	1.58	0.91	0.00
21.00	2.00	2.00	1.19	0.00	0.00	2.00	1.79	0.07	0.00	0.00
22.00	2.00	1.67	0.81	0.02	0.42	2.00	1.91	1.42	0.67	0.09
23.00	1.95	2.00	0.92	0.68	0.02	2.00	1.97	1.20	0.00	0.57
24.00	2.00	2.00	1.70	0.84	0.00	2.00	1.94	1.86	0.74	0.18
25.00	1.99	1.97	1.72	1.64	0.22	2.00	2.00	1.75	0.46	0.00
26.00	2.00	2.00	0.89	0.91	0.21	1.99	2.00	1.79	0.16	0.00
27.00	1.97	1.85	1.80	1.25	0.00	2.00	2.00	1.86	0.20	0.08
28.00	2.00	2.06	1.90	1.22	0.00	2.00	1.92	1.78	0.13	1.27
29.00	1.98	1.99	1.80	0.95	0.04	2.00	1.93	1.63	0.58	0.31
30.00	2.03	1.77	1.53	0.72	0.00	2.00	2.01	1.85	1.14	0.29
31.00	2.00	1.95	1.88	1.46	0.00	2.00	2.00	1.63	0.00	0.00
32.00	1.99	1.92	1.79	1.90	0.00	1.99	2.00	1.95	0.00	0.02
33.00	1.93	2.05	1.79	0.66	0.00	2.00	1.91	1.58	0.53	0.00
34.00	2.01	1.78	1.53	1.00	0.04	2.00	2.00	0.66	0.31	0.05
35.00	1.98	1.94	1.15	1.08	0.75	2.00	1.99	0.91	0.51	0.00
36.00	1.99	1.85	1.51	1.08	0.81	2.00	1.72	0.00	0.42	0.00
37.00	2.00	1.68	1.73	0.98	0.28	2.00	1.80	1.21	0.31	0.02
38.00	1.99	1.94	1.58	0.88	0.00	1.99	1.81	0.38	0.05	0.00
39.00	1.99	1.87	1.65	1.50	0.00	2.00	2.00	1.57	0.82	0.88
40.00	2.00	1.95	1.25	1.40	0.00	2.00	2.00	1.46	0.00	0.00
41.00	2.00	1.91	1.39	0.37	0.00	2.00	2.00	1.99	0.88	0.00
42.00	2.00	1.93	1.94	0.11	0.00	2.00	1.98	1.79	0.19	0.00
43.00	2.00	1.93	1.85	1.45	0.00	2.00	1.74	1.57	0.16	0.00
44.00	1.99	1.99	1.67	1.07	0.00	1.99	1.99	1.70	1.45	0.82
45.00	2.00	2.00	1.81	0.89	0.00	2.00	2.01	1.87	1.22	0.25
46.00	2.00	1.92	1.77	0.65	0.01	2.00	1.97	1.93	1.66	0.01
47.00	2.00	1.87	1.74	1.41	0.00	2.00	1.99	1.71	0.27	0.28
48.00	2.00	1.95	1.84	1.17	0.20	2.00	2.00	1.93	1.41	0.22
49.00	2.00	1.85	1.46	1.63	0.00	2.00	1.98	1.83	1.05	0.00
50.00	1.99	2.00	0.54	0.93	0.00	2.00	2.00	1.81	0.00	0.29
51.00	2.00	1.98	1.24	0.37	0.00	1.99	1.71	1.48	0.00	0.00
52.00	2.00	2.00	1.74	0.00	0.00	2.00	1.95	1.58	0.00	0.00
53.00	2.00	2.00	1.97	1.84	0.00	2.00	2.00	1.92	0.00	0.00
54.00	2.00	2.00	1.98	0.60	0.08	2.00	1.98	1.07	0.25	0.08
55.00	1.99	1.93	1.81	1.24	0.00	2.00	1.97	1.88	1.72	0.00
56.00	2.01	1.70	1.97	0.78	0.00	2.00	2.00	1.77	1.77	0.29
57.00	1.99	1.93	1.68	1.54	0.00	1.99	1.90	1.80	1.54	0.00
58.00	2.00	1.90	1.80	0.32	0.00	2.00	1.70	1.75	0.49	0.00
59.00	1.98	1.95	1.73	1.88	0.09	2.00	1.99	1.90	0.95	0.09
60.00	1.99	2.00	1.21	1.24	0.00	2.00	1.70	1.67	0.98	0.21
61.00	2.00	1.65	1.28	0.00	0.00	2.00	1.48	0.51	0.00	0.00
62.00	2.01	2.05	1.79	0.28	0.00	2.00	2.07	1.37	0.32	0.07
63.00	1.99	1.99	0.25	0.54	0.11	1.99	1.90	1.18	0.00	0.07
64.00	2.00	1.99	0.00	1.58	0.00	2.00	2.00	1.39	1.75	0.01
65.00	2.00	2.00	0.00	1.90	0.01	2.00	1.98	1.95	0.82	0.48
66.00	2.00	2.00	0.00	1.06	0.00	2.00	1.07	1.04	0.00	0.00
67.00	2.00	1.99	0.00	0.66	0.00	2.00	1.84	1.65	0.98	0.00
68.00	1.99	1.92	0.00	0.64	0.02	2.00	1.99	1.74	0.78	0.31
69.00	2.00	1.92	0.00	0.31	0.54	1.99	1.99	1.85	1.84	0.07
70.00	2.00	1.95	0.00	0.00	0.73	2.00	1.99	1.68	0.93	0.15
71.00	2.00	1.94	1.22	0.00	0.35	2.00	2.03	1.46	1.25	0.15
72.00	2.00	1.86	1.57	0.09	0.00	2.00	1.95	1.40	0.20	0.00
73.00	1.97	1.98	1.15	0.04	0.00	2.00	1.98	1.44	0.00	0.28
74.00	2.04	2.00	2.27	1.25	0.69	2.00	2.00	1.98	0.31	0.29
75.00	1.99	1.93	1.41	0.57	0.00	1.99	1.84	1.30	0.58	0.00
76.00	1.98	1.75	1.17	0.55	0.05	2.00	1.81	1.40	0.20	0.12
77.00	1.98	2.01	1.53	1.20	0.08	2.00	2.03	1.66	0.48	0.00
78.00	2.01	1.91	1.97	1.68	0.11	2.00	2.01	2.01	0.54	1.40
79.00	2.00	2.05	1.78	0.55	0.00	2.00	1.99	1.99	0.49	0.00
80.00	2.00	1.78	1.77	1.48	0.00	2.00	2.00	2.00	0.61	0.31
81.00	1.99	1.91	1.81	0.67	0.00	1.99	2.00	1.79	0.00	0.00
82.00	1.90	1.77	1.60	0.62	0.00	2.00	1.78	1.63	0.00	0.00
83.00	1.91	2.00	1.64	0.05	0.00	2.00	1.78	1.70	0.85	0.04
84.00	1.58	1.68	0.92	0.67	0.00	2.00	1.98	1.00	0.00	0.00
85.00	2.25	1.95	0.98	0.00	0.00	2.00	1.87	0.00	0.24	0.00
86.00	1.95	1.84	1.38	0.55	0.00	2.00	1.97	0.52	1.05	0.00
87.00	2.01	1.97	1.72	1.07	0.00	1.99	2.00	0.42	0.64	0.29
88.00	2.00	2.03	2.03	1.14	0.47	2.00	2.01	1.21	0.57	0.35
89.00	2.00	1.99	1.98	0.45	0.00	2.00	1.98	0.65	0.58	0.00
90.00	2.00	1.81	1.31	0.39	0.00	2.00	1.84	1.26	1.12	0.00
91.00	1.91	1.92	1.80	1.22	0.45	2.00	1.90	1.65	1.21	0.28
92.00	1.46	1.46	1.65	0.73	0.69	2.00	1.50	1.50	0.16	0.14
93.00	1.86	1.71	1.65	0.44	0.21	1.99	1.55	0.67	0.22	0.00
94.00	1.79	1.68	1.63	0.04	0.22	2.00	1.77	1.32	1.15	0.00
95.00	0.78	1.88	1.30	0.35	0.12	2.00	0.66	1.75	0.22	0.00
96.00	0.00	2.04	1.47	0.86	0.00	2.00	1.02	1.81	0.40	0.00
97.00	0.00	1.99	1.95	0.42	0.16	2.00	1.55	1.66	1.34	0.11
98.00	0.00	1.91	2.00	0.00	0.00	2.00	2.01	1.88	0.12	0.00
99.00	0.00	1.98	1.68	1.48	0.34	2.00	1.98	1.66	0.62	0.00
100.00	0.00	1.83	1.90	1.71	0.00	1.99	1.97	1.27	1.63	0.27
101.00	0.00	2.16	1.10	0.13	0.00	2.00	2.00	1.60	0.69	0.08
102.00	0.00	1.98	1.02	0.52	0.00	2.00	1.73	1.41	0.40	0.13
103.00	0.00	1.95	1.68	0.41	0.00	2.00	2.16	0.75	0.66	0.44
104.00	0.00	2.04	1.07	0.95	0.13	2.00	1.74	1.31	0.00	0.18
105.00	0.00	2.00	1.91	1.34	0.00	2.00	1.99	1.61	1.48	0.00
106.00	0.00	2.00	2.00	0.67	0.20	1.99	1.92	1.27	1.40	0.32
107.00	0.00	2.00	1.67	0.75	0.00	2.00	1.74	1.42	0.00	0.00
108.00	0.00	2.00	1.77	0.06	0.19	2.00	1.97	1.87	0.07	0.00
109.00	0.00	1.90	1.92	1.54	0.66	2.00	1.87	1.10	0.58	0.00
110.00	0.00	2.01	0.84	0.51	0.53	2.00	1.97	0.59	0.09	0.01
111.00	1.52	1.75	1.15	0.28	0.00	2.00	1.93	1.41	0.25	0.00
112.00	2.00	1.97	0.01	0.09	0.00	1.99	1.84	0.46	0.19	0.00
113.00	1.99	1.85	1.80	0.31	0.00	2.00	1.66	0.12	0.19	0.12
114.00	2.00	1.97	2.03	0.72	0.00	2.00	1.78	1.72	0.00	0.00
115.00	1.99	1.92	1.85	1.66	0.19	2.00	1.99	1.78	0.11	0.25
116.00	2.00	1.83	1.68	1.78	0.00	2.00	2.01	1.72	0.12	0.00
117.00	1.97	2.07	1.94	0.27	0.00	2.00	1.90	2.05	0.13	0.04
118.00	1.99	1.85	1.87	0.00	0.12	1.99	2.00	1.98	1.42	0.00
119.00	2.00	1.98	0.89	0.00	0.00	2.00	1.99	1.81	1.86	0.41
120.00	1.67	1.99	0.00	0.00	0.00	2.00	1.50	1.41	1.46	0.28
121.00	2.24	2.00	0.00	0.00	0.00	2.00	1.87	1.18	0.40	0.00
122.00	2.00	2.00	0.00	0.00	1.81	2.00	1.97	0.18	0.15	0.00
123.00	2.00	1.99	0.00	1.63	0.01	2.00	2.03	0.51	0.51	0.00
124.00	1.99	2.00	0.00	0.84	0.00	1.99	2.00	0.94	0.87	0.11
125.00	2.00	1.97	0.00	1.77	0.19	2.00	1.94	0.47	0.65	0.81
126.00	1.70	1.88	0.00	1.02	0.00	2.00	1.72	0.52	0.54	0.00
127.00	2.00	2.00	0.00	0.24	0.00	2.00	2.03	0.94	0.41	0.01
128.00	1.87	1.99	0.00	0.19	0.00	2.00	2.00	0.01	0.61	0.00
129.00	2.01	1.85	0.00	0.14	0.00	2.00	1.99	0.16	0.29	0.00
130.00	1.99	2.08	0.00	0.38	0.00	1.99	2.00	0.31	0.61	0.34
131.00	2.00	2.00	0.00	0.20	0.00	2.00	2.00	0.00	0.48	0.00
132.00	2.00	2.00	0.00	0.15	0.00	2.00	2.00	0.15	0.12	0.09
133.00	0.98	2.00	0.95	2.00	0.00	2.00	0.97	0.04	0.31	0.85
134.00	0.00	2.00	1.98	0.00	2.39	2.00	0.00	0.00	0.00	0.00
135.00	1.17	1.95	1.81	0.45	1.20	2.00	0.00	0.39	0.00	1.05
136.00	1.99	2.00	2.00	0.35	2.00	1.99	0.00	0.34	0.00	2.00
137.00	2.00	2.00	2.00	1.66	1.22	2.00	0.00	1.64	0.00	1.12
138.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
139.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
140.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
141.00	0.74	0.74	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
142.00	0.00	0.00	1.99	0.00	0.00	2.00	0.00	0.00	0.00	0.00
143.00	0.00	0.00	2.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
144.00	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
145.00	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
146.00	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
147.00	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
