Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.861s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.93	0.00	0.00	1.48	1.59	0.00	0.00	2.00	1.17	0.18	0.00	0.92	0.00	0.75	0.00
6.00	0.00	1.52	0.00	0.00	1.54	1.12	0.00	0.00	2.00	0.46	0.39	0.00	1.00	0.32	0.42	0.09
7.00	0.00	1.35	0.00	0.00	1.90	0.33	0.00	0.00	2.00	2.12	0.55	0.00	1.14	0.51	0.13	0.28
8.00	0.00	0.20	0.00	0.00	1.28	0.00	0.00	0.00	1.99	0.28	0.34	0.00	1.17	0.88	0.73	0.13
9.00	0.67	0.82	0.00	0.00	0.94	0.67	0.00	0.00	2.00	1.10	0.25	0.26	0.67	0.62	0.61	0.33
10.00	0.81	0.65	0.00	0.00	0.82	0.00	0.00	0.00	2.00	0.77	0.00	0.42	2.31	0.94	0.07	0.24
11.00	0.04	0.05	0.00	0.00	0.01	0.31	0.00	0.00	2.00	0.08	0.69	0.00	1.99	0.16	0.07	0.14
