Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.369s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.94	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.53	0.00	0.00	0.00	2.00	0.95	0.89	0.00	0.92
6.00	1.99	0.00	0.00	1.14	2.00	1.98	1.95	0.00	2.00
7.00	1.99	1.13	0.00	1.99	2.00	1.98	1.98	1.06	1.97
8.00	2.00	1.99	1.14	2.00	1.99	1.99	1.99	1.86	2.00
9.00	1.95	1.98	2.00	2.00	2.00	1.98	1.95	1.90	1.97
10.00	2.00	1.94	1.99	2.00	2.00	1.99	2.00	1.91	1.99
11.00	1.97	1.98	2.00	2.00	2.00	2.00	1.99	1.98	1.99
12.00	2.00	1.98	1.99	2.00	2.00	2.00	1.99	1.98	2.00
13.00	1.97	1.94	2.00	1.99	2.00	1.99	1.99	1.92	1.99
14.00	2.00	1.99	2.00	2.00	1.99	1.99	1.99	1.98	2.00
15.00	1.98	1.97	1.99	2.00	2.00	2.00	1.99	1.91	1.98
16.00	1.98	1.98	1.97	2.00	2.00	1.99	1.98	1.97	1.97
17.00	1.98	1.98	1.98	2.00	2.00	1.99	1.97	1.93	1.99
18.00	2.00	1.99	1.99	2.00	2.00	1.99	2.00	1.94	2.00
19.00	1.98	1.95	2.00	2.00	2.00	1.98	1.99	1.93	1.99
20.00	2.00	1.99	2.00	1.99	1.99	2.00	1.98	1.98	2.00
21.00	1.94	1.95	1.98	2.00	2.00	0.79	0.80	0.77	0.77
22.00	1.98	1.99	2.00	2.00	2.00	1.20	0.00	0.00	0.00
23.00	1.98	1.95	1.98	2.00	2.00	1.99	1.78	1.78	1.77
24.00	2.00	2.00	1.98	2.00	2.00	1.99	1.97	1.95	2.00
25.00	1.98	1.99	2.00	2.00	2.00	1.97	1.99	1.90	2.00
26.00	2.00	1.94	1.95	1.99	1.99	1.98	1.99	1.97	2.00
27.00	1.99	1.98	2.00	2.00	2.00	1.99	1.99	1.95	1.99
28.00	2.00	1.98	1.99	2.00	2.00	1.98	1.98	1.93	1.99
29.00	0.20	0.20	0.20	0.20	2.00	0.21	0.21	0.21	0.21
