Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.254s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	1.06	1.19	0.00	0.00	2.00	1.45	1.06	1.08	1.12	1.12
6.00	0.26	1.32	1.91	1.85	0.57	1.38	2.00	1.87	1.15	1.73	1.66	1.46
7.00	0.98	1.37	1.40	0.16	0.73	1.18	2.00	1.01	0.00	1.01	1.25	0.26
8.00	0.35	0.34	0.42	1.59	0.74	0.64	1.99	1.11	0.61	0.48	0.00	1.81
9.00	0.46	1.64	0.82	0.73	0.66	0.95	2.00	0.33	1.42	1.26	1.06	1.08
10.00	0.05	0.88	0.86	2.40	0.24	1.81	2.00	1.86	1.10	1.73	1.70	1.19
11.00	0.04	1.79	1.00	1.30	0.93	1.12	2.00	1.28	0.59	0.92	0.77	1.70
12.00	0.24	0.05	1.30	1.18	0.19	0.93	2.00	0.84	0.48	0.92	0.45	0.31
13.00	0.34	2.33	1.90	1.38	0.39	1.57	2.00	0.51	0.16	1.26	1.11	1.19
14.00	0.48	1.17	0.49	0.35	0.18	1.34	1.99	0.74	0.00	1.15	1.07	1.26
15.00	1.17	1.26	1.58	0.89	0.29	1.30	2.00	1.57	0.04	1.59	1.73	1.83
16.00	0.00	0.31	0.62	0.65	0.07	0.94	2.00	1.37	0.00	0.19	0.71	0.65
17.00	0.46	1.42	0.80	0.86	0.79	1.17	2.00	0.87	0.00	1.32	0.98	1.57
18.00	0.37	1.24	1.57	1.25	1.00	1.67	2.00	1.32	0.39	1.13	1.45	0.85
19.00	1.18	0.77	1.75	0.66	1.15	1.35	2.00	1.40	0.60	0.12	0.89	1.54
20.00	0.32	0.61	1.00	0.79	0.59	0.84	1.99	0.92	0.22	0.51	0.78	0.95
21.00	0.00	0.31	1.75	0.38	1.32	1.71	2.00	1.54	0.34	0.85	1.99	1.92
22.00	0.00	1.20	1.18	0.31	0.89	1.21	2.00	1.52	0.61	1.11	1.15	0.37
23.00	0.35	0.62	1.45	2.20	0.20	0.93	2.00	1.01	0.06	0.42	0.51	1.25
24.00	0.31	1.59	1.21	0.13	1.66	1.61	2.00	0.61	1.40	1.73	2.11	1.88
25.00	0.47	1.63	0.66	0.72	1.25	1.04	2.00	0.41	0.74	0.69	1.57	1.33
26.00	0.07	0.93	0.80	1.15	0.00	0.86	1.99	1.13	1.07	1.26	1.32	0.13
27.00	0.13	0.79	1.61	0.00	1.50	1.44	2.00	0.35	1.33	1.06	0.95	0.00
28.00	0.04	0.04	0.79	0.00	0.39	0.91	2.00	0.84	0.60	0.69	0.57	0.58
29.00	0.08	0.07	1.44	1.05	0.33	1.32	2.00	1.52	0.39	1.04	0.81	1.65
30.00	0.72	0.38	0.34	0.60	0.26	1.30	2.00	0.39	0.72	0.82	1.13	0.48
31.00	0.08	0.44	0.98	0.40	0.28	1.25	2.00	0.75	0.53	0.75	1.31	0.77
32.00	0.00	0.04	1.61	0.31	0.94	2.12	1.99	1.24	0.89	2.03	1.95	0.40
33.00	0.00	0.06	1.48	0.84	0.00	0.98	2.00	1.31	0.00	1.42	1.28	1.30
34.00	0.28	0.02	1.99	0.00	0.00	1.38	2.00	2.07	0.00	1.99	1.85	2.13
35.00	0.14	0.16	0.88	0.48	0.32	0.74	2.00	0.53	0.00	0.37	0.59	0.86
36.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
37.00	0.00	1.44	1.46	1.45	1.45	1.45	2.00	1.34	1.42	0.00	1.05	1.45
38.00	0.00	1.95	1.99	2.00	2.00	2.00	1.99	2.00	2.00	0.00	2.00	1.99
39.00	0.37	1.42	0.34	0.65	0.71	0.92	2.00	0.97	0.59	0.00	0.37	0.60
40.00	0.00	1.28	0.25	0.78	0.58	1.48	2.00	1.40	0.38	0.00	0.00	1.53
41.00	0.27	0.78	0.29	0.72	0.00	1.45	2.00	0.97	0.80	1.04	0.00	1.40
42.00	0.00	0.00	0.00	1.94	0.39	1.41	2.00	0.97	0.01	1.12	0.00	0.81
43.00	0.00	1.35	0.00	1.63	0.24	2.03	2.00	1.88	0.00	1.17	0.00	1.91
44.00	0.80	1.85	0.00	0.92	0.13	1.74	1.99	1.98	0.00	1.84	0.00	1.87
45.00	0.08	1.42	0.00	0.33	0.65	1.79	2.00	1.35	0.40	1.44	0.00	0.97
46.00	0.05	0.57	0.00	0.22	0.27	1.01	2.00	1.40	0.06	0.72	0.00	1.59
47.00	0.00	0.79	0.00	0.59	0.00	0.58	2.00	0.54	0.00	0.00	0.00	0.55
48.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
49.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
50.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
51.00	0.48	0.64	0.00	1.08	1.10	1.06	1.99	0.89	0.46	1.32	1.30	0.44
52.00	1.04	1.53	0.00	0.92	1.74	1.80	2.00	1.93	0.82	1.81	2.00	2.39
53.00	0.06	0.93	0.00	0.21	0.26	0.21	2.00	2.00	0.31	1.42	1.40	0.61
54.00	0.00	0.93	0.00	0.45	0.53	0.00	2.00	1.00	0.00	1.73	2.07	2.91
55.00	0.57	1.58	0.00	1.42	0.34	0.82	2.00	1.60	0.38	1.54	1.48	1.46
