Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.207s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
151.00	2.00	2.00	2.00	1.98
152.00	2.00	2.00	2.00	1.98
153.00	2.00	1.98	2.00	2.00
154.00	2.00	2.00	2.00	1.98
155.00	1.99	2.00	1.99	2.00
156.00	2.00	2.00	2.00	1.99
157.00	2.00	2.00	2.00	1.99
158.00	2.00	2.00	2.00	2.00
159.00	2.00	1.99	2.00	1.99
160.00	2.00	2.00	2.00	1.98
161.00	1.99	2.00	1.99	1.98
162.00	2.00	2.00	2.00	1.99
163.00	2.00	2.00	2.00	1.98
164.00	2.00	2.00	2.00	1.98
165.00	2.00	2.00	2.00	1.98
166.00	2.00	1.99	2.00	1.98
167.00	1.99	2.00	1.99	1.99
168.00	2.00	2.00	2.00	1.98
169.00	2.00	2.00	2.00	2.00
170.00	2.00	2.00	2.00	1.99
171.00	2.00	1.99	2.00	1.98
172.00	2.00	1.99	2.00	1.98
173.00	1.99	1.99	1.99	1.98
174.00	2.00	2.00	2.00	1.98
175.00	2.00	2.00	2.00	1.99
176.00	2.00	2.00	2.00	1.99
177.00	2.00	2.00	2.00	1.98
178.00	2.00	1.99	2.00	1.97
179.00	1.99	2.00	1.99	1.99
10.2.1.2	2.04	7.84
10.1.1.1	2.04	283.64
10.1.1.2	2.04	1509.51
10.1.1.4	2.01	1067.72
