Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.255s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.15	0.00	0.91	1.68	0.85	0.00	0.00	2.00	0.00	0.00	0.00	1.44	1.21	0.00	0.00
6.00	0.65	1.13	0.00	0.94	1.27	1.22	0.00	0.00	2.00	0.00	0.00	0.00	1.70	1.47	0.00	0.65
7.00	0.82	0.57	0.00	0.32	1.33	1.37	0.00	0.00	2.00	0.00	0.00	0.00	1.24	1.38	0.00	0.29
8.00	1.22	0.75	0.00	0.18	2.05	0.95	0.00	0.00	1.99	1.26	0.00	0.00	1.74	0.79	0.00	0.71
9.00	0.84	0.65	0.00	0.59	1.13	0.00	0.00	0.00	2.00	0.67	0.00	0.00	1.31	1.10	0.00	0.41
10.00	1.44	1.55	0.00	0.72	1.83	1.85	0.00	0.00	2.00	1.81	1.60	0.00	1.74	0.55	0.00	0.75
11.00	0.12	0.41	0.00	0.19	1.47	1.27	0.00	0.00	2.00	0.46	0.00	0.00	0.94	0.53	0.00	0.14
12.00	0.92	0.66	0.00	0.86	1.90	1.66	0.00	0.00	2.00	1.24	0.13	0.00	0.38	1.25	0.00	0.37
13.00	0.12	0.86	0.00	0.69	1.08	0.87	0.00	0.00	2.00	0.07	0.54	0.00	1.77	0.52	0.00	0.25
14.00	0.87	0.58	0.00	0.21	1.07	0.94	0.00	0.00	1.99	2.14	0.47	0.00	1.27	1.21	0.00	0.00
15.00	0.00	0.00	0.00	0.00	2.00	1.94	0.00	0.00	2.00	0.08	0.06	0.00	0.61	0.68	0.00	0.52
16.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	0.75	0.48	0.00	0.00	1.40	0.44	0.00	0.00	2.00	1.17	0.00	0.00	0.61	0.98	0.00	0.06
