Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.232s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	1.13	0.00	1.20	1.35	2.00	1.15	0.00	1.14
6.00	1.98	1.28	1.90	2.00	2.00	1.99	1.32	1.99
7.00	2.00	1.94	1.93	1.99	2.00	2.00	1.90	2.00
8.00	2.00	1.99	1.97	2.00	1.99	2.00	1.90	2.00
9.00	2.00	1.97	1.99	2.00	2.00	2.00	1.91	2.00
10.00	1.99	1.97	1.97	2.00	2.00	2.00	1.85	2.00
11.00	1.99	2.00	1.99	2.00	2.00	2.00	1.90	1.97
12.00	2.00	1.98	2.00	2.00	2.00	2.00	1.92	2.00
13.00	1.99	1.97	1.95	1.99	2.00	1.99	1.93	1.99
14.00	2.00	1.99	1.99	2.00	1.99	2.00	1.91	2.00
15.00	1.99	1.97	1.97	2.00	2.00	2.00	1.94	1.99
16.00	0.62	0.65	0.65	0.67	2.00	2.00	1.94	1.99
17.00	0.00	0.00	0.00	0.31	2.00	1.98	1.94	1.97
18.00	0.00	0.00	0.00	2.89	2.00	2.03	1.92	2.01
19.00	0.00	0.00	0.00	2.00	2.00	1.99	1.97	2.00
20.00	0.00	0.00	2.61	1.98	1.99	2.00	1.95	2.00
21.00	0.65	0.61	1.99	2.00	2.00	2.00	1.94	2.00
22.00	1.99	1.87	1.95	2.00	2.00	2.00	1.91	2.00
23.00	1.99	1.95	1.97	2.00	2.00	2.00	1.92	1.98
24.00	2.00	1.98	1.99	2.00	2.00	2.00	1.88	1.99
25.00	1.99	1.97	1.98	2.00	2.00	1.99	1.92	1.99
26.00	2.00	1.98	2.00	1.99	1.99	2.00	1.91	1.97
27.00	1.99	1.97	2.00	2.00	2.00	2.00	1.91	1.98
28.00	2.00	1.98	2.00	2.00	2.00	2.00	1.91	1.99
29.00	1.97	1.95	1.98	2.00	2.00	2.00	1.97	1.98
30.00	2.00	1.98	1.98	2.00	2.00	2.00	1.88	2.00
31.00	1.99	1.97	1.99	2.00	2.00	1.99	1.91	1.99
32.00	2.00	1.99	2.00	1.99	1.99	2.00	1.88	2.00
33.00	1.97	1.98	1.98	2.00	2.00	2.00	1.92	1.99
34.00	2.00	2.00	1.99	2.00	2.00	1.98	1.91	1.99
35.00	1.98	1.98	1.99	2.00	2.00	2.00	1.95	2.00
36.00	1.99	1.99	1.98	2.00	2.00	1.99	1.90	1.99
37.00	2.00	1.97	1.97	2.00	2.00	1.99	1.94	1.98
38.00	2.00	1.94	2.00	1.99	1.99	2.00	1.92	2.00
39.00	2.00	2.00	1.99	2.00	2.00	2.00	1.91	2.00
40.00	2.00	1.99	1.97	2.00	2.00	2.00	1.90	2.00
41.00	1.94	1.98	1.98	2.00	2.00	2.00	1.88	2.00
42.00	2.00	1.95	1.95	2.00	2.00	2.00	1.90	1.99
43.00	2.00	1.88	1.98	2.00	2.00	2.00	1.93	1.99
44.00	2.00	1.95	1.99	1.99	1.99	1.99	1.85	2.00
45.00	1.99	1.98	1.98	2.00	2.00	2.00	1.90	1.97
46.00	1.98	1.98	2.00	1.99	2.00	2.00	1.91	1.97
47.00	1.97	1.98	1.97	2.00	2.00	2.00	1.91	1.98
48.00	2.00	1.95	1.98	2.00	2.00	2.00	1.97	2.00
49.00	1.99	1.98	1.98	2.00	2.00	2.00	1.91	2.00
50.00	2.00	2.00	1.98	1.99	2.00	1.99	1.87	2.00
51.00	1.95	1.97	1.98	2.00	1.99	1.99	1.87	2.00
52.00	2.00	1.97	1.99	2.00	2.00	2.00	1.91	2.00
53.00	1.97	1.95	1.95	2.00	2.00	2.00	1.92	2.00
54.00	2.00	2.00	2.01	2.00	2.00	2.00	1.91	1.99
55.00	1.97	1.97	1.98	2.00	2.00	2.00	1.91	1.99
56.00	1.99	1.99	2.00	1.99	2.00	1.99	1.93	1.99
57.00	1.99	1.98	1.98	2.00	1.99	2.00	1.93	1.98
58.00	2.00	1.95	1.97	2.00	2.00	2.00	1.90	2.00
59.00	1.99	1.95	1.99	2.00	2.00	2.00	1.92	2.00
60.00	2.00	1.95	1.98	2.00	2.00	2.00	1.95	1.99
61.00	1.98	1.98	2.00	2.00	2.00	2.00	1.90	1.98
62.00	2.00	1.95	1.99	2.00	2.00	1.99	1.95	2.00
63.00	1.98	1.98	1.99	1.99	1.99	2.00	1.94	2.00
64.00	2.00	2.00	1.98	2.00	2.00	2.00	1.92	2.00
65.00	1.97	1.97	1.99	2.00	2.00	2.00	1.91	1.97
66.00	1.99	1.94	1.97	2.00	2.00	2.00	1.94	2.00
