Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.244s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.15	0.00	1.06	0.00	1.24	2.00	1.10	1.20	0.00	0.89	1.18
6.00	1.37	2.00	1.38	1.99	0.00	2.00	2.00	1.99	1.99	1.40	2.00	1.98
7.00	0.60	0.78	0.95	1.12	0.25	1.50	2.00	0.82	1.45	1.07	1.40	1.05
8.00	0.98	1.41	0.55	0.57	0.94	1.87	1.99	0.38	0.37	0.59	1.19	0.82
9.00	0.04	1.59	1.26	1.60	0.39	1.57	2.00	1.39	0.24	0.49	1.41	1.71
10.00	0.67	1.41	1.50	0.38	1.55	1.60	2.00	1.32	0.65	1.12	0.85	1.37
11.00	0.66	0.74	1.40	2.11	0.08	0.88	2.00	1.34	0.71	0.95	0.00	0.74
12.00	0.00	0.00	1.79	1.05	0.31	1.88	2.00	1.44	0.32	0.11	1.53	1.71
13.00	0.00	0.31	1.44	1.63	0.06	1.66	2.00	1.44	0.00	2.76	2.01	1.34
14.00	0.74	0.98	0.60	0.27	1.67	1.05	1.99	0.80	0.00	2.00	1.32	0.35
15.00	0.07	0.64	0.86	0.52	1.01	0.62	2.00	0.09	0.00	0.06	0.04	1.01
16.00	0.00	1.98	1.51	0.00	2.00	1.99	2.00	0.00	0.00	0.00	0.00	2.14
17.00	0.79	1.24	1.47	1.05	0.79	1.02	2.00	0.79	0.11	0.00	0.77	1.13
18.00	0.06	1.32	1.06	0.64	1.38	1.50	2.00	0.71	1.48	2.18	1.51	0.31
19.00	0.00	1.25	1.27	0.34	0.59	1.50	2.00	1.38	0.94	1.07	0.75	1.12
20.00	1.47	0.86	1.54	1.33	0.67	1.31	1.99	1.41	1.14	1.39	1.20	0.58
21.00	0.46	1.61	1.80	1.81	0.46	1.55	2.00	1.68	0.44	0.77	1.79	1.14
22.00	0.02	0.00	0.00	0.47	0.55	1.14	2.00	0.41	0.31	1.25	0.73	0.24
23.00	1.33	1.34	0.26	0.33	0.00	1.47	2.00	1.01	1.04	0.60	0.99	0.08
24.00	0.65	1.13	1.39	1.20	1.22	1.20	2.00	0.61	0.00	0.40	0.84	0.00
25.00	0.31	0.61	1.20	0.58	0.21	0.95	2.00	0.01	1.41	1.50	0.27	0.54
26.00	0.00	1.31	0.14	1.10	0.00	0.69	1.99	0.38	0.46	0.25	1.40	0.31
27.00	0.28	0.26	0.35	0.87	0.82	1.20	2.00	1.27	0.86	1.07	0.25	0.46
28.00	0.80	0.31	0.09	1.53	0.55	1.39	2.00	0.20	0.21	0.51	0.57	0.53
29.00	0.87	1.19	0.00	0.49	0.52	0.89	2.00	1.50	0.85	0.86	0.00	2.12
30.00	1.13	1.00	0.04	1.50	1.20	1.84	2.00	1.17	0.51	1.68	2.00	0.46
31.00	1.65	1.83	1.86	0.41	0.68	1.70	2.00	0.69	1.59	1.64	1.42	1.77
32.00	0.27	1.66	1.77	0.29	0.60	1.47	1.99	0.33	0.00	0.52	1.22	1.61
33.00	0.00	0.59	0.87	1.32	0.06	0.78	2.00	1.11	0.00	0.00	1.14	0.47
34.00	0.44	1.30	0.97	0.04	0.00	0.91	2.00	0.77	0.00	2.50	1.28	0.44
35.00	0.31	1.67	1.60	1.10	0.20	1.42	2.00	1.57	0.00	1.77	0.54	0.08
36.00	0.00	2.04	1.94	1.78	2.06	1.93	2.00	0.89	0.00	1.60	1.68	0.37
37.00	1.41	1.32	0.12	0.38	0.98	1.58	2.00	0.14	0.00	1.71	0.69	1.24
38.00	0.74	0.54	0.41	0.88	1.08	1.15	1.99	0.49	0.00	1.35	0.86	0.80
39.00	0.32	0.04	0.34	0.61	0.69	0.07	2.00	0.16	0.85	1.27	1.26	0.00
40.00	0.73	0.00	2.37	1.87	1.33	0.00	2.00	1.81	0.41	1.45	1.75	0.92
41.00	0.53	1.65	1.21	1.40	0.00	1.13	2.00	1.47	0.54	1.17	1.59	0.28
42.00	0.00	0.34	1.04	1.59	0.75	0.80	2.00	0.65	0.00	1.33	1.08	0.00
43.00	0.46	0.72	0.20	0.31	0.84	0.86	2.00	0.62	0.74	0.78	1.21	0.00
44.00	0.29	0.37	1.13	1.35	0.54	1.01	1.99	0.87	0.49	0.00	0.81	0.00
45.00	0.00	1.97	1.88	1.17	0.51	1.52	2.00	0.58	0.71	0.00	0.91	0.00
46.00	0.26	1.01	1.94	0.80	1.15	1.85	2.00	1.61	0.64	0.78	1.35	0.00
47.00	1.26	1.81	1.11	0.34	0.91	1.51	2.00	0.33	1.24	0.00	0.09	0.93
48.00	0.71	1.34	1.10	0.52	1.12	1.74	2.00	1.12	0.26	0.00	0.00	2.06
49.00	0.26	1.37	1.04	0.09	0.95	1.58	2.00	0.49	0.06	0.00	1.46	0.18
50.00	0.04	0.45	1.99	1.44	0.31	1.65	2.00	2.67	0.00	0.00	1.68	1.73
51.00	1.72	1.30	1.81	0.57	1.07	1.92	1.99	1.40	2.08	0.00	0.74	0.68
52.00	0.40	0.84	1.18	0.00	1.14	0.77	2.00	0.15	0.40	0.00	0.89	0.13
53.00	0.05	0.53	0.22	0.14	0.28	1.27	2.00	1.19	0.40	0.61	1.28	0.78
54.00	0.01	0.91	0.94	0.04	0.00	1.60	2.00	0.00	0.00	1.37	1.04	0.27
55.00	0.98	1.57	1.45	1.74	0.00	0.74	2.00	0.92	0.52	0.34	0.00	0.16
56.00	0.40	2.04	1.72	1.35	0.00	0.00	2.00	0.00	1.98	1.95	0.00	0.00
57.00	1.46	1.81	2.00	2.00	1.50	0.00	1.99	1.74	2.00	2.00	0.00	0.00
58.00	0.51	0.81	0.51	1.07	0.67	0.00	2.00	0.64	0.89	1.66	0.00	2.57
59.00	0.09	1.35	1.39	0.88	0.39	0.71	2.00	0.95	0.00	0.35	0.78	0.92
60.00	0.99	1.26	1.58	0.57	0.48	1.18	2.00	1.08	1.04	0.02	0.67	1.04
61.00	0.53	0.59	1.11	0.00	1.07	1.95	2.00	0.46	0.99	0.82	0.88	0.31
62.00	0.42	1.75	2.01	0.05	1.07	1.86	2.00	2.10	1.07	0.00	1.99	0.00
63.00	0.60	1.57	0.42	0.39	1.59	1.45	1.99	1.13	0.61	0.00	1.08	1.37
64.00	0.65	1.94	1.83	1.34	1.39	1.88	2.00	0.31	1.61	0.00	0.00	0.00
65.00	1.25	1.95	1.98	1.85	1.15	1.24	2.00	1.20	1.14	0.27	0.58	0.00
66.00	0.07	0.60	0.93	0.68	0.11	0.99	2.00	0.92	0.61	0.53	0.64	1.33
67.00	0.82	1.31	0.58	0.71	0.37	0.80	2.00	0.35	0.46	0.00	0.95	0.00
68.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
69.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00
70.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
71.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
72.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
73.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
74.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
75.00	0.15	0.00	1.24	0.79	0.00	1.26	1.99	0.73	0.65	0.00	0.84	0.05
76.00	1.40	0.00	1.87	1.01	0.00	1.71	2.00	1.60	1.88	0.00	1.67	0.00
77.00	2.00	0.00	2.00	1.98	0.00	2.00	2.00	0.91	2.00	0.00	2.00	0.00
78.00	1.99	0.00	2.00	2.00	0.00	2.00	2.00	0.00	2.00	0.00	2.00	0.00
79.00	1.99	0.00	2.00	2.00	0.00	2.00	2.00	1.77	2.00	0.00	1.99	0.00
80.00	2.00	0.00	2.00	1.99	0.00	1.99	2.00	2.00	1.99	0.00	2.00	0.00
81.00	2.00	0.00	1.99	1.97	0.00	2.00	1.99	2.00	1.99	0.00	2.00	0.00
82.00	2.00	0.00	2.00	2.00	0.00	2.00	2.00	2.00	2.00	0.00	2.00	0.00
83.00	1.99	0.00	2.00	2.00	0.00	2.00	2.00	2.00	2.00	0.00	2.00	0.00
84.00	2.00	0.00	2.00	2.00	0.00	2.00	2.00	1.99	1.99	0.00	2.00	0.00
85.00	0.24	0.00	0.22	0.22	0.00	0.22	2.00	0.22	0.24	0.00	0.22	0.00
86.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
87.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00
88.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
89.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
90.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
91.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
92.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
93.00	1.41	0.00	1.47	1.70	1.27	1.19	1.99	1.67	0.28	0.59	0.69	1.21
94.00	1.60	0.00	2.00	2.01	1.60	1.91	2.00	1.99	1.52	1.54	1.81	0.58
95.00	1.92	0.00	1.61	1.83	1.58	1.57	2.00	2.03	0.21	2.24	1.64	1.80
96.00	0.16	0.00	2.12	1.90	0.41	1.81	2.00	1.77	0.00	0.65	1.57	0.74
97.00	0.04	0.00	1.55	0.40	1.38	1.93	2.00	0.87	0.00	1.27	1.04	0.71
98.00	0.18	0.00	1.38	0.51	0.53	1.65	2.00	1.26	1.53	1.79	1.02	0.00
99.00	0.00	0.00	1.42	0.38	1.35	1.74	2.00	1.21	0.59	0.66	0.78	1.98
