Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.492s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.55	0.00	0.00	0.49	1.99	1.38	1.34	1.72
3.00	1.93	0.87	0.55	0.61	2.00	1.01	0.98	0.68
4.00	1.26	1.28	1.41	0.00	2.00	1.27	1.10	0.32
5.00	2.03	2.06	0.00	0.59	2.00	1.88	0.02	0.00
6.00	2.00	1.86	0.00	0.00	2.00	1.93	0.58	0.00
7.00	1.93	1.90	0.61	0.00	2.00	2.00	0.00	0.00
8.00	1.95	1.97	0.28	0.54	1.99	1.92	2.72	0.08
9.00	1.93	0.95	0.62	0.66	2.00	1.91	1.11	0.29
10.00	1.99	0.00	1.11	0.31	2.00	1.59	0.18	0.00
11.00	1.99	1.24	0.31	0.61	2.00	1.92	0.00	0.00
12.00	2.01	0.31	0.00	1.98	2.00	2.05	0.00	0.00
13.00	1.99	0.93	0.00	1.98	2.00	1.91	2.39	1.14
14.00	2.00	1.99	0.53	1.64	1.99	1.92	1.83	1.64
15.00	2.00	2.00	0.05	1.99	2.00	2.00	1.98	1.99
16.00	2.00	1.99	2.00	2.00	2.00	2.00	1.99	2.00
17.00	2.00	2.00	2.00	2.00	2.00	2.00	2.01	2.00
18.00	2.00	2.00	2.00	1.98	2.00	1.99	1.99	1.99
19.00	2.00	2.00	2.00	2.01	2.00	2.00	2.00	2.00
20.00	1.99	2.00	2.00	2.00	1.99	2.00	1.99	2.00
21.00	2.00	1.99	1.99	2.00	2.00	2.00	1.99	2.00
22.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99	1.99
