Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.225s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.41	0.00	1.28	1.63	2.00	1.42	0.00	0.00	0.00
6.00	1.98	1.55	1.92	2.00	2.00	2.01	0.00	0.00	0.00
7.00	2.00	1.98	2.00	1.99	2.00	1.99	0.00	0.00	0.00
8.00	2.00	1.99	2.00	2.00	1.99	2.00	0.00	0.00	0.00
9.00	1.99	1.94	2.00	2.00	2.00	2.00	0.00	0.00	0.00
10.00	1.99	1.99	2.00	2.00	2.00	2.00	0.00	0.00	0.00
11.00	1.99	1.92	1.87	2.00	2.00	2.00	0.00	0.00	0.00
12.00	2.00	1.90	1.92	2.00	2.00	2.00	0.00	0.00	0.00
13.00	2.00	1.95	1.97	1.99	2.00	1.99	0.00	0.00	0.00
14.00	1.99	1.99	1.95	2.00	1.99	2.00	0.00	0.00	0.00
15.00	1.99	1.97	1.97	2.00	2.00	2.00	0.00	0.00	0.00
16.00	1.97	1.98	1.95	2.00	2.00	2.00	0.00	0.00	0.00
17.00	1.98	1.99	1.97	2.00	2.00	2.00	0.00	0.00	0.00
18.00	1.99	1.98	1.98	2.00	2.00	2.00	0.00	0.00	0.00
19.00	1.98	1.99	1.97	2.00	2.00	1.99	0.00	0.00	0.00
20.00	2.00	1.95	1.95	1.99	1.99	2.00	0.00	0.00	0.00
21.00	2.00	1.98	2.00	2.00	2.00	2.00	0.00	0.00	0.00
22.00	1.99	2.00	2.00	2.00	2.00	2.00	0.00	0.00	0.00
23.00	1.98	1.98	1.99	2.00	2.00	1.99	0.00	0.00	0.00
24.00	2.00	1.95	2.00	2.00	2.00	2.00	0.00	0.00	0.00
25.00	2.00	1.97	1.99	2.00	2.00	1.99	0.00	0.00	0.00
26.00	1.98	1.92	1.98	1.99	1.99	2.00	0.00	0.00	0.00
27.00	2.00	1.99	2.00	2.00	2.00	2.00	0.00	0.00	0.00
28.00	2.00	1.98	1.98	2.00	2.00	2.00	0.00	0.00	0.00
29.00	1.97	1.97	1.97	2.00	2.00	2.00	0.00	0.00	0.00
30.00	2.00	1.98	1.97	2.00	2.00	2.00	0.00	0.00	0.00
31.00	1.99	1.92	1.92	2.00	2.00	1.99	0.00	0.00	0.00
32.00	2.00	1.95	1.97	1.99	1.99	2.00	0.00	0.00	0.00
33.00	2.00	1.92	1.93	2.00	2.00	2.00	0.00	0.00	0.00
34.00	1.99	1.95	1.98	2.00	2.00	2.00	0.00	0.00	0.00
35.00	2.00	1.98	1.95	2.00	2.00	2.00	0.00	0.00	0.00
36.00	2.00	1.98	2.00	2.00	2.00	2.00	0.00	0.00	0.00
37.00	1.99	1.98	1.99	2.00	2.00	1.99	0.00	0.00	0.00
38.00	2.00	1.99	1.98	1.99	1.99	2.00	0.00	0.00	0.00
39.00	2.00	1.91	1.92	2.00	2.00	2.00	0.00	0.00	0.00
40.00	1.99	1.95	1.99	2.00	2.00	2.00	0.00	0.00	0.00
41.00	1.99	1.98	1.98	2.00	2.00	2.00	0.00	0.00	0.00
42.00	2.00	1.97	1.95	2.00	2.00	2.00	0.00	0.00	0.00
43.00	2.00	1.95	1.99	2.00	2.00	2.00	0.00	0.00	0.00
44.00	2.00	1.98	1.99	1.99	1.99	1.99	0.00	0.00	0.00
45.00	2.00	1.99	1.99	2.00	2.00	2.00	0.00	0.00	0.00
46.00	2.00	1.88	1.94	2.00	2.00	2.00	0.00	0.00	0.00
47.00	1.98	1.97	2.00	2.00	2.00	2.00	0.00	0.00	0.00
48.00	2.00	1.98	2.00	2.00	2.00	2.00	0.00	0.00	0.00
49.00	2.00	1.99	1.98	2.00	2.00	2.00	0.00	0.00	0.00
50.00	2.00	1.97	1.99	1.99	2.00	1.99	0.00	0.00	0.00
51.00	1.99	1.99	1.98	2.00	1.99	2.00	0.00	0.00	0.00
52.00	2.00	1.99	1.97	2.00	2.00	2.00	0.00	0.00	0.00
53.00	1.95	1.95	1.94	2.00	2.00	2.00	0.00	0.00	0.00
54.00	2.00	1.98	1.98	2.00	2.00	2.00	0.00	0.00	0.00
55.00	1.99	1.98	1.99	1.99	2.00	2.00	0.00	0.00	0.00
56.00	1.98	1.97	1.98	2.00	2.00	1.99	0.00	0.00	0.00
57.00	1.98	1.95	1.99	2.00	1.99	2.00	0.00	0.00	0.00
58.00	2.00	1.97	1.97	2.00	2.00	2.00	0.00	0.00	0.00
59.00	1.99	1.98	1.95	1.99	2.00	2.00	0.00	0.00	0.00
60.00	1.99	1.95	1.97	2.00	2.00	2.00	0.00	0.00	0.00
61.00	1.99	1.99	1.97	2.00	2.00	2.00	0.00	0.00	0.00
62.00	2.00	1.99	1.95	2.00	2.00	1.99	0.00	0.00	0.00
63.00	1.97	1.94	1.99	1.99	1.99	2.00	0.00	0.00	0.00
64.00	2.00	1.99	1.97	2.00	2.00	2.00	0.00	0.00	0.00
65.00	1.99	1.95	1.99	2.00	2.00	2.00	0.00	0.00	0.00
66.00	1.95	1.88	1.88	2.00	2.00	2.00	0.00	0.00	0.00
67.00	1.99	1.99	1.99	2.00	2.00	2.00	0.00	0.00	0.00
68.00	2.00	1.98	1.97	2.00	2.00	1.99	0.00	0.00	0.00
69.00	1.99	1.99	2.00	1.99	1.99	2.00	0.00	0.00	0.00
70.00	2.00	2.00	1.97	2.00	2.00	2.00	0.00	0.00	0.00
71.00	1.98	1.95	1.98	2.00	2.00	2.00	0.00	0.00	0.00
72.00	2.00	1.97	1.98	2.00	2.00	2.00	0.00	0.00	0.00
73.00	2.00	1.97	1.95	2.00	2.00	2.00	0.00	0.00	0.00
74.00	2.00	1.99	1.98	2.00	2.00	1.99	0.00	0.00	0.00
75.00	1.99	1.98	1.95	1.99	1.99	2.00	0.00	0.00	0.00
76.00	1.98	1.97	1.99	2.00	2.00	2.00	0.00	0.00	0.00
77.00	1.99	2.00	2.00	2.00	2.00	2.00	0.00	0.00	0.00
78.00	1.99	1.95	1.98	2.00	2.00	2.00	0.00	0.00	0.00
79.00	1.99	1.98	1.99	2.00	2.00	2.00	0.00	0.00	0.00
80.00	2.00	2.00	1.97	2.00	2.00	1.99	0.00	0.00	0.00
81.00	2.00	1.97	1.98	1.99	1.99	2.00	0.00	0.00	0.00
82.00	2.00	1.98	1.98	2.00	2.00	2.00	0.00	0.00	0.00
83.00	1.99	1.97	1.98	2.00	2.00	2.00	0.00	0.00	0.00
84.00	1.99	1.95	1.99	2.00	2.00	2.00	0.00	0.00	0.00
85.00	0.25	1.77	1.67	1.79	2.00	0.22	0.00	0.00	0.00
86.00	0.55	0.35	1.94	1.97	2.00	0.00	0.00	0.00	0.00
87.00	1.38	1.33	1.27	2.03	1.99	1.32	0.00	1.26	1.32
88.00	2.00	1.88	1.98	2.00	2.00	1.98	0.00	1.91	2.00
89.00	2.00	1.95	1.99	2.00	2.00	2.00	0.00	0.41	0.41
90.00	1.99	1.97	2.00	2.00	2.00	2.00	0.00	0.00	0.00
91.00	1.99	1.99	2.00	2.00	2.00	1.99	0.00	0.00	0.00
92.00	2.00	1.97	1.99	2.00	2.00	2.00	0.00	0.00	0.00
93.00	1.99	1.94	1.99	1.99	1.99	0.66	0.00	0.00	0.00
94.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00	0.00
95.00	1.98	1.97	1.99	2.00	2.00	0.00	0.00	0.00	0.00
96.00	1.98	1.98	2.00	2.00	2.00	0.00	0.00	0.00	0.00
97.00	1.99	1.94	2.00	2.00	2.00	0.00	0.00	0.00	0.00
98.00	2.00	1.97	1.99	2.00	2.00	0.00	0.00	0.00	0.00
99.00	1.99	1.94	2.00	1.99	2.00	0.00	0.00	0.00	0.00
100.00	2.00	1.97	2.00	2.00	1.99	0.00	0.00	0.00	0.00
101.00	1.99	1.95	2.00	2.00	2.00	0.00	0.00	0.00	0.00
102.00	1.99	1.95	2.00	2.00	2.00	0.00	0.00	0.00	0.00
103.00	1.99	1.93	2.00	2.00	2.00	0.00	0.00	0.00	0.00
104.00	2.00	2.00	1.99	2.00	2.00	0.00	0.00	0.00	0.00
105.00	1.97	1.94	2.00	1.99	2.00	0.00	0.00	0.00	0.00
106.00	1.97	1.94	1.99	2.00	1.99	0.00	0.00	0.00	0.00
107.00	1.98	2.00	2.00	2.00	2.00	1.98	0.00	0.00	0.00
108.00	2.00	1.97	1.99	2.00	2.00	2.00	0.00	0.00	0.00
109.00	1.97	1.95	1.98	1.99	2.00	2.00	1.57	1.51	1.52
110.00	2.00	1.97	2.01	2.00	2.00	1.99	1.97	1.94	2.00
111.00	1.97	1.92	1.98	2.00	2.00	1.99	1.99	1.95	1.99
112.00	2.00	1.98	1.98	1.99	1.99	2.00	1.99	1.99	1.99
113.00	1.98	1.97	2.00	2.00	2.00	1.98	1.99	1.97	1.99
114.00	2.00	1.93	1.98	2.00	2.00	2.00	1.99	1.98	2.00
115.00	1.99	1.93	1.97	2.00	2.00	2.00	1.95	1.94	1.95
116.00	1.95	1.98	2.00	2.00	2.00	1.99	1.97	1.97	1.95
117.00	1.99	1.99	1.98	2.00	2.00	2.00	2.00	1.97	1.99
118.00	2.00	1.99	1.98	1.99	1.99	1.98	1.99	1.97	2.00
119.00	2.00	1.95	1.99	2.00	2.00	2.00	1.99	1.94	1.97
120.00	1.99	1.97	1.98	2.00	2.00	2.00	2.00	1.94	2.00
121.00	1.99	1.95	1.97	2.00	2.00	1.98	1.99	1.94	1.99
122.00	2.00	1.98	2.00	2.00	2.00	1.99	1.98	1.84	2.00
123.00	1.95	1.98	1.99	2.00	2.00	1.99	1.99	1.97	1.98
124.00	2.00	1.99	2.00	1.99	1.99	2.00	1.98	1.99	2.00
125.00	0.53	0.51	0.53	0.53	2.00	1.99	2.00	1.98	1.99
126.00	0.00	0.00	0.52	2.60	2.00	1.98	1.98	1.94	1.95
127.00	0.00	0.00	2.13	2.07	2.00	1.99	1.99	1.97	1.99
128.00	0.28	1.20	2.00	2.00	2.00	2.00	1.99	1.97	2.00
129.00	0.00	0.49	1.99	2.00	2.00	2.01	1.99	1.98	1.99
130.00	0.00	0.00	1.84	1.84	1.99	1.99	1.98	1.95	1.99
131.00	0.00	0.00	1.87	1.87	2.00	0.02	0.02	0.02	0.02
132.00	1.30	1.26	1.99	2.00	2.00	1.79	0.00	0.00	0.00
133.00	0.85	1.97	1.94	2.00	2.00	2.00	0.61	0.00	0.00
134.00	0.00	1.98	1.86	1.99	2.00	1.99	0.61	0.00	0.00
135.00	1.81	1.93	1.98	2.01	2.00	2.01	0.00	0.00	0.00
136.00	2.00	1.91	1.99	1.99	1.99	1.99	1.25	1.22	1.21
137.00	1.99	1.97	2.00	2.00	2.00	2.00	1.97	1.93	2.00
138.00	1.99	1.98	1.99	2.00	2.00	2.00	2.00	1.97	2.00
139.00	1.98	2.00	2.00	2.00	2.00	1.98	1.97	1.97	1.98
140.00	2.00	1.98	1.98	2.00	2.00	2.00	2.00	1.98	2.00
141.00	1.98	1.93	1.97	2.00	2.00	1.99	1.98	1.97	1.97
142.00	2.00	1.87	1.98	1.99	2.00	2.00	2.00	1.97	2.00
143.00	1.99	1.97	1.99	2.00	1.99	2.00	1.97	1.98	1.98
144.00	2.00	1.98	2.00	2.00	2.00	1.99	1.99	1.99	2.00
145.00	1.39	1.78	1.83	1.83	2.00	0.88	0.87	0.86	0.85
146.00	1.97	1.98	1.99	2.00	2.00	2.57	1.97	2.37	1.25
147.00	1.99	1.97	1.99	2.00	2.00	1.99	1.98	1.91	1.98
148.00	2.00	1.98	2.00	1.99	2.00	2.00	1.99	1.95	2.00
149.00	1.99	1.99	2.00	2.00	1.99	2.00	2.00	1.93	1.98
150.00	2.00	1.93	1.99	2.00	2.00	2.00	1.99	1.94	2.00
151.00	1.98	1.98	1.99	2.00	2.00	1.99	2.00	1.93	2.00
152.00	2.00	1.99	1.99	2.00	2.00	1.97	1.99	1.97	2.00
153.00	1.98	1.97	1.99	2.00	2.00	2.00	1.98	1.92	1.99
154.00	2.00	1.97	1.98	2.00	2.00	2.00	2.00	1.97	2.00
155.00	2.00	2.00	1.99	1.99	1.99	2.00	2.00	1.95	1.97
156.00	1.98	1.93	1.97	2.00	2.00	1.98	2.00	1.99	1.95
157.00	2.00	1.94	2.00	2.00	2.00	1.99	1.94	1.87	1.98
158.00	2.00	1.93	1.99	2.00	2.00	2.00	1.98	1.92	2.00
159.00	1.99	1.98	1.99	2.00	2.00	1.99	1.99	1.93	1.98
160.00	2.00	1.97	1.99	2.00	2.00	2.00	1.99	1.91	2.00
161.00	1.97	1.97	2.00	1.99	1.99	2.00	1.98	1.95	1.99
162.00	1.99	1.98	1.99	2.00	2.00	2.00	1.99	1.95	2.00
163.00	1.97	1.97	1.99	2.00	2.00	1.99	1.95	1.95	1.98
164.00	2.00	1.98	1.99	2.00	2.00	2.00	2.00	1.94	1.99
165.00	1.98	1.94	1.97	2.00	2.00	2.00	1.97	1.94	1.98
166.00	1.98	1.97	1.99	2.00	2.00	1.98	1.97	1.92	1.94
167.00	1.99	1.97	2.00	1.99	1.99	1.98	1.98	1.84	1.97
168.00	2.00	1.98	1.99	2.00	2.00	1.99	1.99	1.85	1.99
169.00	1.98	1.97	1.98	2.00	2.00	1.99	1.97	1.94	1.98
170.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.94	1.99
171.00	2.00	2.00	2.00	2.00	2.00	1.98	1.97	1.99	1.99
172.00	2.00	1.98	1.99	2.00	2.00	2.00	1.97	1.95	2.00
173.00	1.98	1.97	1.99	1.99	1.99	2.00	1.99	1.95	2.00
174.00	2.00	1.98	2.00	2.00	2.00	1.98	2.00	1.98	2.00
175.00	1.98	1.99	1.99	2.00	2.00	2.00	1.99	1.94	1.99
176.00	1.95	1.97	1.99	2.00	2.00	1.99	1.99	1.95	1.99
177.00	1.99	1.98	2.00	2.00	2.00	1.98	1.99	1.94	2.00
178.00	2.00	1.98	1.98	2.00	2.00	1.95	1.98	1.91	2.00
179.00	1.98	1.94	2.00	1.99	1.99	1.97	1.98	1.88	2.00
10.2.1.2	2.04	7.78
10.1.1.1	1.90	6198.66
10.1.1.2	1.91	7759.16
10.1.1.3	1.99	7356.61
10.1.1.4	2.03	3671.26
10.1.1.6	1.83	5152.02
10.1.1.7	0.76	14809.15
10.1.1.8	0.77	8853.24
10.1.1.9	0.78	4154.20
