Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.263s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	0.00	1.33	0.00	2.00	1.15	1.12	0.00
6.00	0.00	1.34	2.00	1.07	2.00	2.00	1.99	1.07
7.00	1.37	1.99	2.00	1.99	2.00	1.99	2.00	1.99
8.00	2.00	2.00	2.00	2.00	1.99	2.00	1.98	2.00
9.00	2.00	2.00	2.00	2.00	2.00	2.00	1.98	1.99
10.00	2.00	2.00	1.99	1.99	2.00	2.00	2.00	2.00
11.00	1.93	1.95	1.64	1.48	2.00	1.95	1.38	1.02
12.00	2.01	1.99	1.85	1.58	2.00	1.99	2.21	0.39
13.00	1.98	1.87	1.80	1.61	2.00	1.95	1.78	1.55
14.00	2.00	2.00	1.99	2.00	1.99	2.00	2.00	2.00
15.00	2.00	2.00	1.98	1.98	2.00	1.99	1.97	1.98
16.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
17.00	2.00	2.00	1.98	1.99	2.00	1.98	2.00	1.95
18.00	2.00	2.00	1.98	2.00	2.00	2.00	1.99	2.00
