Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.204s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.30	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.88	1.08	0.78	0.00	2.00	0.89	0.00	0.00
6.00	1.99	1.98	1.99	1.04	2.00	1.99	1.07	1.06
7.00	1.99	2.00	1.98	2.00	2.00	2.00	2.00	2.00
8.00	2.00	2.00	1.97	2.00	1.99	2.00	2.00	2.00
9.00	2.00	2.00	1.95	1.98	2.00	2.00	2.00	1.99
10.00	2.00	2.00	1.95	2.00	2.00	2.00	1.99	2.00
11.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00
12.00	2.00	2.00	1.94	2.00	2.00	1.99	2.00	2.00
13.00	1.99	1.99	2.00	2.00	2.00	2.00	2.00	2.00
14.00	2.00	2.00	1.91	2.00	1.99	2.00	2.00	2.00
15.00	2.00	2.00	1.95	2.00	2.00	2.00	2.00	1.99
16.00	2.00	2.00	1.97	1.99	2.00	2.00	2.00	2.00
17.00	2.00	2.00	1.97	2.00	2.00	2.00	1.99	2.00
18.00	2.00	1.99	1.93	2.00	2.00	2.00	2.00	2.00
19.00	2.00	2.00	1.92	0.29	2.00	1.99	2.00	1.99
20.00	1.99	2.00	1.87	0.00	1.99	2.00	2.00	2.00
21.00	1.99	2.00	1.91	0.00	2.00	2.00	2.00	1.99
22.00	2.00	2.00	1.91	0.00	2.00	2.00	2.00	1.99
23.00	2.00	2.00	1.90	0.00	2.00	2.00	1.99	2.00
24.00	2.00	1.99	1.95	0.00	2.00	2.00	2.00	2.00
25.00	2.00	2.00	1.91	0.00	2.00	1.99	2.00	2.00
26.00	1.99	2.00	1.92	0.00	1.99	2.00	2.00	2.00
27.00	2.00	2.00	1.91	0.00	2.00	2.00	2.00	2.00
28.00	2.00	2.00	1.86	0.00	2.00	2.00	1.99	2.00
29.00	2.00	2.00	1.93	0.00	2.00	2.00	2.01	1.99
30.00	2.00	1.99	1.93	0.00	2.00	2.00	2.00	2.00
31.00	2.00	2.00	1.91	0.00	2.00	1.99	1.99	1.99
32.00	1.99	2.00	1.92	0.00	1.99	2.00	2.00	2.00
33.00	2.00	2.00	1.95	0.00	2.00	2.00	2.00	2.00
34.00	2.00	2.00	1.92	0.00	2.00	2.00	2.00	2.00
35.00	2.00	2.00	1.86	0.00	2.00	2.00	2.00	1.99
36.00	2.00	2.00	1.91	0.00	2.00	2.00	1.99	2.00
37.00	2.00	1.99	1.91	0.00	2.00	1.99	2.00	2.00
38.00	1.99	2.00	1.93	0.00	1.99	2.00	2.00	2.00
39.00	2.00	2.00	1.95	0.00	2.00	2.00	2.00	2.00
40.00	2.00	2.00	1.95	0.00	2.00	2.00	2.00	2.00
41.00	2.00	2.00	1.91	0.00	2.00	2.00	1.99	1.99
42.00	2.00	2.00	1.87	0.00	2.00	2.00	2.00	2.00
43.00	2.00	1.99	1.87	0.00	2.00	1.99	2.00	2.00
44.00	1.99	2.00	1.92	0.00	1.99	2.00	2.00	2.00
45.00	2.00	2.00	1.93	0.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	1.93	0.00	2.00	2.00	2.00	1.99
47.00	2.00	2.00	1.87	0.00	2.00	2.00	2.00	1.99
48.00	2.00	2.00	1.84	0.00	2.00	2.00	1.99	2.00
49.00	2.00	1.99	1.90	0.00	2.00	2.00	2.00	2.00
50.00	1.99	2.00	1.94	0.00	2.00	1.99	2.00	2.00
51.00	2.00	2.00	1.90	0.00	1.99	2.00	2.00	1.99
52.00	2.00	2.00	1.92	0.00	2.00	2.00	2.00	2.00
53.00	2.00	2.00	1.93	0.00	2.00	2.00	1.99	1.99
54.00	2.00	2.00	1.91	0.00	2.00	2.00	2.00	2.00
55.00	2.00	2.00	1.92	0.00	2.00	1.99	2.00	2.00
56.00	1.99	1.99	1.88	0.00	2.00	2.00	2.00	2.00
57.00	2.00	2.00	1.91	0.00	1.99	2.00	2.00	2.00
58.00	2.00	2.00	1.93	0.00	2.00	2.00	2.00	2.00
59.00	2.00	1.99	1.87	0.00	2.00	2.00	2.00	2.00
60.00	2.00	2.01	1.85	0.00	2.00	2.00	1.99	1.99
61.00	2.00	2.00	1.91	0.00	2.00	2.00	2.00	2.00
62.00	2.00	1.99	1.85	0.00	2.00	1.99	2.00	2.00
63.00	1.99	2.00	1.88	0.00	1.99	2.00	2.00	2.00
64.00	2.00	2.00	1.87	0.00	2.00	2.00	2.00	2.00
65.00	2.00	2.00	1.90	0.00	2.00	2.00	2.00	1.99
66.00	2.00	2.00	1.90	0.00	2.00	2.00	2.00	2.00
67.00	2.00	2.00	1.90	0.00	2.00	2.00	1.99	2.00
68.00	2.00	1.99	1.87	0.00	2.00	1.99	2.00	2.00
69.00	1.99	2.00	1.91	0.00	1.99	2.00	2.00	2.00
70.00	2.00	2.00	1.91	0.00	2.00	2.00	2.00	2.00
71.00	2.00	2.00	1.90	0.00	2.00	2.00	2.00	1.99
72.00	2.00	2.00	1.90	0.00	2.00	2.00	1.99	2.00
73.00	2.00	1.99	1.91	0.00	2.00	2.00	2.00	2.00
74.00	2.00	2.00	1.92	0.00	2.00	1.99	2.00	2.00
75.00	1.99	2.00	1.91	0.00	1.99	2.00	2.00	2.00
76.00	2.00	2.00	1.93	0.00	2.00	2.00	2.00	2.00
77.00	2.00	2.00	1.88	0.00	2.00	2.00	2.00	2.00
78.00	2.00	2.00	1.90	0.00	2.00	1.99	1.99	1.99
79.00	2.00	2.00	1.92	0.00	2.00	2.01	2.00	2.00
80.00	2.00	2.00	1.92	0.00	2.00	1.99	2.00	2.00
81.00	1.99	1.99	1.92	0.00	1.99	2.00	2.00	2.00
82.00	2.00	2.00	1.91	0.00	2.00	2.00	2.00	2.00
83.00	2.00	2.00	1.90	0.00	2.00	2.00	2.00	1.99
84.00	2.00	2.00	1.91	0.00	2.00	2.00	1.99	2.01
85.00	2.00	1.99	1.84	0.00	2.00	2.00	2.00	1.99
86.00	2.00	2.00	1.90	0.00	2.00	1.99	2.00	2.00
87.00	1.99	2.00	1.88	0.00	1.99	2.00	2.00	2.00
88.00	2.00	2.00	1.88	0.00	2.00	2.00	2.00	2.00
89.00	2.00	2.00	1.92	0.00	2.00	2.00	1.99	2.00
90.00	2.00	1.99	1.90	0.00	2.00	2.00	2.00	2.00
91.00	2.00	2.00	1.99	0.00	2.00	2.00	2.00	1.99
92.00	2.00	2.00	1.86	0.00	2.00	1.99	2.00	2.00
93.00	1.99	2.00	1.92	0.00	1.99	2.00	2.00	2.00
94.00	2.00	2.00	1.92	0.00	2.00	2.00	2.00	2.00
95.00	2.00	2.00	1.91	0.00	2.00	2.00	2.00	2.00
96.00	2.00	2.00	1.92	0.00	2.00	2.00	2.00	1.99
97.00	2.00	1.99	1.90	0.00	2.00	1.99	1.99	1.99
98.00	2.00	2.00	1.84	0.00	2.00	2.00	2.00	2.00
99.00	1.99	2.00	1.92	0.00	2.00	2.00	2.00	2.00
100.00	2.00	2.00	1.91	0.00	1.99	2.00	2.00	2.00
101.00	2.00	2.00	1.94	0.00	2.00	2.00	2.00	2.00
102.00	2.00	2.00	1.87	0.00	2.00	2.00	1.99	1.99
103.00	2.00	2.00	1.91	0.00	2.00	1.99	2.00	1.99
104.00	2.00	1.99	1.87	0.00	2.00	2.01	2.00	2.00
105.00	1.99	2.00	1.94	0.00	2.00	1.99	2.00	2.00
106.00	1.99	1.99	1.88	0.00	1.99	2.00	1.87	1.88
107.00	2.00	2.00	1.99	0.00	2.00	2.00	2.00	2.00
108.00	2.00	2.00	1.99	0.00	2.00	2.00	1.99	1.99
109.00	2.00	1.99	1.97	1.91	2.00	2.00	2.00	1.97
110.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	1.92
111.00	2.00	2.00	1.95	1.98	2.00	1.98	1.95	1.88
112.00	1.99	2.00	1.99	2.00	1.99	2.00	2.00	2.00
113.00	0.85	2.00	1.98	2.00	2.00	2.00	2.00	2.00
114.00	0.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00
115.00	0.00	2.00	1.99	2.00	2.00	2.00	1.99	1.99
116.00	0.00	2.00	1.98	2.00	2.00	1.99	2.00	2.00
117.00	0.00	1.84	1.88	1.87	2.00	2.01	1.81	1.85
118.00	0.00	2.00	1.97	2.00	1.99	1.99	1.95	2.00
119.00	0.00	2.00	1.97	2.00	2.00	2.00	1.94	1.98
120.00	0.00	2.00	1.95	2.00	2.00	2.00	1.99	2.00
121.00	0.00	1.97	1.90	1.70	2.00	1.90	1.78	0.82
122.00	0.00	2.03	2.00	2.04	2.00	1.98	2.04	2.03
123.00	0.00	1.99	1.99	2.00	2.00	2.00	2.00	2.00
124.00	0.00	2.00	1.99	2.00	1.99	1.99	2.00	2.00
125.00	0.00	2.00	1.98	2.00	2.00	2.00	2.00	2.00
126.00	0.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00
127.00	0.00	2.00	2.00	1.98	2.00	2.00	2.00	1.99
128.00	0.00	2.00	1.97	2.00	2.00	2.00	2.01	2.00
129.00	0.00	1.98	1.98	2.00	2.00	2.00	1.99	2.00
130.00	0.00	2.00	2.00	2.00	1.99	1.99	2.00	2.00
