Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.259s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.99	1.00	0.77	0.67	0.00	0.00	0.49	0.00	0.00	2.00	1.20	0.82	0.00	0.00	0.00	0.00	0.00	0.00
6.00	1.97	1.92	1.63	1.70	0.27	0.00	1.00	0.00	0.00	2.00	1.99	1.87	0.51	0.00	0.14	0.00	0.00	0.00
7.00	2.00	1.85	1.17	1.00	0.13	0.00	0.05	0.00	0.00	2.00	1.98	1.66	0.89	0.00	0.26	0.00	0.00	0.00
8.00	1.99	1.59	1.68	0.91	0.08	0.00	0.31	0.00	0.00	1.99	1.92	1.95	1.50	0.00	0.39	0.00	0.00	0.00
9.00	2.00	2.24	1.59	0.28	0.00	0.00	0.08	0.00	0.00	2.00	1.75	1.28	0.86	0.00	0.24	0.00	0.00	0.09
10.00	1.88	2.00	1.66	1.13	0.07	0.00	0.22	0.00	0.00	2.00	1.90	1.60	0.58	0.00	0.00	0.00	0.00	0.06
11.00	2.00	1.88	1.06	1.12	0.48	0.00	0.09	0.00	0.00	2.00	1.84	1.45	0.69	0.00	0.28	0.00	0.00	0.11
12.00	1.98	2.00	1.41	0.67	0.11	0.00	0.06	0.00	0.00	2.00	1.87	1.95	0.91	0.00	0.16	0.00	0.00	0.00
13.00	1.98	1.85	1.52	0.65	0.99	0.00	0.00	0.00	0.00	2.00	2.00	1.31	0.75	0.00	0.31	0.00	0.00	0.00
14.00	1.98	1.87	1.85	0.31	0.00	0.00	0.00	0.00	0.00	1.99	1.99	1.54	1.27	0.00	0.00	0.00	0.00	0.00
15.00	2.00	1.93	1.55	1.05	0.28	0.00	0.00	0.00	0.00	2.00	1.97	2.01	0.75	0.00	0.24	0.00	0.00	0.00
16.00	1.92	1.70	0.59	0.18	0.01	0.00	0.00	0.00	0.00	2.00	1.48	0.32	0.09	0.00	0.38	0.00	0.00	0.00
