Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.639s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.48	0.25	0.25	0.00	0.11	2.00	0.34	0.00	0.00	0.00	0.04
6.00	1.51	1.99	1.64	0.86	0.04	0.66	2.00	1.66	0.00	0.00	0.00	0.58
7.00	1.97	1.98	1.50	1.39	0.68	0.60	2.00	1.93	1.45	0.57	0.28	0.47
8.00	2.00	2.01	1.98	0.00	0.37	0.00	1.99	2.00	1.59	1.57	0.00	0.00
9.00	1.74	1.54	0.68	0.01	0.00	0.00	2.00	1.60	0.86	1.07	0.55	0.00
10.00	2.00	1.97	1.68	1.00	0.00	0.00	2.00	2.00	1.93	1.57	0.26	0.00
11.00	1.99	1.73	1.80	0.62	0.26	0.00	2.00	1.97	0.91	0.93	0.04	0.00
12.00	1.98	1.99	0.75	0.13	0.33	0.00	2.00	1.90	1.07	0.34	0.02	0.00
13.00	2.01	2.00	2.13	1.83	0.00	0.00	2.00	2.00	1.88	1.71	0.00	0.00
14.00	1.99	1.91	1.78	1.90	0.00	0.00	1.99	2.00	1.80	1.90	0.00	0.00
15.00	1.98	1.83	1.85	0.49	0.18	0.15	2.00	2.00	1.94	0.69	0.16	0.00
16.00	2.00	2.00	1.24	0.53	0.01	0.00	2.00	1.97	1.28	0.98	0.06	0.00
17.00	2.00	1.95	1.45	0.33	0.02	0.00	2.00	2.01	1.07	0.55	0.54	0.00
18.00	1.83	1.84	0.92	0.00	0.00	0.00	2.00	1.44	0.89	0.00	0.00	0.00
19.00	1.85	1.81	0.86	0.28	0.00	0.00	2.00	1.81	1.38	0.31	0.00	0.00
20.00	2.00	2.01	1.19	0.81	0.57	0.00	1.99	2.01	1.78	1.12	0.75	0.00
21.00	2.00	1.92	1.57	0.68	0.38	0.00	2.00	2.01	0.99	0.33	0.13	0.00
22.00	2.00	1.88	1.94	0.07	0.01	0.00	2.00	2.00	1.88	1.46	0.22	0.00
23.00	1.98	1.84	0.89	0.42	0.12	0.01	2.00	1.94	0.82	0.80	0.31	0.00
24.00	1.77	1.85	0.33	0.98	0.08	0.07	2.00	1.65	1.55	0.31	0.12	0.02
25.00	2.05	2.01	1.53	0.49	0.00	0.00	2.00	2.03	0.77	0.89	0.00	0.00
26.00	2.00	1.90	0.91	0.21	0.00	0.00	1.99	1.98	1.50	0.77	0.08	0.27
27.00	2.00	1.54	1.84	0.34	0.24	0.00	2.00	1.83	1.19	0.61	0.00	0.00
28.00	1.99	1.86	1.12	0.86	0.89	0.00	2.00	1.91	1.58	0.55	0.00	0.00
29.00	2.01	1.66	1.17	0.64	0.34	0.05	2.00	1.94	1.41	0.15	0.09	0.00
30.00	1.99	1.88	1.37	0.14	0.00	0.00	2.00	1.81	0.71	0.29	0.00	0.00
31.00	1.99	1.80	1.45	0.31	0.00	0.00	2.00	2.00	2.00	0.53	0.31	0.00
32.00	2.01	2.00	1.50	1.26	0.46	0.20	1.99	2.00	1.54	1.00	0.93	0.21
33.00	1.99	1.98	1.92	1.17	0.35	0.00	2.00	2.00	1.59	1.70	0.44	0.89
34.00	2.00	1.97	1.11	0.72	0.27	0.18	2.00	1.98	1.91	0.24	0.00	0.27
35.00	2.00	2.00	0.51	0.31	0.00	0.00	2.00	1.97	1.12	0.31	0.00	0.00
36.00	2.00	1.64	0.00	0.28	0.09	0.11	2.00	1.99	1.10	0.55	0.04	0.00
37.00	1.99	2.06	1.26	0.69	0.12	0.07	2.00	1.99	2.01	1.21	0.00	0.00
38.00	2.00	1.92	0.85	0.51	0.40	0.05	1.99	1.53	1.18	0.74	0.07	0.13
39.00	1.99	1.97	1.53	0.62	0.15	0.05	2.00	1.60	1.79	0.42	0.01	0.01
40.00	2.01	1.77	1.11	1.13	0.89	0.00	2.00	1.84	1.44	0.53	0.37	0.00
41.00	2.00	2.00	1.77	0.51	0.04	0.00	2.00	1.99	0.18	0.34	0.00	0.00
42.00	1.98	1.97	0.28	0.61	0.00	0.00	2.00	1.83	1.81	0.67	0.28	0.00
43.00	1.38	1.78	1.51	0.39	0.02	0.00	2.00	1.94	1.73	1.40	0.07	0.00
44.00	1.95	1.98	2.06	1.39	0.09	0.04	1.99	1.98	1.57	0.85	0.45	0.25
45.00	2.04	2.00	1.94	0.60	0.14	0.01	2.00	1.95	1.25	0.32	0.66	0.00
46.00	1.98	1.88	1.73	1.27	0.78	0.13	2.00	2.00	1.81	1.13	0.13	0.00
47.00	0.80	0.72	0.91	0.84	0.80	0.00	2.00	0.80	0.68	0.61	0.00	0.00
48.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
49.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
50.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
51.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00
52.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
53.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
54.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
55.00	1.27	1.26	1.25	0.26	0.00	0.00	2.00	1.27	1.25	0.00	0.04	0.14
