Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.459s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.04	1.99	1.17	0.00	0.00	0.00	0.00	1.17	0.87	0.00
3.00	0.00	0.00	0.00	1.02	0.57	0.01	0.00	0.00	1.26	2.00	1.34	0.00	0.00	0.00	0.00	1.14	1.28	0.25
4.00	0.00	0.00	0.00	0.00	0.58	0.15	0.00	0.00	0.38	2.00	1.01	0.00	0.00	0.00	0.12	0.51	0.94	0.48
5.00	0.00	0.68	0.00	1.93	0.14	0.01	0.00	0.00	1.12	2.00	0.21	0.00	0.00	0.00	1.07	1.15	0.92	0.25
6.00	0.00	0.51	0.00	0.67	0.89	1.02	0.00	0.00	0.94	2.00	1.61	0.00	0.00	0.00	0.67	1.42	0.71	1.08
7.00	0.00	1.33	0.00	2.04	1.78	0.39	0.00	0.00	1.58	2.00	0.81	0.00	0.00	0.00	1.40	1.07	0.18	0.08
8.00	0.00	0.61	0.00	0.78	0.99	0.75	0.00	0.00	0.86	1.99	0.72	0.00	0.00	0.00	0.88	0.41	0.86	0.45
9.00	0.00	0.24	0.06	0.49	0.48	0.94	0.00	0.00	0.80	2.00	1.07	0.00	0.00	0.00	0.21	0.62	0.64	0.59
10.00	0.00	0.01	1.13	1.06	1.47	0.00	0.00	0.00	1.06	2.00	1.12	0.00	0.00	0.00	1.01	1.55	1.20	0.33
11.00	0.00	0.31	0.53	1.59	1.27	0.31	0.00	0.00	1.21	2.00	1.73	0.00	0.00	0.00	0.00	1.31	1.18	1.71
12.00	0.00	0.64	0.74	1.30	0.42	0.12	0.00	0.00	0.72	2.00	0.54	0.00	0.00	0.00	0.61	0.97	1.67	0.33
13.00	0.00	0.04	0.61	1.18	1.15	0.60	0.00	0.00	1.37	2.00	1.20	0.00	0.00	0.00	0.81	1.94	0.82	0.01
14.00	0.00	0.13	1.47	0.66	0.77	0.18	0.00	0.00	0.45	1.99	0.93	0.00	0.00	0.00	0.31	1.14	1.88	0.20
15.00	0.00	0.66	1.21	0.14	0.93	0.07	0.00	0.00	1.40	2.00	0.59	0.00	0.00	0.00	0.93	0.91	0.42	0.88
16.00	0.00	0.04	0.22	0.75	1.31	0.00	0.00	0.00	0.58	2.00	0.41	0.00	0.00	0.00	1.05	1.37	1.02	0.00
17.00	0.00	0.16	1.00	1.90	0.39	0.27	0.00	0.00	1.07	2.00	1.21	0.00	0.00	0.00	0.48	0.99	1.34	0.28
18.00	0.00	0.20	0.61	1.15	0.71	0.93	0.00	0.00	1.73	2.00	1.30	0.00	0.00	0.00	1.88	1.34	0.99	0.00
19.00	0.00	0.00	0.42	0.72	0.68	0.00	0.00	0.00	0.77	2.00	0.74	0.00	0.00	0.00	0.33	0.75	0.85	0.00
20.00	0.00	0.00	1.21	2.24	1.52	0.11	0.00	0.00	1.81	1.99	1.30	0.00	0.00	0.00	1.66	1.65	0.67	0.00
21.00	0.00	0.69	1.32	1.22	1.13	0.37	0.00	0.00	1.12	2.00	1.06	0.00	0.00	0.00	0.74	0.78	1.11	0.35
22.00	0.00	0.31	0.61	0.85	0.28	0.25	0.00	0.00	1.59	2.00	0.93	0.00	0.00	0.00	0.24	0.66	0.91	0.24
23.00	0.00	0.08	0.88	1.38	1.13	0.98	0.00	0.00	0.07	2.00	0.55	0.00	0.00	0.00	0.45	0.99	1.19	0.37
24.00	0.00	0.55	0.26	0.00	0.61	0.32	0.00	0.00	1.11	2.00	0.79	0.00	0.00	0.00	1.07	1.60	0.38	0.34
25.00	0.00	0.21	0.55	1.34	0.51	0.54	0.00	0.00	1.25	2.00	0.92	0.00	0.00	0.00	0.88	0.61	0.58	0.12
26.00	0.00	0.33	0.37	0.39	0.45	0.13	0.00	0.00	0.37	1.99	0.60	0.00	0.00	0.00	0.08	1.11	0.25	0.08
27.00	0.00	0.33	0.40	1.06	0.14	1.08	0.00	0.00	0.82	2.00	1.12	0.00	0.00	0.00	1.02	1.83	0.78	0.54
28.00	0.00	0.35	0.31	0.22	0.97	0.45	0.00	0.00	0.99	2.00	1.04	0.00	0.00	0.00	0.33	0.39	0.92	0.00
29.00	0.00	0.45	1.26	0.78	0.01	0.05	0.00	0.00	0.29	2.00	0.34	0.00	0.00	0.00	0.62	1.45	1.53	0.00
30.00	0.00	1.05	0.26	0.35	0.80	0.82	0.00	0.00	1.45	2.00	1.14	0.00	0.00	0.00	0.00	2.03	1.77	0.00
31.00	0.00	0.00	1.27	0.29	1.99	1.14	0.00	0.00	1.72	2.00	1.45	0.00	0.00	0.00	1.12	1.79	0.15	0.00
32.00	0.00	0.00	0.60	1.46	0.39	0.31	0.00	0.00	1.53	1.99	1.06	0.00	0.00	0.00	0.72	1.45	1.18	0.89
33.00	0.00	0.26	1.52	0.59	0.98	0.00	0.00	0.00	1.25	2.00	1.17	0.00	0.00	0.00	1.06	2.30	1.70	0.33
34.00	0.00	0.00	0.12	0.13	1.99	0.00	0.00	0.00	1.75	2.00	0.09	0.00	0.00	0.00	1.01	1.53	0.16	0.01
35.00	0.00	0.00	0.98	1.41	0.57	0.00	0.00	0.00	0.46	2.00	0.31	0.00	0.00	0.00	0.05	0.07	1.17	0.22
36.00	0.00	0.00	0.38	2.03	0.52	0.00	0.00	0.00	0.51	2.00	0.89	0.00	0.00	0.00	0.27	0.80	1.22	0.80
37.00	0.00	0.80	0.12	1.14	0.78	0.59	0.00	0.00	1.24	2.00	1.28	0.00	0.00	0.00	1.52	1.66	1.25	0.29
38.00	0.00	0.25	1.07	0.97	0.24	0.78	0.00	0.00	1.39	1.99	1.57	0.00	0.00	0.00	1.72	1.85	1.75	0.33
39.00	0.00	0.48	0.88	1.39	0.59	1.51	0.00	0.00	0.86	2.00	1.73	0.00	0.00	0.00	1.31	1.73	1.61	0.40
40.00	0.00	0.00	1.53	1.52	0.12	0.00	0.00	0.00	1.93	2.00	1.51	0.00	0.00	0.00	1.72	1.81	1.63	1.53
41.00	0.00	0.00	0.00	0.46	0.11	0.46	0.00	0.00	0.14	2.00	1.32	0.00	0.00	0.00	0.58	0.91	1.35	0.45
42.00	0.00	0.00	0.53	1.54	0.32	0.00	0.00	0.00	1.37	2.00	1.34	0.00	0.00	0.00	1.52	1.58	1.38	1.25
43.00	0.00	0.21	0.22	0.25	0.31	0.98	0.00	0.00	0.67	2.00	0.58	0.00	0.00	0.00	0.40	0.26	0.37	0.58
44.00	0.00	0.31	0.00	0.33	0.67	0.55	0.00	0.00	1.01	1.99	0.67	0.00	0.00	0.00	0.78	0.62	0.67	0.46
45.00	0.00	0.74	1.31	1.20	0.88	0.00	0.00	0.00	0.78	2.00	0.55	0.00	0.00	0.00	0.35	1.07	0.48	0.01
46.00	0.00	0.38	0.61	0.48	0.31	0.61	0.00	0.00	0.62	2.00	0.51	0.00	0.00	0.00	1.01	0.00	0.16	0.00
47.00	0.00	0.66	1.58	0.55	0.06	0.00	0.00	0.00	1.57	2.00	0.75	0.00	0.00	0.00	0.84	1.75	0.95	0.00
48.00	0.00	0.69	1.42	1.64	0.79	0.81	0.00	0.00	1.59	2.00	0.78	0.00	0.00	0.00	0.20	1.35	1.34	0.06
49.00	0.00	0.00	0.00	0.99	0.61	0.18	0.00	0.00	0.62	2.00	0.21	0.00	0.00	0.00	0.58	0.28	0.12	0.28
50.00	0.00	0.00	0.53	1.44	1.44	0.00	0.00	0.00	1.12	2.00	0.55	0.00	0.00	0.00	0.67	0.79	0.64	0.11
51.00	0.00	0.00	0.42	1.26	0.21	0.24	0.00	0.00	1.14	1.99	0.58	0.00	0.00	0.00	1.13	1.06	0.31	0.00
52.00	0.00	0.00	1.27	0.82	0.00	0.91	0.00	0.00	1.32	2.00	1.57	0.00	0.00	0.00	1.30	1.68	0.12	0.00
53.00	0.00	1.24	0.98	1.85	2.26	0.00	0.00	0.00	1.54	2.00	1.93	0.00	0.00	0.00	1.91	1.97	2.26	0.00
54.00	0.00	2.00	1.99	2.00	2.01	0.31	0.00	0.00	1.99	2.00	2.01	0.00	0.00	0.00	1.99	2.00	1.99	0.34
55.00	0.00	0.41	0.38	0.85	1.04	0.69	0.00	0.00	0.45	2.00	1.40	0.00	0.00	0.00	0.87	0.82	1.07	0.25
56.00	0.00	0.00	0.00	1.17	1.00	0.11	0.00	0.00	0.57	2.00	0.53	0.00	0.00	0.00	0.22	0.54	0.28	0.14
57.00	0.00	0.20	1.46	0.26	0.72	0.00	0.00	0.00	1.26	1.99	0.32	0.00	0.00	0.00	1.24	0.79	0.37	0.33
58.00	0.00	0.48	0.72	0.15	0.16	0.77	0.00	0.00	0.48	2.00	1.31	0.00	0.00	0.00	0.25	0.49	1.13	0.29
59.00	0.00	0.37	0.64	0.86	0.49	0.18	0.00	0.00	0.41	2.00	0.35	0.00	0.00	0.00	0.32	0.25	0.79	0.37
60.00	0.00	0.00	0.60	1.19	1.06	0.57	0.00	0.00	0.18	2.00	0.74	0.00	0.00	0.00	0.31	1.04	1.11	0.71
61.00	0.00	0.32	0.12	0.29	0.86	1.42	0.00	0.00	1.45	2.00	1.41	0.00	0.00	0.00	0.57	1.58	1.26	1.37
62.00	0.00	0.00	0.00	0.47	0.38	0.25	0.00	0.00	0.19	2.00	0.78	0.00	0.00	0.00	0.00	0.54	1.24	0.18
63.00	0.00	0.26	0.04	1.27	0.31	0.25	0.00	0.00	1.24	1.99	0.52	0.00	0.00	0.00	1.15	1.50	1.01	0.02
64.00	0.00	0.00	1.06	0.97	0.69	0.49	0.00	0.00	0.85	2.00	1.06	0.00	0.00	0.00	0.93	0.88	1.48	0.00
65.00	0.00	0.35	0.27	0.62	0.34	0.22	0.00	0.00	0.65	2.00	0.58	0.00	0.00	0.00	0.31	1.02	0.79	0.00
66.00	0.00	0.28	0.66	0.92	1.30	0.27	0.00	0.00	1.22	2.00	0.85	0.00	0.00	0.00	0.93	1.73	0.31	0.33
67.00	0.00	1.34	0.84	1.17	0.24	0.11	0.00	0.00	0.24	2.00	0.57	0.00	0.00	0.00	0.39	0.61	0.54	0.09
68.00	0.00	0.00	0.49	1.17	0.80	0.00	0.00	0.00	0.93	2.00	0.78	0.00	0.00	0.00	0.40	1.26	1.32	0.49
69.00	0.00	0.41	0.42	0.91	0.00	0.00	0.00	0.00	1.47	1.99	0.00	0.00	0.00	0.00	1.65	1.61	0.31	0.18
70.00	0.00	0.12	0.92	1.54	0.79	0.55	0.00	0.00	0.85	2.00	0.16	0.00	0.00	0.00	0.00	1.26	0.67	0.09
71.00	0.00	0.00	1.26	0.75	0.62	0.45	0.00	0.00	0.55	2.00	0.85	0.00	0.00	0.00	1.53	0.65	0.14	0.00
72.00	0.00	0.07	1.17	0.97	0.09	0.31	0.00	0.00	0.99	2.00	1.33	0.00	0.00	0.00	0.47	0.81	0.54	0.00
73.00	0.00	1.02	0.31	0.78	0.48	0.28	0.00	0.00	1.37	2.00	0.42	0.00	0.00	0.00	0.73	0.34	0.47	0.00
74.00	0.00	0.58	1.85	1.12	0.73	0.00	0.00	0.00	0.12	2.00	1.14	0.00	0.00	0.00	0.08	0.22	0.97	0.31
75.00	0.00	0.00	1.04	0.00	0.81	0.00	0.00	0.00	0.40	1.99	0.93	0.00	0.00	0.00	1.05	1.50	0.81	0.98
76.00	0.00	0.06	0.69	1.50	0.00	0.73	0.00	0.00	1.25	2.00	0.19	0.00	0.00	0.00	0.00	0.93	0.00	0.00
77.00	0.00	0.00	0.61	1.97	0.66	0.00	0.00	0.00	0.00	2.00	0.61	0.00	0.00	0.00	1.22	1.66	0.97	0.00
78.00	0.00	0.44	0.28	0.69	0.74	0.42	0.00	0.00	2.43	2.00	0.52	0.00	0.00	0.00	0.44	0.29	0.25	0.00
79.00	0.00	0.00	0.45	1.39	1.33	0.09	0.00	0.00	0.80	2.00	1.01	0.00	0.00	0.00	1.19	1.94	1.05	0.00
