Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.227s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.91	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.33	1.15	0.00	1.04	0.00	2.00	1.14	0.00	1.04	0.00
6.00	1.99	2.00	1.32	2.00	0.00	2.00	1.99	1.11	2.00	1.05
7.00	2.00	1.93	0.81	0.59	0.00	2.00	1.99	0.74	0.34	0.46
8.00	1.99	1.92	1.10	0.14	0.13	1.99	1.87	0.57	0.00	0.01
9.00	1.92	1.94	1.72	1.45	0.00	2.00	1.61	0.45	0.00	0.59
10.00	1.66	1.50	0.78	0.28	0.38	2.00	1.57	1.55	0.62	0.24
11.00	1.90	1.68	1.54	0.00	0.00	2.00	1.72	1.61	0.38	0.00
12.00	2.01	1.97	1.54	0.47	0.00	2.00	2.03	1.72	0.24	0.00
13.00	1.91	2.00	0.51	0.77	0.00	2.00	1.83	1.98	0.18	0.00
14.00	2.00	2.00	1.17	0.14	0.00	1.99	2.00	2.01	0.16	0.00
15.00	2.00	1.53	1.21	0.37	0.05	2.00	1.92	1.54	0.34	0.18
16.00	0.88	0.99	0.65	0.60	0.00	2.00	1.02	0.58	0.11	0.00
17.00	2.66	2.13	1.64	0.85	0.01	2.00	2.37	0.55	0.69	0.00
18.00	2.00	2.04	1.70	0.61	0.00	2.00	2.01	1.61	0.09	0.00
19.00	2.01	2.00	1.99	0.58	0.00	2.00	1.90	1.75	0.47	0.00
20.00	1.99	2.00	2.00	1.02	0.00	1.99	2.00	2.00	2.00	0.31
21.00	1.99	2.00	1.64	1.50	0.24	2.00	1.99	1.55	1.60	0.00
22.00	2.00	1.95	1.79	0.58	0.12	2.00	2.00	1.73	1.08	0.31
23.00	1.63	1.52	1.04	0.85	0.00	2.00	1.00	1.21	0.47	0.00
24.00	2.04	2.01	1.98	0.27	0.00	2.00	2.37	1.01	0.45	0.00
25.00	1.99	1.86	1.77	1.12	0.00	2.00	1.99	0.92	0.52	0.00
26.00	1.99	1.98	1.63	1.12	0.27	1.99	1.75	1.52	0.18	0.25
27.00	1.98	1.55	1.26	1.13	0.00	2.00	1.77	1.22	0.41	0.14
28.00	2.00	2.00	1.98	1.77	0.00	2.00	1.91	1.85	1.94	0.00
29.00	2.00	1.88	1.77	0.39	0.00	2.00	1.99	1.94	0.42	0.06
30.00	2.00	1.77	1.79	0.97	0.00	2.00	2.00	1.57	0.11	0.14
31.00	2.00	1.95	1.88	0.00	0.06	2.00	1.88	1.74	0.57	0.00
32.00	1.99	2.00	1.74	1.39	0.22	1.99	1.94	1.79	1.63	0.00
33.00	1.91	1.60	0.98	1.07	0.00	2.00	1.99	1.50	0.59	0.62
34.00	1.95	1.70	1.53	0.00	0.00	2.00	1.79	0.05	0.98	0.00
35.00	1.54	1.86	1.77	0.82	0.00	2.00	0.19	1.32	0.12	0.28
36.00	2.04	2.03	1.24	0.37	0.00	2.00	0.92	1.85	0.40	0.26
37.00	1.98	1.46	1.59	0.21	0.05	2.00	0.93	1.37	1.85	0.33
38.00	2.00	2.00	1.00	0.51	0.00	1.99	2.08	1.81	0.72	0.00
39.00	1.99	1.80	1.01	0.01	0.00	2.00	1.98	1.64	0.24	0.00
40.00	2.00	1.99	1.58	1.51	0.06	2.00	1.88	1.85	0.51	0.14
41.00	1.99	1.85	1.14	0.01	0.00	2.00	2.03	1.26	0.25	0.00
42.00	2.00	2.00	2.25	0.39	0.38	2.00	1.84	1.68	0.14	0.18
43.00	2.00	1.86	0.41	0.31	0.28	2.00	1.85	1.41	0.35	0.39
44.00	1.99	2.00	0.00	1.27	0.00	1.99	2.00	1.79	0.45	0.00
45.00	2.00	1.85	0.00	0.40	0.00	2.00	1.91	0.55	2.10	0.00
46.00	1.98	2.00	0.04	1.44	1.15	2.00	2.00	2.76	1.63	0.28
47.00	2.00	0.20	0.00	0.20	0.01	2.00	2.00	0.20	2.06	0.00
48.00	1.99	0.00	0.00	0.08	0.14	2.00	1.93	0.00	1.80	1.35
49.00	2.01	0.04	1.39	0.86	0.11	2.00	1.95	0.00	0.69	0.04
50.00	1.99	0.00	1.73	0.73	0.00	2.00	2.00	0.00	0.42	0.26
