Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.277s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.27	0.62	0.35	0.00	0.26	0.00	0.00	2.00	0.69	0.31	0.00	0.00	0.28	0.45	0.00	0.00
6.00	0.00	0.00	0.62	0.47	0.87	0.20	0.42	0.00	0.00	2.00	1.26	0.77	0.00	0.00	1.22	1.50	0.52	0.38
7.00	0.00	0.00	0.91	1.11	0.07	0.25	0.00	0.00	0.00	2.00	0.99	0.47	0.00	0.08	0.22	0.53	0.80	0.49
8.00	0.00	0.07	0.20	0.16	0.20	0.00	0.39	0.00	0.00	1.99	0.61	1.14	0.00	0.59	0.29	0.88	0.53	0.33
9.00	0.00	0.02	0.00	0.00	0.41	0.14	0.21	0.00	0.00	2.00	0.53	0.48	0.00	0.21	0.44	0.87	0.42	0.26
10.00	0.00	0.00	0.72	0.85	0.46	0.25	0.01	0.00	0.00	2.00	0.82	0.84	0.00	0.00	0.00	0.07	1.12	0.53
11.00	0.00	0.00	0.26	1.48	0.79	0.32	0.79	0.00	0.00	2.00	1.30	0.47	0.00	0.74	0.78	0.00	0.32	0.39
12.00	0.00	0.00	0.00	1.37	1.73	0.59	0.00	0.00	0.00	2.00	1.26	1.47	0.00	0.00	0.11	0.00	0.00	0.65
13.00	0.00	0.00	0.00	0.94	1.30	0.35	0.00	0.00	0.00	2.00	1.13	0.13	0.39	0.00	0.55	0.00	0.45	0.14
14.00	0.00	0.00	0.00	1.28	0.48	1.11	0.00	0.00	0.00	1.99	1.42	0.00	0.68	0.00	0.62	0.00	0.62	0.00
15.00	0.00	0.00	0.00	0.74	0.81	1.14	0.14	0.00	0.00	2.00	0.65	0.69	0.27	0.00	0.25	0.00	0.61	0.24
16.00	0.00	0.84	0.00	0.00	0.61	0.22	0.22	0.00	0.00	2.00	0.33	0.39	0.04	0.00	0.00	0.00	0.46	0.00
