Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.254s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.29	1.27	1.11	0.16	0.00	0.00	1.06	2.00	0.38	0.57	0.00	0.00	0.35	0.68	0.45	0.00
6.00	0.00	0.00	0.16	0.00	0.71	0.34	0.00	0.00	0.00	2.00	0.15	0.40	0.00	0.00	0.41	0.31	0.20	0.00
7.00	0.00	0.00	0.00	0.18	0.28	0.51	0.00	0.00	0.46	2.00	0.53	0.54	0.00	0.05	0.82	1.10	1.05	0.28
8.00	0.00	0.00	0.00	0.40	0.20	0.08	0.00	0.00	0.00	1.99	0.09	0.26	0.00	0.00	0.00	0.64	0.31	0.07
9.00	0.00	0.00	0.31	1.07	0.68	0.24	0.00	0.00	1.64	2.00	0.27	0.47	0.00	0.19	1.26	0.75	0.47	0.67
10.00	0.00	0.00	0.00	0.78	1.27	0.79	0.00	0.00	0.81	2.00	0.91	0.94	0.00	0.00	0.82	0.19	0.57	0.27
11.00	0.00	0.00	0.99	1.12	0.60	0.09	0.00	0.00	0.00	2.00	0.18	0.42	0.00	0.00	0.00	0.62	0.62	0.46
12.00	0.00	0.00	0.47	0.04	0.73	0.32	0.00	0.00	0.00	2.00	0.00	0.77	0.00	0.00	0.00	1.05	1.15	0.98
13.00	0.00	0.00	1.55	0.49	1.65	0.05	0.00	0.00	0.00	2.00	0.00	0.01	0.00	0.00	0.00	1.70	0.11	0.09
14.00	0.00	0.00	1.25	0.00	2.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.00
15.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00
16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	0.00	0.00	0.24	1.08	0.28	0.06	0.00	0.00	0.69	2.00	0.54	0.52	0.00	0.33	0.06	0.69	0.45	0.47
18.00	0.00	0.00	0.02	0.42	0.15	0.29	0.00	0.00	0.64	2.00	0.51	0.07	0.00	0.14	0.00	1.51	0.37	0.52
19.00	0.00	0.00	0.00	0.47	0.68	0.28	0.00	0.00	0.20	2.00	0.40	0.38	0.00	0.00	0.00	0.11	0.44	0.00
20.00	0.00	0.00	1.44	1.28	0.93	0.00	0.00	0.00	1.17	1.99	1.13	0.01	0.00	0.31	0.00	1.78	0.60	0.00
21.00	0.00	0.00	0.53	0.41	0.20	0.00	0.00	0.00	0.25	2.00	0.53	0.38	0.00	0.74	0.00	0.00	0.44	0.28
