Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.220s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.94	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.39	0.00	1.35	0.00	1.07	2.00	1.34	1.14	0.00	0.00
6.00	2.00	1.53	1.55	0.07	0.53	2.00	1.87	1.88	0.24	0.00
7.00	1.99	1.95	1.42	0.02	0.16	2.00	1.94	1.57	0.31	0.02
8.00	2.00	1.98	1.65	0.37	0.26	1.99	1.73	1.61	2.36	1.00
9.00	1.92	2.05	2.05	1.25	1.14	2.00	2.01	1.94	1.59	0.40
10.00	2.00	2.00	1.65	0.49	0.28	2.00	1.91	1.42	0.91	0.00
11.00	1.99	1.84	1.74	0.37	0.00	2.00	1.94	1.80	1.55	0.00
12.00	2.00	1.81	1.70	0.31	0.00	2.00	2.00	1.92	1.54	0.00
13.00	1.72	1.07	1.17	0.48	0.51	2.00	1.19	1.07	0.93	0.15
14.00	1.99	1.48	1.74	0.27	0.09	1.99	1.94	1.79	0.11	0.38
15.00	1.97	1.81	1.74	0.38	0.00	2.00	1.75	1.14	0.35	0.00
16.00	2.01	1.64	0.93	0.97	0.00	2.00	1.91	1.42	0.00	0.00
17.00	2.00	1.87	0.98	1.06	0.00	2.00	1.98	1.26	0.42	0.19
18.00	2.00	1.84	1.73	1.28	0.00	2.00	2.00	1.78	0.31	0.00
19.00	1.95	1.90	1.02	0.21	0.00	2.00	1.91	1.26	0.73	0.29
20.00	2.04	2.05	1.95	0.77	0.00	1.99	2.01	1.58	0.58	0.00
21.00	1.99	1.90	1.27	1.15	0.52	2.00	1.99	1.19	0.24	0.58
22.00	2.00	1.95	1.75	0.48	0.00	2.00	1.85	1.45	0.45	0.27
23.00	1.99	2.04	1.54	1.67	0.22	2.00	2.00	2.00	0.24	0.00
24.00	1.99	2.00	1.81	0.93	0.07	2.00	1.90	1.85	0.21	0.25
25.00	1.71	1.55	1.27	0.32	0.05	2.00	1.40	1.57	0.41	0.00
26.00	1.98	1.98	1.35	0.32	0.34	1.99	2.04	1.34	0.42	0.26
27.00	2.04	1.70	0.78	1.00	0.20	2.00	1.88	1.13	0.00	0.25
28.00	1.90	1.67	0.46	0.99	0.28	2.00	1.91	1.58	0.82	0.00
29.00	0.66	2.18	0.61	0.00	0.00	2.00	1.98	1.00	0.88	0.00
