Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.342s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	1.44	0.00	0.00	0.49	0.00	1.99	1.83	0.00	0.00	0.37	0.31	0.00
3.00	1.97	0.00	1.93	0.88	0.19	0.01	0.00	2.00	1.93	1.63	0.00	0.65	0.00	0.00
4.00	1.99	1.41	1.53	0.81	0.00	0.14	0.00	2.00	1.93	1.26	0.00	0.01	0.16	0.00
5.00	1.92	1.54	1.51	0.45	0.24	0.02	0.00	2.00	1.81	1.75	0.00	0.06	0.01	0.00
6.00	1.98	1.99	1.86	0.25	0.25	0.04	0.00	2.00	2.00	1.98	0.00	0.85	0.04	0.00
7.00	2.00	1.84	1.77	0.45	0.46	0.14	0.00	2.00	1.86	1.53	0.00	0.08	0.14	0.00
8.00	1.97	1.65	1.45	0.61	0.69	0.00	0.00	1.99	1.91	1.00	0.00	0.00	0.00	0.00
9.00	2.00	2.00	1.71	0.21	0.09	0.00	0.00	2.00	2.00	2.17	0.00	0.25	0.00	0.00
10.00	2.00	1.65	1.35	0.00	0.06	0.25	0.00	2.00	1.70	1.53	0.00	0.06	0.15	0.00
11.00	2.00	1.80	1.79	1.61	1.48	0.07	0.00	2.00	1.80	1.60	0.00	0.62	0.06	0.00
12.00	2.00	1.99	1.99	0.86	0.27	0.00	0.00	2.00	1.99	1.72	0.00	0.61	0.00	0.00
13.00	1.99	2.00	1.74	1.57	0.37	0.00	0.00	2.00	2.00	1.87	0.00	0.00	0.00	0.00
14.00	2.00	2.00	1.99	0.31	0.00	0.00	0.00	1.99	2.00	1.99	0.00	1.26	0.00	0.00
15.00	2.00	1.99	1.64	0.00	0.01	0.11	0.00	2.00	2.00	1.75	0.00	1.59	0.11	0.00
16.00	2.00	2.01	0.54	0.00	0.00	0.00	0.00	2.00	2.00	2.03	0.00	1.84	0.00	0.00
17.00	2.00	2.00	1.98	0.00	0.00	0.00	0.00	2.00	2.00	1.99	0.00	1.79	0.00	0.00
18.00	2.00	1.99	2.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	2.00	0.00	0.00
19.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	2.00	1.90	1.78	0.00	1.32	0.00	0.00
20.00	1.79	1.93	0.93	0.26	0.24	0.00	0.00	1.99	1.86	1.10	0.00	0.00	0.00	0.00
21.00	2.00	1.87	1.38	0.93	0.31	0.24	0.00	2.00	1.86	1.45	0.00	0.59	0.24	0.00
22.00	1.99	2.00	1.38	0.00	0.00	0.11	0.00	2.00	1.95	1.87	0.00	1.44	0.12	0.00
23.00	2.01	1.99	1.95	1.35	0.40	0.01	0.00	2.00	2.03	2.10	0.00	0.32	0.02	0.00
24.00	1.98	1.99	0.48	0.00	0.00	0.00	0.00	2.00	1.90	1.99	0.00	0.46	0.00	0.00
25.00	2.03	2.01	1.77	0.00	0.00	0.00	0.00	2.00	2.01	2.01	0.00	1.40	0.00	0.00
26.00	1.99	2.00	2.00	0.00	0.00	0.01	0.00	1.99	2.00	1.99	0.00	1.90	0.00	0.00
27.00	2.00	2.00	1.74	0.80	0.00	0.00	0.00	2.00	2.00	1.95	0.00	1.14	0.00	0.00
28.00	2.00	2.00	1.99	0.15	0.00	0.00	0.00	2.00	2.00	1.99	0.00	1.98	0.00	0.00
29.00	2.00	2.00	2.00	0.31	0.01	0.02	0.00	2.00	2.00	1.99	0.00	1.40	0.02	0.00
30.00	1.97	1.99	1.39	0.57	0.29	0.00	0.00	2.00	1.93	1.58	0.00	0.79	0.00	0.00
31.00	1.99	1.90	1.00	0.92	0.00	0.01	0.00	2.00	1.95	0.59	0.00	0.21	0.01	0.00
32.00	2.00	1.97	2.07	0.37	0.00	0.00	0.00	1.99	2.00	1.99	0.00	0.32	0.00	0.00
33.00	2.00	2.00	1.25	0.31	0.14	0.49	0.00	2.00	1.25	1.25	0.00	0.00	0.49	0.00
34.00	2.00	1.86	1.54	0.25	0.22	0.42	0.00	2.00	1.90	1.42	0.00	0.12	0.45	0.00
35.00	2.00	2.00	1.99	0.00	0.18	0.77	0.00	2.00	2.00	1.98	0.00	0.38	0.69	0.00
36.00	2.00	2.00	2.00	0.58	0.59	0.00	0.00	2.00	2.00	2.00	0.00	2.00	0.00	0.00
37.00	1.99	1.99	1.91	0.51	0.25	0.12	0.00	2.00	1.99	1.99	0.00	0.38	0.14	0.00
38.00	2.00	2.00	1.17	0.59	0.00	0.02	0.00	1.99	2.00	2.01	0.00	0.92	0.01	0.00
39.00	2.00	2.00	1.93	0.52	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00
40.00	2.00	1.98	0.02	0.02	0.00	0.00	0.00	2.00	0.02	0.02	0.00	0.00	0.00	0.00
41.00	2.00	2.03	2.34	0.41	0.00	0.00	0.00	2.00	2.31	2.14	0.00	0.05	0.00	0.00
42.00	1.99	1.91	1.24	0.19	0.00	0.34	0.00	2.00	1.99	1.71	0.00	0.09	0.34	0.00
43.00	1.98	2.07	1.31	0.49	0.00	0.00	0.00	2.00	1.85	0.91	0.00	0.00	0.00	0.00
44.00	2.03	1.99	0.59	0.88	0.00	0.00	0.00	1.99	1.86	1.21	0.00	0.19	0.00	0.00
45.00	2.00	2.00	1.93	0.15	0.16	0.00	0.00	2.00	1.79	1.67	0.00	1.48	0.00	0.00
46.00	2.00	2.00	1.66	0.15	0.15	0.00	0.00	2.00	2.14	1.75	0.00	1.04	0.00	0.00
47.00	1.99	1.94	1.53	0.24	0.00	0.00	0.00	2.00	1.99	1.78	0.00	0.00	0.00	0.00
48.00	2.01	1.97	1.65	0.71	0.00	0.00	0.00	2.00	1.91	1.11	0.00	0.97	0.00	0.00
49.00	2.00	1.94	1.73	0.21	0.62	0.00	0.00	2.00	1.83	1.68	0.00	1.65	0.00	0.00
50.00	1.98	1.99	2.00	0.00	0.00	0.00	0.00	2.00	2.00	1.98	0.00	2.00	0.00	0.00
51.00	1.98	1.90	1.78	0.47	0.02	0.15	0.00	1.99	1.94	1.83	0.00	1.35	0.16	0.00
52.00	2.00	2.01	2.00	0.00	0.00	0.00	0.00	2.00	2.00	2.03	0.00	0.61	0.00	0.00
53.00	1.94	1.83	1.20	0.00	0.00	0.00	0.00	2.00	1.90	1.74	0.00	0.52	0.00	0.00
54.00	1.90	1.90	1.26	0.00	0.00	0.00	0.00	2.00	1.85	0.85	0.00	0.01	0.00	0.00
55.00	1.99	1.99	1.66	0.15	0.35	0.00	0.00	2.00	2.00	1.90	0.00	0.00	0.00	0.00
56.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	1.98	2.11	0.00	0.00	0.00	0.00
57.00	2.00	2.00	3.03	0.58	0.00	0.00	0.00	1.99	2.00	2.00	0.00	0.32	0.00	0.00
58.00	1.59	1.85	1.17	0.61	0.00	0.07	0.00	2.00	1.81	1.31	0.00	0.71	0.09	0.00
59.00	2.28	1.91	0.84	0.49	0.00	0.00	0.00	2.00	1.93	1.47	0.00	0.42	0.00	0.00
60.00	2.00	1.99	2.01	0.00	0.00	0.00	0.00	2.00	2.00	2.07	0.00	0.21	0.00	0.00
61.00	2.00	2.00	1.99	0.31	0.31	0.15	0.00	2.00	2.00	1.45	0.00	0.00	0.14	0.00
62.00	1.99	1.99	1.34	0.42	1.15	0.00	0.00	2.00	1.79	1.85	0.00	0.14	0.00	0.00
63.00	1.99	1.87	1.70	0.49	0.41	0.15	0.00	1.99	1.55	1.80	0.00	0.61	0.14	0.00
64.00	2.00	2.00	1.66	0.60	0.00	0.32	0.00	2.00	2.00	2.04	0.00	0.26	0.31	0.00
65.00	1.99	1.92	1.87	0.80	0.00	0.02	0.00	2.00	1.92	1.88	0.00	0.45	0.01	0.00
66.00	1.53	1.47	0.77	0.00	0.00	0.00	0.00	2.00	0.84	1.26	0.00	0.44	0.00	0.00
67.00	2.25	2.23	1.47	0.67	0.00	0.00	0.00	2.00	2.43	2.24	0.00	0.64	0.00	0.00
68.00	1.99	2.00	1.94	1.90	0.00	0.00	0.00	2.00	1.99	1.99	0.00	1.95	0.00	0.00
69.00	2.00	1.97	1.10	1.01	0.19	0.09	0.00	1.99	1.92	1.81	0.00	0.34	0.12	0.00
70.00	1.65	1.81	1.44	1.54	0.00	0.25	0.00	2.00	1.64	1.26	0.00	0.15	0.25	0.00
71.00	2.00	1.98	1.61	1.61	0.00	0.00	0.00	2.00	2.17	1.67	0.00	0.00	0.00	0.00
72.00	2.00	1.78	1.68	1.75	0.00	0.45	0.00	2.00	2.01	1.97	0.00	0.11	0.47	0.00
73.00	2.00	2.06	1.93	0.08	0.12	0.00	0.00	2.00	2.00	2.00	0.00	1.79	0.00	0.00
74.00	2.00	1.99	0.91	1.08	0.00	0.00	0.00	2.00	2.00	1.90	0.00	0.74	0.00	0.00
75.00	1.99	1.99	1.07	1.32	0.00	0.00	0.00	1.99	1.95	1.65	0.00	0.00	0.00	0.00
76.00	2.00	2.00	2.06	1.95	0.58	0.00	0.00	2.00	2.00	2.00	0.00	1.54	0.00	0.00
77.00	1.98	2.01	1.83	1.53	0.09	0.00	0.00	2.00	1.85	1.97	0.00	0.04	0.00	0.00
