Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.255s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.91	1.10	0.84	0.00	2.00	0.00	0.86	0.00
6.00	2.00	1.99	2.00	0.86	2.00	1.13	1.98	1.05
7.00	1.99	2.00	2.00	2.00	2.00	1.99	1.98	2.00
8.00	2.00	2.00	2.00	2.00	1.99	2.00	1.95	2.00
9.00	2.00	2.00	1.45	0.48	2.00	1.94	1.80	0.46
10.00	1.99	1.84	0.45	1.32	2.00	1.97	1.72	0.00
11.00	2.00	1.95	2.25	1.10	2.00	2.00	1.87	0.61
12.00	1.78	1.85	1.40	0.34	2.00	1.70	1.46	0.20
13.00	2.00	1.99	1.65	0.59	2.00	2.01	2.03	0.86
14.00	1.93	2.00	1.87	1.92	1.99	2.00	1.98	0.12
15.00	1.97	1.92	1.07	1.26	2.00	1.58	1.51	0.41
16.00	2.00	2.00	2.25	1.91	2.00	2.00	1.81	1.52
17.00	2.00	1.99	1.95	1.99	2.00	2.00	1.94	2.00
18.00	2.00	2.01	1.90	2.00	2.00	1.99	1.92	2.00
19.00	2.00	1.99	1.91	2.00	2.00	2.00	1.94	1.99
20.00	1.99	1.73	1.78	1.64	1.99	1.64	1.47	1.58
21.00	2.00	2.00	1.98	1.80	2.00	2.00	1.98	2.00
22.00	2.00	2.00	1.97	2.00	2.00	2.00	1.99	2.00
23.00	2.00	1.99	1.94	2.00	2.00	2.00	2.00	1.99
24.00	2.00	1.99	1.98	2.00	2.00	1.99	2.00	2.00
25.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00
26.00	1.99	2.00	1.98	1.99	1.99	2.00	2.00	1.99
27.00	2.00	2.00	1.99	1.98	2.00	2.00	2.00	2.00
28.00	2.00	2.00	1.98	2.00	2.00	2.00	2.00	1.99
29.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00
30.00	2.00	2.00	1.98	2.00	2.00	1.99	2.00	2.00
31.00	2.00	1.99	1.99	2.00	2.00	2.00	2.00	2.00
32.00	1.99	1.99	1.95	2.00	1.99	2.00	2.00	2.00
33.00	2.00	2.00	1.95	2.00	2.00	2.00	2.00	2.00
34.00	2.00	2.00	1.94	1.99	2.00	2.00	2.00	1.99
35.00	2.00	1.99	2.00	2.00	2.00	2.00	1.99	2.00
36.00	2.00	2.00	1.93	2.00	2.00	2.00	2.00	2.00
37.00	1.99	2.00	1.98	2.00	2.00	1.99	2.00	2.00
38.00	1.99	2.00	1.97	2.00	1.99	2.00	2.00	2.00
39.00	2.00	2.00	1.97	1.99	2.00	2.00	2.00	2.00
40.00	2.00	1.99	1.98	2.01	2.00	2.00	1.99	2.00
41.00	2.00	2.01	1.94	1.99	2.00	1.99	2.01	1.99
