Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.362s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	1.61	0.00	0.22	0.00	1.31	1.99	0.49	0.00	0.00	0.00	1.05	0.40	0.29
3.00	0.00	0.00	1.05	0.00	0.79	0.88	1.14	2.00	1.02	0.04	0.00	0.00	1.17	0.00	0.00
4.00	0.00	0.00	0.95	0.00	0.39	0.73	1.25	2.00	0.86	0.34	0.00	0.00	0.62	0.00	0.11
5.00	0.00	0.00	1.26	0.00	0.18	0.22	0.84	2.00	0.67	0.35	0.00	0.00	0.58	0.57	0.21
6.00	0.00	0.00	0.38	0.00	0.74	0.80	1.00	2.00	0.74	0.32	0.38	0.00	0.58	0.05	0.21
7.00	0.00	0.00	1.28	0.00	0.00	0.16	1.50	2.00	0.66	0.31	0.45	0.00	1.24	1.28	0.08
8.00	0.00	0.00	1.24	0.00	0.26	1.44	1.22	1.99	1.27	0.20	0.73	0.00	1.72	1.20	0.44
9.00	0.00	0.00	1.32	0.00	0.34	1.13	1.02	2.00	1.39	0.81	0.31	0.00	1.05	0.67	0.25
10.00	0.00	0.00	0.82	0.00	0.00	0.28	0.93	2.00	1.14	0.49	0.57	0.00	0.78	0.32	0.00
11.00	0.00	0.00	1.14	0.00	0.05	0.37	1.61	2.00	1.40	1.63	0.01	0.00	0.59	1.67	0.97
12.00	0.00	0.00	0.45	0.00	0.48	0.08	0.12	2.00	0.16	0.79	0.00	0.00	1.38	1.15	0.59
13.00	0.00	0.00	1.57	0.00	1.35	0.05	1.55	2.00	1.00	0.94	0.00	0.00	2.00	1.70	0.94
14.00	0.00	0.00	0.58	0.00	0.07	0.88	0.77	1.99	1.15	0.69	0.87	0.00	0.91	0.81	0.66
15.00	0.00	0.00	1.45	0.00	0.00	0.20	2.06	2.00	1.17	1.45	0.27	0.00	2.28	1.45	1.31
16.00	0.00	0.00	0.72	0.00	0.09	0.58	1.47	2.00	0.62	0.67	0.05	0.00	1.04	1.10	0.51
17.00	0.00	0.00	1.30	0.00	0.47	0.13	0.93	2.00	1.19	0.57	0.00	0.00	0.73	1.27	0.49
18.00	0.00	0.00	0.00	0.00	0.58	1.28	0.33	2.00	0.79	0.94	0.00	0.00	1.20	1.32	0.94
19.00	0.00	0.00	1.08	0.00	0.00	0.28	1.37	2.00	0.19	0.00	0.40	0.00	1.35	0.00	0.00
20.00	0.00	0.00	1.27	0.00	0.61	1.67	1.74	1.99	0.97	0.99	1.11	0.00	1.93	0.42	0.34
21.00	0.00	0.00	1.06	0.00	0.34	1.28	1.35	2.00	1.06	0.53	0.44	0.00	1.32	0.33	0.00
22.00	0.00	0.00	1.12	0.00	0.66	1.35	1.48	2.00	1.60	0.00	0.31	0.00	1.44	1.61	1.08
23.00	0.00	0.00	0.77	0.00	0.28	1.13	1.17	2.00	0.93	0.92	0.15	0.00	1.42	1.34	0.89
24.00	0.00	0.00	1.19	0.00	1.05	0.18	1.14	2.00	1.25	1.04	0.15	0.00	0.99	1.34	0.67
25.00	0.00	0.00	0.77	0.00	0.55	1.22	1.45	2.00	0.75	0.11	0.00	0.00	1.14	0.66	0.20
26.00	0.00	0.00	1.18	0.00	0.13	0.38	1.85	1.99	1.24	1.02	0.66	0.00	1.22	1.25	0.00
27.00	0.00	0.00	0.01	0.00	1.84	0.44	1.59	2.00	0.60	0.52	0.38	0.00	1.21	0.68	0.15
28.00	0.00	0.00	1.52	0.00	0.09	0.54	0.71	2.00	0.22	0.11	0.95	0.00	0.55	0.58	0.00
29.00	0.00	0.00	0.78	0.00	0.00	1.14	1.05	2.00	0.25	0.93	0.00	0.00	1.21	1.44	0.18
30.00	0.00	0.00	1.22	0.00	0.20	0.86	0.88	2.00	0.33	0.55	0.00	0.00	1.37	1.10	0.88
31.00	0.00	0.00	0.84	0.00	0.39	0.47	0.49	2.00	1.14	0.35	0.00	0.00	1.44	1.00	0.01
32.00	0.00	0.00	1.11	0.00	0.74	0.29	1.44	1.99	0.01	0.28	0.52	0.00	1.01	0.57	0.00
33.00	0.00	0.00	0.95	0.00	0.89	0.06	1.17	2.00	0.49	0.09	0.00	0.00	0.84	1.51	0.33
34.00	0.00	0.00	1.12	0.00	0.00	0.62	0.99	2.00	1.44	0.37	0.31	0.00	0.80	0.86	0.88
35.00	0.00	0.00	0.79	0.00	0.00	1.46	0.59	2.00	2.00	0.38	0.95	0.00	1.90	1.01	0.00
36.00	0.00	0.00	0.68	0.00	0.32	1.31	1.22	2.00	1.30	0.34	0.00	0.00	1.10	0.79	0.19
37.00	0.00	0.00	1.88	0.00	1.53	0.00	2.03	2.00	2.00	1.54	0.41	0.00	2.01	1.30	1.25
38.00	0.00	0.00	0.31	0.00	0.02	0.00	0.37	1.99	0.73	0.69	0.32	0.00	1.12	0.01	0.09
39.00	0.00	0.00	0.88	0.00	1.08	1.54	1.65	2.00	0.87	0.52	0.40	0.00	1.45	0.68	0.00
40.00	0.00	0.00	1.01	0.00	0.24	0.00	0.59	2.00	1.47	1.51	0.02	0.00	1.38	1.80	0.52
41.00	0.00	0.00	0.87	0.00	0.54	0.09	1.81	2.00	0.58	0.29	1.21	0.00	1.14	0.86	0.00
42.00	0.00	0.00	0.00	0.00	0.02	0.05	0.47	2.00	0.00	0.08	0.26	0.00	0.46	0.11	0.00
43.00	0.00	0.00	1.32	0.00	0.16	0.62	1.24	2.00	0.78	1.15	0.13	0.00	1.65	0.78	0.18
