Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.366s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
173.00	2.00	1.99	1.99	1.99	2.00
174.00	2.00	2.00	2.00	1.98	2.00
175.00	2.00	2.00	2.00	2.00	1.99
176.00	2.00	2.00	2.00	1.99	2.00
177.00	1.99	2.00	2.00	1.98	1.99
178.00	2.00	2.00	2.00	1.99	2.00
179.00	2.00	1.99	1.99	1.99	1.98
10.1.1.1	1.64	2543.96
10.1.1.2	1.64	1119.51
10.2.1.2	2.04	7.87
10.1.1.4	1.66	4768.56
10.1.1.5	1.67	6580.45
