Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.246s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	1.33	1.26	0.00	1.24	2.00	0.00	1.15	0.00
6.00	1.99	1.99	0.00	1.99	2.00	1.55	1.95	1.50
7.00	1.99	2.00	1.46	2.00	2.00	1.98	1.94	2.00
8.00	2.00	2.00	1.90	2.00	1.99	2.00	1.91	2.00
9.00	2.00	2.00	1.88	1.99	2.00	2.00	1.94	1.99
10.00	2.00	2.00	1.83	2.00	2.00	2.00	1.93	2.00
11.00	2.00	2.00	1.93	2.00	2.00	1.99	1.93	2.00
12.00	2.00	2.00	1.87	2.00	2.00	1.99	1.92	2.00
13.00	1.98	1.99	1.91	2.00	2.00	2.00	1.90	2.00
14.00	2.00	2.00	1.93	2.00	1.99	2.00	1.87	2.00
15.00	1.99	2.00	1.92	2.00	2.00	2.00	1.94	1.99
16.00	2.00	1.80	1.71	0.94	2.00	1.80	0.40	0.53
17.00	1.94	1.91	1.91	0.00	2.00	1.91	1.90	0.00
18.00	2.05	2.04	1.75	0.07	2.00	1.84	1.83	0.00
19.00	1.93	1.70	0.00	0.34	2.00	1.71	0.06	0.00
20.00	2.07	1.86	0.26	0.92	1.99	1.95	2.20	0.00
21.00	2.00	1.91	1.77	0.59	2.00	2.00	2.00	0.00
22.00	2.00	1.92	2.12	1.07	2.00	1.98	1.86	0.00
23.00	1.99	1.98	1.85	0.00	2.00	1.88	1.48	0.05
24.00	2.00	1.88	0.52	0.25	2.00	2.00	1.93	0.00
25.00	2.00	1.99	1.53	0.00	2.00	1.83	1.65	0.11
26.00	1.86	1.92	1.92	0.34	1.99	2.00	1.86	0.00
27.00	0.71	0.77	0.67	0.39	2.00	1.31	0.74	0.00
28.00	2.50	1.90	1.66	0.25	2.00	1.98	1.80	0.00
29.00	2.00	2.00	1.94	0.99	2.00	1.90	0.35	0.85
30.00	2.00	1.99	1.99	0.01	2.00	2.01	1.65	0.22
31.00	1.98	1.99	0.58	0.34	2.00	1.92	0.47	1.88
32.00	2.01	1.27	1.55	0.04	1.99	1.99	0.78	0.93
33.00	0.93	1.94	1.94	0.00	2.00	1.86	1.83	0.57
34.00	0.00	2.00	1.91	1.53	2.00	1.94	1.32	0.93
35.00	1.91	2.00	1.92	0.14	2.00	2.00	1.66	1.99
36.00	2.00	1.99	1.86	0.00	2.00	1.99	1.99	2.00
37.00	2.00	1.99	1.90	0.00	2.00	2.00	2.00	2.00
38.00	1.99	2.00	1.90	0.04	1.99	2.00	2.00	2.00
39.00	2.00	2.00	1.93	0.00	2.00	2.00	2.00	2.00
40.00	2.00	2.00	1.93	0.00	2.00	2.00	1.99	2.00
41.00	1.99	2.00	1.64	0.57	2.00	1.59	1.53	0.46
42.00	2.00	1.99	1.87	0.97	2.00	2.00	1.95	0.05
43.00	2.00	1.85	1.87	1.44	2.00	1.87	1.84	0.01
44.00	1.99	1.99	2.00	0.31	1.99	2.00	2.00	0.00
45.00	2.00	1.95	1.93	0.28	2.00	2.00	1.77	0.00
46.00	2.00	2.00	1.99	0.40	2.00	2.00	1.99	0.99
47.00	2.00	1.88	1.67	0.87	2.00	2.00	1.46	1.66
48.00	2.00	1.99	1.95	0.00	2.00	1.99	1.97	1.85
49.00	1.99	1.81	1.87	1.68	2.00	2.00	1.79	1.59
50.00	1.99	2.00	1.97	2.00	2.00	1.99	2.00	2.00
51.00	2.00	2.00	1.98	1.99	1.99	2.00	2.00	1.99
