Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.482s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.08	0.37	0.57	0.72	0.00	0.47	0.59	1.99	0.00	0.41	0.00	0.22	0.81	0.00	0.00
3.00	0.01	0.69	0.00	1.04	0.00	0.20	0.73	2.00	0.00	1.37	0.00	0.00	0.58	0.00	0.00
4.00	0.01	0.54	0.18	1.02	0.00	0.02	1.10	2.00	0.00	0.66	0.00	0.99	0.48	0.01	0.01
5.00	0.14	1.11	0.00	0.00	0.31	0.24	0.00	2.00	0.00	0.39	0.08	0.00	0.01	0.74	0.61
6.00	0.28	0.27	2.51	0.18	0.05	0.33	0.28	2.00	0.00	0.05	0.49	0.21	0.09	0.16	0.20
7.00	0.09	0.88	0.79	0.73	0.16	0.11	0.31	2.00	0.48	0.18	0.09	0.26	0.11	0.94	0.85
8.00	0.35	0.42	0.00	1.18	0.28	0.34	0.92	1.99	0.00	0.28	0.00	0.85	0.00	0.15	0.15
9.00	0.02	0.08	0.40	0.48	0.18	0.00	0.28	2.00	0.11	0.20	0.00	0.21	0.16	0.18	0.39
10.00	0.00	0.01	0.55	1.21	0.13	0.00	0.29	2.00	0.00	0.14	0.00	0.01	0.54	0.40	0.11
11.00	0.01	0.95	0.59	1.45	0.00	0.02	0.48	2.00	0.00	0.00	0.00	0.51	0.00	0.00	0.00
12.00	0.18	0.61	0.14	1.04	0.57	0.19	0.13	2.00	0.07	0.53	0.11	0.11	0.91	0.28	0.26
13.00	0.29	0.85	0.00	0.28	0.51	0.32	0.42	2.00	0.00	0.47	0.33	0.00	0.31	0.84	0.61
14.00	0.27	0.20	0.04	0.22	0.11	0.22	0.66	1.99	0.00	0.09	0.26	0.58	0.82	0.39	0.09
15.00	0.09	0.00	0.01	0.81	0.75	0.09	0.73	2.00	0.00	0.78	0.42	0.46	0.20	0.38	0.68
16.00	0.55	0.46	0.00	1.48	0.15	0.65	0.80	2.00	0.21	0.16	0.00	0.00	0.26	0.09	0.08
17.00	0.24	0.86	0.09	0.44	0.20	0.22	0.52	2.00	0.00	0.16	0.48	0.45	0.00	0.09	0.09
18.00	0.24	0.74	3.25	0.55	0.08	0.29	0.41	2.00	0.00	0.02	0.31	0.40	0.80	0.97	0.81
19.00	0.01	0.65	1.39	0.31	0.38	0.02	0.92	2.00	0.00	0.51	0.00	0.18	0.02	0.71	0.64
20.00	0.00	0.47	0.84	0.61	0.05	0.00	0.00	1.99	0.00	0.58	0.00	0.00	0.08	0.61	0.31
21.00	0.00	0.53	1.20	0.59	0.00	0.00	1.40	2.00	0.29	0.00	0.01	0.42	0.21	1.39	0.61
22.00	0.20	0.94	0.00	0.78	0.06	0.21	0.06	2.00	0.00	0.20	0.20	0.25	1.07	1.05	0.58
23.00	0.46	0.58	0.88	1.60	0.00	0.46	0.41	2.00	0.00	0.28	0.31	0.29	0.33	0.42	0.31
24.00	0.35	0.01	1.07	0.87	0.00	0.35	0.00	2.00	0.00	0.00	0.26	0.00	0.12	0.04	0.04
25.00	0.27	0.00	0.66	1.17	0.55	0.29	1.59	2.00	0.00	0.52	0.25	0.88	0.01	0.73	0.78
26.00	0.15	0.61	0.61	0.00	0.00	0.15	1.28	1.99	1.05	0.00	0.00	0.71	0.67	0.31	0.31
27.00	0.04	0.32	0.33	0.59	0.58	0.05	0.68	2.00	0.00	0.58	0.00	0.27	0.15	1.14	1.14
28.00	0.41	0.22	0.41	0.42	0.25	0.41	0.41	2.00	0.00	0.25	0.40	0.45	0.74	0.32	0.00
29.00	0.04	0.62	0.00	1.47	0.14	0.05	0.27	2.00	0.00	0.16	0.05	0.00	0.00	0.61	0.61
30.00	0.19	0.06	0.74	0.97	0.21	0.15	0.16	2.00	0.00	0.49	0.15	0.00	0.18	0.00	0.00
31.00	0.31	0.58	0.82	0.53	0.00	0.35	0.37	2.00	0.41	0.00	0.42	0.58	0.73	0.34	0.58
32.00	0.22	0.00	1.51	1.10	0.00	0.22	0.22	1.99	1.40	0.00	0.25	0.06	1.45	0.00	0.00
33.00	0.20	0.14	0.09	0.00	0.15	0.20	0.64	2.00	0.09	0.16	0.21	0.19	0.64	0.91	0.27
34.00	0.00	0.11	0.00	0.94	0.00	0.22	0.27	2.00	0.00	0.00	0.22	0.31	0.51	0.00	0.00
35.00	0.00	0.41	0.44	0.61	0.00	0.00	0.40	2.00	0.00	0.00	0.00	0.00	1.28	0.45	0.47
36.00	0.74	1.83	1.41	1.85	0.14	0.79	1.38	2.00	0.25	0.16	0.80	1.18	0.67	0.15	0.15
37.00	0.00	0.09	0.73	0.00	0.05	0.07	0.12	2.00	0.00	0.06	0.00	0.26	0.89	1.11	0.87
38.00	0.00	0.55	1.02	0.78	0.25	0.00	0.38	1.99	0.00	0.25	0.00	0.00	0.31	0.15	0.15
39.00	0.15	0.78	0.44	0.35	0.01	0.16	0.00	2.00	0.00	0.01	0.00	0.00	0.58	0.31	0.31
40.00	0.46	0.91	1.05	0.54	0.00	0.35	1.22	2.00	0.00	0.26	0.08	0.94	0.87	1.18	0.00
41.00	0.14	0.01	0.39	0.48	0.24	0.15	1.47	2.00	0.00	0.25	0.00	1.30	0.72	0.11	0.00
42.00	0.44	0.46	2.21	0.72	0.34	0.44	1.21	2.00	0.00	0.35	0.42	0.62	0.48	1.32	0.97
43.00	0.00	0.73	1.80	1.68	0.00	0.00	0.86	2.00	0.00	0.00	0.00	0.86	0.88	0.52	0.00
44.00	0.02	0.66	0.37	0.52	0.29	0.98	1.30	1.99	0.12	0.51	0.21	0.00	0.85	0.72	0.13
45.00	0.15	1.45	1.06	0.98	0.09	0.12	1.02	2.00	0.25	0.12	0.13	0.49	0.46	0.31	0.45
46.00	0.00	0.72	0.26	0.51	0.13	0.04	0.38	2.00	0.29	0.25	0.05	0.40	0.35	0.58	0.32
47.00	0.00	0.52	0.81	0.47	0.84	0.00	1.01	2.00	0.00	0.73	0.00	0.93	0.00	0.18	0.00
48.00	0.46	1.12	0.64	0.77	0.18	0.47	0.51	2.00	0.07	0.19	0.06	0.18	0.14	0.54	0.00
49.00	0.34	1.08	0.18	0.16	0.18	0.34	0.75	2.00	0.00	0.21	0.35	0.24	0.38	0.41	0.89
50.00	0.00	1.24	1.53	0.89	0.18	0.00	0.28	2.00	0.00	0.19	0.00	0.24	0.19	1.70	0.32
51.00	0.00	0.29	1.24	0.64	0.00	0.25	1.17	1.99	0.29	0.00	0.27	0.77	0.64	0.11	0.00
52.00	0.01	0.49	0.69	0.40	0.33	0.06	0.79	2.00	0.00	0.33	0.06	0.00	0.05	0.18	0.16
53.00	0.12	0.72	1.64	0.31	0.06	0.33	0.74	2.00	0.00	0.04	0.16	0.55	0.00	0.06	0.32
54.00	0.00	0.00	0.61	1.37	0.02	0.22	1.59	2.00	0.00	0.02	0.25	0.45	0.13	0.04	0.04
55.00	0.24	0.38	0.41	1.20	0.00	0.24	0.29	2.00	0.00	0.31	0.00	0.00	0.46	1.06	0.41
56.00	0.98	0.60	0.08	0.46	0.00	1.00	0.98	2.00	0.00	0.20	0.00	1.02	0.22	0.19	0.11
57.00	0.01	0.71	0.82	0.79	0.41	0.04	0.52	1.99	0.53	0.41	0.08	0.26	0.26	0.49	0.00
58.00	0.00	0.57	0.65	0.99	0.38	0.39	1.04	2.00	0.00	0.33	0.40	1.04	1.02	1.40	0.14
