Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.242s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.24	0.31	0.41	0.61	0.00	0.00	0.00	0.00	1.00	2.00	0.97	0.00	0.00	0.31	0.38	1.17	1.17	0.00
6.00	0.00	0.00	0.00	0.99	0.00	0.20	0.00	0.00	0.00	2.00	0.94	0.00	0.00	0.00	0.00	0.28	0.72	0.00
7.00	0.04	0.02	0.74	0.62	0.35	1.15	0.00	0.00	0.00	2.00	1.07	0.00	0.00	0.02	0.07	1.88	1.06	0.00
8.00	0.00	0.00	0.00	0.67	0.12	0.19	0.00	0.00	0.12	1.99	0.62	0.00	0.00	0.01	0.00	0.52	0.59	0.33
9.00	0.02	0.00	0.00	0.00	0.20	0.06	0.00	0.00	0.00	2.00	0.64	0.12	0.00	0.04	1.63	0.25	0.11	0.04
10.00	0.01	0.00	0.00	0.00	0.34	0.09	0.00	0.00	0.00	2.00	0.31	0.25	0.00	0.18	0.26	0.69	0.42	0.51
11.00	0.12	0.14	0.22	2.17	1.41	0.91	0.00	0.00	0.31	2.00	0.64	0.32	0.00	0.00	0.08	0.52	0.26	0.26
12.00	0.00	0.00	0.00	0.00	1.54	0.88	0.00	0.00	0.00	2.00	1.28	0.11	0.00	0.00	1.19	0.95	0.93	0.00
13.00	0.13	0.14	0.24	0.00	0.27	0.01	0.00	0.00	0.42	2.00	0.15	0.47	0.00	0.00	0.54	0.65	0.29	0.24
14.00	0.15	0.33	0.42	0.00	0.99	0.18	0.00	0.00	1.24	1.99	0.53	0.59	0.00	0.77	1.66	0.87	0.57	0.00
