Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.237s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	1.02	1.21	0.00	0.80	0.00	0.00	0.24	0.22	2.00	1.21	0.77	0.55	0.00	0.00	0.00	0.00
6.00	2.00	1.95	0.98	0.80	0.00	0.01	0.18	0.15	2.00	1.99	0.72	0.94	0.00	0.00	0.00	0.00
7.00	1.83	1.98	1.58	0.75	0.00	0.22	0.00	0.00	2.00	1.85	1.63	0.55	0.09	0.00	0.00	0.00
8.00	2.00	1.98	1.85	1.11	0.00	0.06	0.07	0.05	1.99	1.65	1.87	0.84	0.01	0.00	0.11	0.00
9.00	2.00	2.03	1.57	0.29	0.00	0.00	0.15	0.14	2.00	1.44	1.08	1.14	0.25	0.00	0.00	0.00
10.00	1.88	1.73	1.26	0.00	0.00	0.00	0.00	0.00	2.00	1.85	0.82	0.95	0.04	0.00	0.00	0.00
11.00	1.95	1.53	0.79	0.45	0.00	0.07	0.00	0.00	2.00	1.64	1.07	0.11	0.54	0.00	0.06	0.00
12.00	1.81	2.01	1.37	1.39	0.00	0.60	0.00	0.00	2.00	1.99	2.04	1.51	0.38	0.00	0.25	0.00
13.00	1.99	1.98	0.35	0.57	0.00	0.00	0.24	0.00	2.00	1.99	1.06	0.75	0.00	0.00	0.00	0.00
14.00	2.00	1.99	1.68	1.68	0.00	0.00	0.00	0.00	1.99	2.00	1.90	1.57	0.00	0.00	0.00	0.00
15.00	1.99	2.00	1.99	0.60	0.00	0.00	0.00	0.00	2.00	1.99	1.87	0.69	0.00	0.00	0.00	0.00
16.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00
17.00	2.00	1.95	1.60	0.00	0.00	0.00	0.59	0.58	2.00	2.00	1.94	1.30	0.00	0.00	0.00	0.00
18.00	2.00	1.90	1.50	0.00	0.00	0.00	0.13	0.13	2.00	2.00	1.74	0.75	0.00	0.00	0.00	0.00
19.00	1.91	1.80	1.30	0.51	0.00	0.00	0.00	0.00	2.00	1.46	1.53	0.00	0.42	0.00	0.00	0.00
