Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.252s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.00	0.20	0.81	0.31	0.00	0.00	2.00	0.00	0.00	0.00	0.31	0.60	0.00	0.16
6.00	0.00	0.00	0.00	0.51	1.79	1.21	0.00	0.57	2.00	0.00	0.05	0.00	1.97	1.65	0.00	0.94
7.00	0.80	0.47	0.26	0.62	1.72	1.26	0.51	0.53	2.00	0.65	0.46	0.00	1.97	1.77	0.21	0.73
8.00	0.80	0.32	0.79	0.59	0.71	1.33	0.00	0.74	1.99	0.00	0.00	0.00	1.93	1.73	0.94	0.81
9.00	0.59	0.04	0.01	0.25	1.50	1.20	0.11	0.00	2.00	0.67	0.00	0.00	1.79	0.55	0.00	0.00
10.00	0.38	0.34	0.00	0.00	0.65	0.00	0.00	0.00	2.00	0.31	0.00	0.00	1.30	0.54	0.80	0.34
11.00	1.58	0.01	0.00	0.00	1.60	0.00	0.07	0.00	2.00	0.98	0.00	0.00	1.99	0.79	0.62	0.61
12.00	1.00	0.22	0.19	0.18	1.64	0.00	0.00	0.09	2.00	0.78	0.00	0.00	1.50	1.95	0.97	0.61
13.00	1.24	1.20	0.00	0.20	1.44	0.00	0.25	0.29	2.00	0.02	0.00	0.00	1.54	1.45	0.77	0.00
14.00	0.68	0.34	0.01	0.18	0.84	0.16	0.26	0.05	1.99	0.35	0.00	0.00	1.20	1.13	0.14	0.00
15.00	0.25	0.45	0.16	0.15	0.68	0.67	0.00	0.00	2.00	0.00	0.00	0.00	0.66	0.72	0.13	0.32
16.00	0.72	0.19	0.54	0.20	1.61	0.21	0.00	0.00	2.00	0.00	0.00	0.00	1.08	1.08	0.00	0.00
17.00	0.33	0.99	0.00	0.11	1.41	0.00	0.00	0.47	2.00	0.00	0.00	0.00	0.49	0.00	0.00	0.99
18.00	0.41	0.14	0.58	0.06	1.15	0.00	0.00	0.00	2.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00
19.00	0.97	0.38	0.20	0.00	1.54	0.00	0.00	0.00	2.00	0.00	0.00	0.72	1.77	1.88	0.00	0.00
