Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.249s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.87	0.40	0.37	0.00	0.00	2.00	1.11	0.66	0.05	0.00	0.02
6.00	1.18	1.91	1.93	0.71	0.00	0.00	2.00	1.93	1.51	0.08	0.00	0.06
7.00	2.00	1.98	1.50	0.59	0.00	0.00	2.00	2.03	1.88	0.54	0.13	0.27
8.00	2.00	1.99	1.74	1.11	0.01	0.00	1.99	1.99	1.47	1.66	0.11	0.12
9.00	2.00	1.87	1.77	0.47	0.00	0.00	2.00	2.00	1.88	0.31	0.08	0.00
10.00	2.00	2.00	1.61	1.84	0.31	0.00	2.00	1.91	1.79	1.19	0.01	0.00
11.00	1.97	1.97	1.60	0.00	0.00	0.00	2.00	1.93	1.20	0.02	0.26	0.00
12.00	2.00	2.00	2.00	0.00	0.00	0.00	2.00	1.99	2.00	0.00	0.00	0.00
13.00	1.99	1.99	1.97	0.16	0.06	0.00	2.00	2.00	1.99	1.51	0.00	0.04
14.00	2.00	2.00	2.00	0.59	0.16	0.00	1.99	2.00	1.83	1.70	0.00	0.05
15.00	2.00	1.91	1.14	0.77	0.00	0.00	2.00	2.00	1.54	0.28	0.02	0.00
16.00	1.97	1.91	1.92	1.72	0.22	0.00	2.00	1.99	1.87	1.10	0.00	0.00
17.00	1.86	1.79	1.71	0.89	0.14	0.00	2.00	1.90	1.19	0.86	0.55	0.27
18.00	1.83	1.31	0.29	0.00	0.00	0.00	2.00	2.00	0.78	0.00	0.00	0.00
19.00	1.98	1.99	1.47	0.69	0.00	0.00	2.00	1.64	0.18	0.42	0.00	0.00
20.00	2.00	1.81	1.73	0.75	0.00	0.00	1.99	1.78	1.92	0.00	0.00	0.00
21.00	1.61	1.53	1.31	0.49	0.00	0.00	2.00	1.63	1.08	0.31	0.07	0.00
22.00	1.40	1.97	1.42	0.31	0.00	0.00	2.00	0.98	0.79	0.68	0.00	0.00
23.00	2.00	1.99	1.08	0.79	0.25	0.00	2.00	1.00	0.89	0.85	0.00	0.00
24.00	2.00	2.00	1.83	1.48	0.24	0.00	2.00	2.00	1.93	1.47	0.00	0.00
