Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.210s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.65	0.84	0.78	0.00	0.64	2.00	0.79	0.00	0.82	0.40	0.00
6.00	0.80	1.99	1.19	1.98	0.00	2.01	2.00	1.99	0.98	2.01	2.00	0.97
7.00	1.91	2.00	1.93	1.87	0.97	1.99	2.00	2.00	1.99	1.99	2.00	1.97
8.00	0.45	0.55	0.99	1.19	0.41	0.55	1.99	0.71	0.46	0.99	0.88	0.91
9.00	0.06	1.17	1.19	0.78	0.40	1.04	2.00	0.58	0.00	0.28	0.82	0.00
10.00	0.69	1.21	0.92	1.08	0.94	1.41	2.00	1.33	0.38	1.02	1.52	0.00
11.00	0.32	0.65	0.73	0.14	0.16	0.93	2.00	0.77	0.61	0.73	0.49	0.57
12.00	0.55	1.72	2.08	1.12	1.14	1.60	2.00	1.66	1.18	1.20	1.61	0.92
13.00	0.12	0.74	1.24	0.01	0.68	1.59	2.00	0.72	0.38	0.72	0.80	1.80
14.00	0.53	1.78	1.19	0.28	0.86	1.47	1.99	0.99	0.33	1.11	0.95	0.40
15.00	0.24	0.29	1.39	0.48	0.15	1.24	2.00	1.11	0.00	1.27	1.28	0.78
16.00	0.45	0.31	0.67	1.41	0.07	1.61	2.00	0.99	0.42	1.60	0.48	0.69
17.00	1.12	1.07	1.19	0.31	0.47	1.11	2.00	1.65	0.13	1.04	0.42	0.00
18.00	0.00	0.97	1.15	1.45	1.12	1.34	2.00	0.91	0.98	1.15	1.21	0.00
19.00	0.55	0.85	0.35	0.04	0.59	0.61	2.00	0.08	0.25	0.85	0.58	0.20
20.00	0.51	0.79	0.00	2.26	0.99	1.37	1.99	2.18	0.48	0.58	1.08	0.73
21.00	0.73	0.88	0.00	1.02	1.46	1.41	2.00	1.22	0.31	0.95	0.99	1.18
22.00	0.46	0.86	0.00	1.34	0.97	1.10	2.00	1.32	0.81	1.22	1.15	1.33
23.00	1.61	1.44	0.88	0.86	1.22	1.67	2.00	1.15	0.38	0.00	1.40	0.29
24.00	0.00	0.68	1.45	0.40	1.77	1.45	2.00	1.20	0.20	0.00	1.38	1.07
25.00	0.31	1.02	1.38	0.26	0.92	1.17	2.00	1.44	0.42	0.22	1.47	0.60
26.00	0.29	0.42	0.77	1.22	0.69	1.44	1.99	1.63	1.50	0.00	1.59	0.14
27.00	0.86	1.25	1.17	1.15	0.19	1.92	2.00	0.98	0.18	0.65	1.20	0.67
28.00	1.67	1.94	1.86	1.84	0.80	2.00	2.00	0.60	0.00	1.94	1.83	0.00
29.00	0.45	1.28	1.28	1.13	0.41	1.21	2.00	1.64	0.57	0.93	0.35	1.20
30.00	0.28	1.92	1.88	2.01	0.09	1.92	2.00	1.94	0.37	1.59	0.00	2.03
31.00	0.44	1.78	1.57	1.98	1.75	1.63	2.00	0.46	1.32	1.34	0.85	1.22
32.00	0.46	0.34	1.67	0.71	0.15	1.46	1.99	0.00	0.62	1.39	1.81	1.90
33.00	0.15	1.06	1.99	1.22	0.71	1.50	2.00	0.00	1.10	0.86	1.12	1.47
34.00	0.00	0.40	1.31	1.12	0.45	2.04	2.00	0.00	0.35	1.42	1.60	0.19
35.00	0.00	1.66	1.40	1.07	0.66	1.77	2.00	0.00	0.06	0.87	1.83	2.23
36.00	0.00	0.18	1.75	0.40	0.91	2.00	2.00	0.00	0.24	2.38	1.99	1.87
37.00	0.00	0.59	1.86	0.71	0.31	1.67	2.00	0.00	1.47	1.58	1.86	1.28
38.00	0.00	1.07	2.01	1.66	0.60	1.92	1.99	0.00	0.00	1.63	1.41	1.45
39.00	0.00	0.46	0.75	1.55	0.01	0.15	2.00	0.00	0.27	0.12	0.01	0.45
40.00	0.00	0.00	0.18	1.93	0.48	0.00	2.00	0.00	0.12	0.00	0.00	0.00
41.00	0.00	0.00	0.00	1.95	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
42.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
43.00	1.71	0.00	1.72	1.98	1.68	0.00	2.00	1.68	1.70	1.71	1.71	1.70
44.00	1.01	0.00	1.14	0.88	0.48	0.00	1.99	1.34	0.14	0.45	1.77	1.17
45.00	2.18	0.00	1.51	1.60	0.84	0.00	2.00	1.42	0.78	0.94	1.53	0.28
46.00	1.47	0.00	1.39	1.30	0.53	0.00	2.00	1.58	0.55	1.74	1.20	2.23
47.00	0.34	0.00	1.77	1.35	0.91	1.73	2.00	1.70	1.95	1.94	1.86	1.81
48.00	0.00	0.00	1.88	1.58	0.00	1.97	2.00	1.65	0.57	0.53	1.52	1.67
49.00	0.48	0.00	1.68	1.92	0.20	1.19	2.00	1.47	0.49	2.33	1.41	1.13
50.00	0.00	0.00	2.03	1.61	0.02	2.00	2.00	1.63	0.82	0.85	1.72	0.74
51.00	0.31	0.00	1.47	1.66	0.04	1.51	1.99	1.39	1.79	1.61	1.64	0.42
52.00	0.85	0.00	1.38	1.53	0.61	1.39	2.00	1.48	0.93	1.07	1.47	1.00
53.00	0.00	0.00	1.83	1.98	0.59	1.64	2.00	1.67	1.02	2.07	1.83	0.74
54.00	0.00	0.00	1.97	1.57	0.14	1.57	2.00	1.26	0.31	1.54	1.93	1.40
55.00	0.52	0.00	0.89	0.94	0.45	0.95	2.00	0.94	0.86	0.61	0.92	0.98
56.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
57.00	1.00	1.01	1.01	1.01	1.00	1.01	1.99	0.00	1.01	0.00	1.01	1.00
58.00	1.91	2.00	2.00	2.00	1.99	2.00	2.00	0.00	2.00	0.00	2.00	2.00
59.00	0.91	1.39	1.72	0.20	0.84	1.61	2.00	1.38	1.25	1.27	1.19	1.57
60.00	0.26	1.11	1.21	0.00	0.02	1.30	2.00	1.06	0.91	1.01	0.62	0.87
61.00	0.00	0.92	0.81	0.04	0.09	1.18	2.00	1.11	0.77	1.37	1.65	1.86
62.00	0.00	0.00	0.92	0.00	0.37	0.85	2.00	0.92	1.45	1.45	1.34	0.64
63.00	1.02	0.49	0.00	0.02	0.37	0.73	1.99	0.88	1.66	1.78	1.35	0.54
64.00	0.00	0.00	0.00	0.31	0.20	0.00	2.00	0.27	0.21	1.61	1.98	0.47
65.00	1.60	0.00	0.00	0.31	1.59	0.00	2.00	1.80	1.91	1.84	1.74	0.26
66.00	0.15	0.00	0.00	0.00	0.54	0.00	2.00	1.98	0.00	1.75	1.48	1.98
67.00	0.72	0.00	0.00	2.21	0.95	0.00	2.00	1.74	0.79	1.87	1.97	1.78
68.00	1.99	0.00	0.00	0.81	1.65	0.00	2.00	1.90	0.41	0.69	1.66	1.73
69.00	2.00	0.00	0.00	1.87	1.61	0.00	1.99	1.91	0.20	1.75	2.00	0.00
70.00	2.00	0.00	0.00	1.28	1.58	0.00	2.00	1.06	0.92	1.15	0.81	0.93
71.00	1.70	0.00	0.00	0.00	1.70	0.00	2.00	1.95	2.30	1.38	0.08	1.97
72.00	1.87	0.00	0.00	0.57	1.88	0.00	2.00	0.74	0.25	1.91	1.66	1.78
73.00	1.46	0.00	0.00	0.00	1.32	0.00	2.00	0.19	0.34	1.95	1.86	1.90
74.00	1.45	0.00	0.00	0.77	1.38	0.00	2.00	0.74	0.24	1.50	1.06	0.60
75.00	1.97	0.00	0.00	0.00	1.92	0.00	1.99	1.79	0.77	1.52	1.65	0.35
76.00	1.83	0.00	0.00	1.93	1.90	0.00	2.00	1.95	0.00	1.86	2.00	1.70
77.00	0.64	0.00	0.00	1.72	1.80	0.00	2.00	1.85	0.00	0.72	1.84	1.84
78.00	0.80	0.00	0.00	1.88	2.01	0.00	2.00	1.88	0.75	1.90	2.00	1.98
79.00	1.15	0.00	0.00	1.91	1.75	0.00	2.00	1.93	2.03	1.94	1.61	1.86
80.00	0.66	0.00	0.00	1.41	1.12	0.00	2.00	1.26	0.52	1.28	1.59	1.00
81.00	0.32	0.00	0.00	1.81	1.01	0.00	1.99	1.78	0.89	1.21	2.14	1.66
82.00	0.71	0.00	0.00	2.00	1.77	0.00	2.00	2.01	0.02	1.87	1.99	1.99
83.00	0.68	0.00	0.00	1.47	0.01	0.00	2.00	0.68	0.39	0.60	0.25	1.94
84.00	0.00	0.00	0.00	2.01	0.00	0.00	2.00	0.00	0.52	0.00	0.00	2.01
85.00	0.34	0.64	0.77	1.84	0.49	0.75	2.00	0.00	0.51	0.60	0.35	1.84
86.00	0.47	0.86	0.97	1.10	0.67	1.21	2.00	0.00	0.57	1.12	1.25	0.98
87.00	0.00	1.18	1.24	0.85	0.07	1.73	1.99	0.00	0.00	0.54	1.81	1.20
88.00	0.31	1.94	2.00	1.88	0.01	2.00	2.00	0.00	0.07	1.14	2.00	1.51
89.00	0.14	1.35	1.45	1.51	0.00	1.06	2.00	0.00	0.44	0.93	1.17	1.46
90.00	0.00	0.40	1.26	1.64	0.34	1.37	2.00	0.00	0.66	1.59	1.32	0.93
91.00	1.24	0.41	1.64	0.26	1.10	1.40	2.00	0.00	0.49	1.25	1.30	0.29
92.00	0.28	1.19	2.04	0.51	1.57	1.58	2.00	0.00	0.34	1.88	1.57	1.73
93.00	0.85	1.93	1.85	0.61	0.99	1.93	1.99	0.00	1.33	0.67	1.81	1.83
94.00	0.31	1.21	1.54	1.72	0.34	1.58	2.00	0.00	0.92	1.50	1.45	1.83
95.00	1.79	2.16	2.04	1.99	0.45	2.01	2.00	0.00	2.39	2.04	2.52	1.99
96.00	1.22	1.98	2.00	1.97	1.98	2.00	2.00	0.00	1.99	1.99	2.00	1.99
97.00	1.22	1.15	1.40	1.32	0.68	1.74	2.00	0.00	1.20	1.35	1.28	1.12
98.00	0.44	1.80	1.18	0.62	0.92	2.05	2.00	0.00	0.26	1.67	1.00	2.01
99.00	0.01	1.08	0.86	1.52	0.34	1.07	2.00	0.00	0.78	1.08	1.33	1.27
