Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.238s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.88	1.33	1.33	0.00	0.00	0.00	0.00	0.68	2.00	1.92	1.48	0.00	0.00	0.00	0.00	0.00	0.00
6.00	1.92	1.99	1.60	1.66	0.00	0.00	0.00	0.00	0.84	2.00	1.85	1.92	1.65	0.00	0.00	0.00	0.00	0.00
7.00	1.98	1.85	1.11	0.79	0.00	0.40	0.00	0.00	0.33	2.00	1.93	1.55	0.78	0.00	0.00	0.00	0.00	0.00
8.00	2.00	1.90	1.58	1.32	0.24	0.41	0.00	0.00	0.20	1.99	1.90	1.87	0.73	0.20	0.00	0.00	0.00	0.52
9.00	1.99	1.91	1.67	0.40	0.09	0.07	0.00	0.00	0.00	2.00	2.01	1.59	0.61	0.18	0.00	0.00	0.00	0.00
10.00	2.01	1.79	1.70	0.40	0.26	0.00	0.00	0.00	0.00	2.00	2.00	1.52	0.81	0.00	0.00	0.00	0.00	0.00
11.00	1.72	1.72	1.50	0.97	0.00	0.00	0.00	0.00	0.00	2.00	1.70	1.65	0.45	0.61	0.00	0.00	0.00	0.00
