Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.262s)
CreateVariables () DONE !!!
Creating 24 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.00	0.00	0.06	0.47	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.08	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	0.00	0.00	0.32	0.09	0.94	1.32	0.00	0.00	0.00	0.16	0.00	0.58	2.00	1.06	1.11	0.00	0.00	0.14	0.00	0.08	0.00	0.00	0.00	0.00
7.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.01	0.00	0.00	2.00	0.28	0.13	0.00	0.00	0.07	0.00	0.52	0.00	0.08	0.00	0.00
8.00	0.00	0.00	0.00	0.00	1.52	0.20	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.28
9.00	0.00	0.00	0.04	0.29	0.52	0.44	0.00	0.00	0.00	0.01	0.00	0.31	2.00	1.41	0.49	0.00	0.00	0.02	0.01	0.00	0.00	1.00	0.00	0.44
10.00	0.00	0.00	0.22	0.45	0.00	0.13	0.00	0.00	0.00	0.22	0.00	0.01	2.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	0.00	0.00	0.00	1.17	1.46	0.31	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.59	0.77	0.00	0.00	0.00	0.00	0.67	0.00	0.60	0.00	0.16
12.00	0.00	0.00	0.00	0.45	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.09
13.00	0.00	0.00	0.05	1.80	2.30	0.00	0.00	0.00	0.00	0.18	0.00	0.12	2.00	0.00	0.00	0.00	0.00	0.31	0.00	0.81	0.00	0.00	0.00	0.00
14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	0.00	0.00	0.01	0.24	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.66	0.64	0.00	0.00	0.21	0.00	0.00	0.00	0.20	0.00	0.33
16.00	0.00	0.00	0.00	0.28	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.49	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.57	0.00	0.00
17.00	0.00	0.00	0.09	1.15	0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.37	2.00	0.77	0.00	0.00	0.00	0.74	0.05	0.59	0.00	0.44	0.00	0.00
18.00	0.00	0.00	0.29	0.92	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.75	2.00	1.32	0.31	0.00	0.00	0.66	0.00	0.00	0.00	0.13	0.00	0.22
19.00	0.00	0.00	0.09	0.53	1.30	0.00	0.00	0.00	0.00	0.00	0.00	1.24	2.00	1.12	1.30	0.00	0.00	1.21	0.00	0.88	0.00	0.35	0.00	0.00
20.00	0.00	0.00	0.00	1.40	1.47	0.00	0.00	0.00	0.00	0.00	0.00	1.11	1.99	0.54	0.07	0.00	0.00	0.00	0.00	1.34	0.00	1.48	0.00	0.68
21.00	0.00	0.00	0.07	0.21	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0.67	2.00	0.61	1.35	0.00	0.00	0.00	0.00	0.15	0.00	1.32	0.00	1.04
22.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	1.28	2.00	0.00	1.73	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.00	1.47
23.00	0.00	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.84	2.00	0.09	0.41	0.00	0.00	0.00	0.00	0.04	0.00	1.19	0.00	0.22
24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.31
25.00	0.00	0.00	0.00	0.01	1.73	0.66	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.46	0.57	0.05	0.00	0.84	0.00	0.24
26.00	0.00	0.00	0.35	0.93	0.00	0.34	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.05	0.67	0.72	0.00	1.34	0.00	0.31
27.00	0.00	0.00	0.41	0.47	1.63	1.54	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.05	0.84	0.72	0.00	0.00	0.00	0.00
28.00	0.00	0.00	0.00	0.11	0.79	0.66	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.31	0.82	0.00	0.77	0.00	0.49
29.00	0.00	0.00	0.00	0.85	1.02	0.18	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.02	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.67	0.00	0.54
30.00	0.00	0.00	0.31	1.45	1.57	1.78	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.39	0.00	0.00	0.00	0.00	1.05	0.72	0.00	0.75	0.00	0.31
31.00	0.00	0.00	0.26	0.13	0.64	0.67	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.05	0.00	0.00	0.00	0.08	0.00	0.31	0.00	0.15	0.00	0.00
32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	0.00	0.00	0.45	0.00	0.00	0.24	0.00	0.00	0.02	0.00	0.00	0.15	2.00	0.37	0.24	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.34
34.00	0.00	0.02	0.48	1.17	2.73	0.78	0.00	0.00	0.02	0.00	0.00	1.45	2.00	1.48	1.40	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.82
35.00	0.00	0.00	0.00	0.12	0.68	0.26	0.00	0.00	0.00	0.00	0.00	0.26	2.00	1.34	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.49
36.00	0.00	0.00	0.02	0.05	0.75	1.30	0.00	0.00	0.01	0.00	0.00	0.00	2.00	1.52	0.58	0.00	0.02	0.01	0.00	0.00	0.00	1.32	0.00	0.02
