Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.250s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.93	0.00	0.80	0.48	0.00	0.00	2.00	0.82	0.00	0.00	0.00	0.65	0.79	0.60
6.00	0.00	0.73	0.00	1.13	0.68	0.14	0.62	2.00	0.67	0.46	0.59	0.54	1.51	1.01	0.82
7.00	0.00	0.31	0.00	0.07	0.01	0.09	0.49	2.00	0.00	0.00	0.00	0.16	0.00	0.07	0.07
8.00	0.12	0.31	0.68	0.44	0.00	0.18	0.80	1.99	0.84	0.59	0.06	0.58	1.72	0.45	0.22
9.00	0.19	0.00	0.00	0.68	0.13	0.37	0.44	2.00	0.11	0.27	0.62	1.21	0.22	0.28	0.22
10.00	0.08	0.08	0.93	0.01	0.34	0.15	0.29	2.00	0.31	0.55	0.39	0.69	0.01	0.48	0.00
11.00	0.05	0.06	0.51	0.68	0.08	0.20	0.37	2.00	0.14	0.16	0.00	0.00	0.78	0.82	0.00
12.00	0.31	0.38	0.88	0.99	0.09	0.28	0.45	2.00	0.51	0.57	0.00	0.00	1.26	0.31	0.00
13.00	0.24	0.15	0.75	0.00	0.11	0.54	1.61	2.00	0.77	0.31	0.05	1.35	0.25	1.19	0.24
14.00	0.04	0.14	0.21	0.19	0.24	0.19	0.22	1.99	0.62	0.34	0.00	1.28	0.00	0.02	0.37
15.00	1.99	0.24	0.20	0.99	0.29	0.65	1.41	2.00	0.61	0.57	0.00	0.92	0.27	0.27	0.00
16.00	0.00	0.04	1.45	0.73	0.06	0.60	0.88	2.00	1.22	0.14	0.25	1.55	0.66	0.40	0.40
17.00	0.01	0.08	0.58	0.74	0.80	0.44	0.92	2.00	1.06	0.13	0.71	0.00	0.38	0.89	0.07
18.00	0.00	0.00	0.84	0.00	0.06	0.04	0.28	2.00	0.26	0.07	0.20	0.44	0.22	1.10	0.00
19.00	0.00	0.00	0.97	1.11	0.22	0.02	1.20	2.00	1.04	1.05	0.00	0.95	0.00	1.15	0.44
20.00	0.00	0.00	0.95	0.34	0.00	0.22	0.74	1.99	1.60	0.35	0.00	1.20	0.54	0.88	0.14
21.00	0.00	0.00	1.79	0.47	0.00	0.45	0.48	2.00	0.42	0.19	0.00	0.28	0.24	0.72	0.41
22.00	0.91	0.00	1.97	0.00	0.00	0.01	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
