Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.243s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
39.00	2.00	2.00	2.00	1.99	2.00
40.00	2.00	2.00	2.00	1.97	2.00
41.00	2.00	2.00	2.00	1.99	1.99
42.00	1.99	2.00	2.00	2.00	2.00
43.00	2.00	2.00	2.00	1.97	1.98
44.00	2.00	1.99	1.99	1.99	2.00
45.00	2.00	2.00	2.00	1.99	2.00
46.00	2.00	2.00	2.00	2.00	1.99
47.00	1.99	2.00	2.00	1.99	2.00
48.00	1.99	2.00	2.00	1.98	2.00
49.00	2.00	2.00	2.00	1.99	1.99
50.00	2.00	1.99	2.00	1.99	2.00
51.00	2.00	2.00	1.99	1.98	2.00
52.00	2.00	2.00	2.00	1.98	2.00
53.00	2.00	2.00	2.00	1.99	2.00
54.00	2.00	2.00	2.00	1.95	1.99
55.00	1.98	2.00	2.00	2.00	1.99
56.00	2.00	1.99	2.00	1.98	1.98
57.00	2.00	2.00	1.99	1.99	2.00
58.00	2.00	2.00	2.00	1.98	2.00
59.00	2.00	2.00	2.00	1.99	2.00
60.00	2.00	2.00	2.00	2.00	2.00
61.00	1.99	2.00	2.00	1.99	1.98
62.00	2.00	2.00	2.00	1.98	2.00
63.00	2.00	1.99	1.99	1.99	1.99
64.00	2.00	2.00	2.00	1.98	2.00
65.00	2.00	2.00	2.00	2.00	2.00
66.00	2.00	2.00	2.00	1.99	1.99
67.00	1.98	2.00	2.00	1.99	1.99
68.00	2.00	2.00	2.00	1.97	2.00
69.00	2.00	1.99	1.99	1.98	1.99
70.00	2.00	2.00	2.00	1.99	2.00
71.00	2.00	2.00	2.00	1.98	2.00
72.00	2.00	2.00	2.00	1.99	2.00
73.00	2.00	2.00	2.00	1.98	1.99
74.00	1.99	2.00	2.00	1.98	2.00
75.00	2.00	1.99	1.99	1.99	1.99
76.00	1.99	2.00	2.00	1.97	2.00
77.00	2.00	2.00	2.00	1.99	2.00
78.00	2.00	2.00	2.00	1.99	2.00
79.00	2.00	2.00	2.00	1.97	1.99
80.00	1.99	2.00	2.00	1.98	2.00
81.00	2.00	1.99	1.99	1.98	2.00
82.00	2.00	2.00	2.00	1.98	2.00
83.00	1.99	2.00	2.00	1.99	1.99
84.00	2.00	2.00	2.00	1.99	2.00
85.00	1.99	2.00	2.00	2.00	1.98
86.00	2.00	2.00	2.00	1.98	2.00
87.00	2.00	1.99	1.99	1.97	2.00
88.00	2.00	2.00	2.00	1.99	2.00
89.00	2.00	2.00	2.00	1.98	2.00
90.00	2.00	2.00	2.00	1.99	2.00
91.00	2.00	2.00	2.00	1.99	1.97
92.00	1.99	2.00	2.00	1.99	2.00
93.00	2.00	1.99	1.99	1.97	2.00
94.00	2.00	2.00	2.00	1.99	2.00
95.00	2.00	2.00	2.00	1.97	2.00
96.00	1.98	2.00	2.00	1.97	2.00
97.00	1.99	2.00	2.00	1.99	1.99
98.00	2.00	2.00	2.00	2.00	1.99
99.00	2.00	1.99	2.00	1.98	2.00
100.00	2.00	2.00	1.99	1.95	2.00
101.00	1.99	2.00	2.00	1.99	1.99
102.00	2.00	2.00	2.00	1.99	2.00
103.00	2.00	2.00	2.00	1.99	2.00
104.00	2.00	2.00	2.00	1.97	1.99
105.00	1.99	1.99	2.00	1.99	2.00
106.00	1.99	2.00	1.99	1.97	2.00
107.00	1.99	2.00	2.00	1.99	2.00
108.00	2.00	2.00	2.00	1.98	2.00
109.00	2.00	2.00	2.00	1.97	2.00
110.00	1.99	2.00	2.00	1.98	1.99
111.00	2.00	2.00	2.00	1.97	2.00
112.00	2.00	1.99	1.99	1.98	2.00
113.00	2.00	2.00	2.00	1.98	2.00
114.00	2.00	2.00	2.00	1.97	2.00
115.00	2.00	2.00	2.00	1.99	2.00
116.00	1.99	2.00	2.00	1.98	1.97
117.00	2.00	2.00	2.00	1.99	1.99
118.00	2.00	1.99	1.99	2.00	2.00
119.00	2.00	2.00	2.00	1.99	2.00
120.00	2.00	2.00	2.00	1.99	2.00
121.00	2.00	2.00	2.00	1.99	1.98
122.00	1.99	2.00	2.00	1.99	1.99
123.00	2.00	2.00	2.00	1.99	1.99
124.00	2.00	1.99	1.99	1.98	2.00
125.00	2.00	2.00	2.00	1.99	2.00
126.00	2.00	2.00	2.00	1.99	2.00
127.00	2.00	2.00	2.00	1.99	2.00
128.00	2.00	2.00	2.00	1.99	1.99
129.00	1.99	2.00	2.00	2.00	2.00
130.00	2.00	1.99	1.99	1.99	2.00
131.00	2.00	2.00	2.00	2.00	2.00
132.00	2.00	2.00	2.00	1.99	2.00
133.00	2.00	2.00	2.00	1.99	2.00
134.00	2.00	2.00	2.00	2.00	1.99
135.00	1.99	2.00	2.00	1.99	2.00
136.00	2.00	1.99	1.99	1.98	2.00
137.00	2.00	2.00	2.00	1.99	2.00
138.00	2.00	2.00	2.00	1.98	2.00
139.00	1.99	2.00	2.00	2.00	2.00
140.00	2.00	2.00	2.00	2.00	2.00
141.00	1.98	2.00	2.00	1.99	1.99
142.00	2.00	1.99	2.00	1.98	2.00
143.00	2.00	2.00	1.99	1.98	1.99
144.00	2.00	2.00	2.00	1.99	2.00
145.00	2.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	1.99	2.00
147.00	1.99	2.00	2.00	1.95	1.99
148.00	2.00	1.99	2.00	1.97	2.00
149.00	2.00	2.00	1.99	1.99	2.00
150.00	2.00	2.00	2.00	1.98	2.00
151.00	2.00	2.00	2.00	2.00	2.00
152.00	2.00	2.00	2.00	1.95	2.00
153.00	1.99	2.00	2.00	1.99	1.98
154.00	2.00	2.00	2.00	1.99	2.00
155.00	2.00	1.99	1.99	1.98	2.00
156.00	2.00	2.00	2.00	1.99	1.99
157.00	2.00	2.00	2.00	1.97	2.00
158.00	2.00	2.00	2.00	1.98	2.00
159.00	1.99	2.00	2.00	1.97	1.98
160.00	2.00	2.00	2.00	1.98	2.00
161.00	2.00	1.99	1.99	2.00	2.00
162.00	2.00	2.00	2.00	2.00	2.00
163.00	2.00	2.00	2.00	1.99	2.00
164.00	2.00	2.00	2.00	1.99	2.00
165.00	1.99	2.00	2.00	2.00	2.00
166.00	2.00	2.00	2.00	1.98	1.99
167.00	2.00	1.99	1.99	2.00	2.00
168.00	2.00	2.00	2.00	2.00	2.00
169.00	2.00	2.00	2.00	1.97	2.00
170.00	2.00	2.00	2.00	1.99	2.00
171.00	1.99	2.00	2.00	2.00	1.99
172.00	2.00	2.00	2.00	1.98	2.00
173.00	2.00	1.99	1.99	1.99	2.00
174.00	2.00	2.00	2.00	1.99	2.00
175.00	2.00	2.00	2.00	2.00	2.00
176.00	2.00	2.00	2.00	1.99	2.00
177.00	1.98	2.00	2.00	1.98	2.00
178.00	2.00	2.00	2.00	1.98	1.99
179.00	2.00	1.99	1.99	2.00	2.00
10.2.1.2	2.04	8.11
10.1.1.1	2.04	1782.97
10.1.1.2	2.04	262.71
10.1.1.4	2.02	1163.47
10.1.1.5	2.04	1857.27
