Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.241s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.87	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	0.00	1.73	1.75	2.00	0.00	1.73	1.72
6.00	0.00	1.93	1.88	2.00	2.00	1.95	1.95	1.97
7.00	1.92	1.98	1.97	1.99	2.00	1.99	1.94	1.99
8.00	2.00	2.00	1.99	2.00	1.99	2.00	1.94	2.00
9.00	1.99	1.99	1.99	2.00	2.00	2.00	1.91	1.99
10.00	1.99	1.99	1.97	2.00	2.00	2.00	1.93	1.99
11.00	2.00	1.99	1.97	2.00	2.00	2.00	1.92	1.98
12.00	2.00	1.98	1.95	2.00	2.00	1.98	1.93	2.00
13.00	2.00	1.98	2.00	1.99	2.00	1.99	1.86	1.99
14.00	2.00	1.98	1.99	2.00	1.99	1.99	1.90	2.00
15.00	1.98	1.97	1.99	2.00	2.00	2.00	1.90	2.00
16.00	1.98	1.99	1.97	2.00	2.00	2.00	1.85	1.99
17.00	1.99	1.98	1.94	2.00	2.00	1.99	1.93	1.99
18.00	2.00	1.93	1.98	2.00	2.00	2.01	1.93	2.00
19.00	1.99	1.99	1.99	2.00	2.00	1.99	1.95	1.98
20.00	2.00	1.98	1.99	1.99	1.99	2.00	1.90	2.00
21.00	1.99	1.99	1.97	2.00	2.00	2.00	1.91	1.99
22.00	1.99	1.98	1.99	2.00	2.00	2.00	1.88	2.00
23.00	1.98	1.98	1.98	2.00	2.00	2.00	1.92	1.99
24.00	2.00	1.99	1.99	2.00	2.00	2.00	1.90	1.99
25.00	1.99	1.99	1.98	2.00	2.00	1.99	1.91	1.99
26.00	1.99	1.99	2.00	1.99	1.99	2.00	1.92	2.00
27.00	1.99	1.94	1.98	2.00	2.00	2.00	1.93	1.98
28.00	1.99	1.99	1.98	2.00	2.00	2.00	1.93	2.00
29.00	1.98	1.97	1.99	2.00	2.00	2.00	1.90	1.99
30.00	2.00	1.93	1.98	2.00	2.00	1.99	1.87	2.00
31.00	1.97	2.00	1.97	2.00	2.00	2.00	1.94	2.00
32.00	1.99	2.00	2.00	1.99	1.99	2.00	1.90	2.00
33.00	1.99	1.97	1.98	2.00	2.00	2.00	1.95	1.99
34.00	1.99	1.95	1.98	2.00	2.00	2.00	1.86	2.00
35.00	2.00	1.98	1.98	2.00	2.00	2.00	1.90	1.98
36.00	1.99	1.99	1.98	2.00	2.00	1.99	1.94	1.97
37.00	1.98	1.92	1.99	2.00	2.00	2.00	1.95	1.99
38.00	2.00	1.98	2.00	1.99	1.99	2.00	1.87	2.00
39.00	1.99	1.97	1.99	2.00	2.00	2.00	1.93	1.97
40.00	1.99	1.99	1.98	2.00	2.00	2.00	1.88	2.00
41.00	1.99	1.93	1.92	2.00	2.00	2.00	1.93	1.98
42.00	1.99	1.95	2.00	2.00	2.00	2.00	1.90	1.99
43.00	1.99	1.99	1.99	2.00	2.00	2.00	1.98	2.00
44.00	2.00	1.97	1.99	1.99	1.99	1.98	1.90	2.00
45.00	1.98	1.98	1.99	2.00	2.00	2.00	1.93	2.00
46.00	1.98	1.94	1.98	2.00	2.00	1.99	1.90	1.99
47.00	1.97	1.99	1.99	2.00	2.00	2.00	1.91	1.99
48.00	2.00	2.00	1.98	2.00	2.00	2.00	1.94	2.00
49.00	2.00	1.97	1.98	2.00	2.00	1.99	1.91	1.99
50.00	2.00	1.93	1.94	1.99	2.00	2.00	1.91	2.00
51.00	1.48	1.92	1.94	1.98	1.99	1.32	1.28	1.32
