Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.240s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	1.05	1.24	2.00	1.04	1.00	0.00	1.02
6.00	0.00	1.04	1.93	2.00	2.00	1.98	1.97	1.24	1.99
7.00	1.24	1.98	1.98	1.99	2.00	1.99	2.00	1.94	1.98
8.00	2.00	1.91	1.98	2.00	1.99	2.00	1.99	1.95	2.00
9.00	1.97	1.94	1.99	2.00	2.00	1.98	1.99	1.91	1.98
10.00	2.00	1.98	2.00	2.00	2.00	1.98	1.98	1.86	1.99
11.00	1.97	1.95	1.99	2.00	2.00	1.97	1.98	1.90	1.98
12.00	2.00	1.98	2.00	2.00	2.00	2.01	2.00	1.98	2.00
13.00	1.94	1.97	1.99	1.99	2.00	0.48	0.19	0.19	0.19
14.00	2.01	1.94	1.95	2.00	1.99	2.91	2.18	1.93	2.21
15.00	1.97	1.94	1.99	2.00	2.00	1.99	1.97	1.90	1.99
16.00	1.99	1.97	2.00	2.00	2.00	1.99	1.95	1.95	1.97
17.00	1.98	1.94	2.00	2.00	2.00	1.98	2.00	1.98	2.00
18.00	2.00	1.98	1.95	2.00	2.00	2.00	1.98	1.99	2.00
19.00	1.99	1.97	1.99	2.00	2.00	2.00	1.99	1.97	1.99
20.00	2.00	1.97	1.99	1.99	1.99	2.00	1.95	1.95	2.00
21.00	1.95	1.94	2.00	2.00	2.00	2.00	2.00	1.97	1.99
22.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.98	2.00
23.00	1.99	1.98	1.98	2.00	2.00	2.00	2.00	1.98	1.98
24.00	2.00	1.99	2.00	2.00	2.00	1.98	1.98	1.95	2.00
25.00	1.99	1.92	1.97	2.00	2.00	1.99	1.99	1.94	1.98
26.00	1.99	1.95	1.98	1.99	1.99	1.99	1.99	1.95	2.00
27.00	0.89	0.91	0.91	0.91	2.00	2.00	2.00	1.97	1.97
28.00	0.00	0.00	0.00	0.31	2.00	2.00	2.00	1.98	1.99
29.00	0.00	0.00	0.00	2.97	2.00	2.00	2.00	1.92	1.98
30.00	0.00	0.00	0.29	0.27	2.00	2.00	1.98	1.99	2.00
31.00	0.20	1.58	2.36	3.12	2.00	1.98	1.99	1.94	1.99
32.00	0.41	2.00	1.88	1.99	1.99	1.99	2.00	1.97	2.00
33.00	1.98	1.97	1.99	2.00	2.00	1.95	2.00	1.88	1.98
34.00	1.99	1.94	1.98	2.00	2.00	1.98	1.99	1.87	2.00
35.00	1.98	1.95	2.00	2.00	2.00	1.99	1.97	1.92	1.97
36.00	2.00	2.00	1.99	2.00	2.00	1.99	2.00	1.95	1.99
37.00	1.98	2.00	1.99	2.00	2.00	1.99	2.00	1.95	1.99
38.00	2.00	1.99	1.99	1.99	1.99	1.98	2.00	1.91	2.00
39.00	1.99	1.98	1.99	2.00	2.00	1.51	0.12	0.12	0.12
40.00	2.00	1.98	1.98	2.00	2.00	2.01	1.59	0.95	0.58
41.00	1.98	1.97	1.97	2.00	2.00	1.98	1.93	1.92	1.98
42.00	2.00	2.00	2.01	2.00	2.00	1.98	1.99	1.97	2.00
43.00	1.98	1.91	1.99	2.00	2.00	1.99	2.00	1.99	1.99
44.00	2.00	2.00	1.99	1.99	1.99	1.99	2.00	1.95	2.00
45.00	1.99	1.93	1.99	2.00	2.00	2.00	2.00	1.95	1.99
46.00	1.97	1.97	2.00	2.00	2.00	2.00	2.00	1.95	1.95
47.00	1.98	1.99	1.98	2.00	2.00	2.00	1.98	1.95	1.98
48.00	2.00	1.98	1.99	2.00	2.00	1.99	2.00	1.97	2.00
49.00	1.98	1.94	1.98	2.00	2.00	1.99	1.95	1.88	1.97
50.00	2.00	1.98	1.99	1.99	2.00	1.99	2.00	1.91	2.00
51.00	1.99	1.98	1.99	2.00	1.99	1.99	1.99	1.93	1.99
52.00	1.99	1.95	2.00	2.00	2.00	1.99	1.99	1.94	2.00
53.00	1.97	1.98	1.99	2.00	2.00	2.00	1.99	1.94	1.95
54.00	2.00	1.97	1.98	2.00	2.00	1.97	2.00	1.92	2.00
55.00	1.99	1.98	1.99	2.00	2.00	1.99	2.00	1.95	1.98
56.00	1.97	1.98	2.00	1.99	2.00	2.00	2.00	1.99	2.00
57.00	1.98	1.92	1.99	2.00	1.99	1.99	1.99	1.97	1.99
58.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.93	1.99
59.00	1.98	1.94	1.99	2.00	2.00	1.99	2.00	1.94	1.98
60.00	2.00	1.95	1.98	2.00	2.00	2.00	2.00	1.94	2.00
61.00	1.97	1.99	2.00	2.00	2.00	1.99	1.98	1.97	1.95
62.00	2.00	1.93	1.98	2.00	2.00	1.99	1.98	1.97	2.00
63.00	1.99	2.00	1.99	1.99	1.99	2.00	1.99	1.97	1.97
64.00	2.00	1.99	2.00	2.00	2.00	1.99	1.97	1.97	1.99
65.00	1.98	1.94	1.94	2.00	2.00	1.98	1.99	1.97	1.97
66.00	2.00	1.95	1.97	2.00	2.00	1.99	1.95	1.97	2.00
67.00	1.99	1.95	2.00	2.00	2.00	1.99	1.99	1.94	1.99
68.00	2.00	2.00	1.98	2.00	2.00	1.99	1.98	1.97	2.00
69.00	1.95	1.91	1.95	1.99	1.99	1.99	1.97	1.97	1.95
70.00	1.99	1.90	1.98	2.00	2.00	1.99	1.99	1.95	2.00
71.00	1.99	1.97	1.99	2.00	2.00	2.00	1.98	1.97	1.95
72.00	2.00	1.98	1.98	2.00	2.00	2.00	2.00	1.93	2.00
73.00	1.99	1.92	1.95	2.00	2.00	2.00	2.01	1.98	1.97
74.00	2.00	1.97	1.97	2.00	2.00	1.98	1.99	1.93	2.00
75.00	2.00	1.98	2.00	1.99	1.99	1.99	2.00	2.00	1.99
76.00	1.93	1.98	2.00	2.00	2.00	2.00	1.98	1.95	1.99
77.00	1.95	1.99	1.99	2.00	2.00	1.99	2.00	1.98	1.95
78.00	2.00	1.97	1.98	2.00	2.00	1.99	1.98	1.94	2.00
79.00	1.99	1.99	2.00	2.00	2.00	1.99	1.95	1.98	1.95
80.00	2.00	1.98	2.00	2.00	2.00	1.99	1.99	1.95	2.00
81.00	1.98	1.97	1.99	1.99	1.99	2.00	1.99	1.94	1.95
82.00	2.00	1.99	1.99	2.00	2.00	1.99	2.00	1.94	1.99
83.00	2.00	0.77	1.85	2.00	2.00	2.00	1.99	1.94	1.98
84.00	2.00	0.00	1.79	2.00	2.00	1.99	1.97	1.98	2.00
85.00	1.94	1.64	1.95	2.00	2.00	1.99	2.00	1.99	2.00
86.00	0.54	0.53	1.99	2.00	2.00	2.00	1.99	1.97	1.94
87.00	0.00	0.00	2.00	1.99	1.99	2.00	1.97	1.97	1.98
88.00	0.00	0.00	2.00	2.00	2.00	2.00	1.98	1.93	2.00
89.00	0.00	0.00	2.00	2.00	2.00	2.00	1.98	1.91	2.00
90.00	0.00	0.00	2.00	2.00	2.00	1.99	1.98	1.85	1.99
91.00	0.00	0.00	2.00	2.00	2.00	1.99	2.00	1.88	1.97
92.00	0.00	0.00	1.99	2.00	2.00	2.00	1.97	1.92	2.00
93.00	0.00	0.00	2.00	1.99	1.99	2.00	1.98	1.93	1.97
94.00	0.00	0.00	2.00	2.00	2.00	2.00	1.97	1.93	2.00
95.00	0.00	0.00	2.00	2.00	2.00	1.99	1.99	1.94	1.97
96.00	0.00	0.00	2.00	2.00	2.00	2.00	1.99	1.95	1.99
97.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	1.94	1.98
98.00	0.00	0.00	1.99	2.00	2.00	2.01	2.00	1.97	2.00
99.00	0.00	0.00	2.00	1.99	2.00	1.99	1.94	1.95	1.99
100.00	0.00	0.00	2.00	2.00	1.99	2.00	1.95	1.94	2.00
101.00	0.00	0.00	2.00	2.00	2.00	1.99	1.98	1.98	1.99
102.00	0.00	0.00	2.00	2.00	2.00	2.00	1.95	1.98	1.99
103.00	0.00	0.00	2.00	2.00	2.00	2.00	1.94	1.99	1.99
104.00	0.00	0.00	1.99	2.00	2.00	1.99	1.97	1.93	2.00
105.00	0.00	0.00	2.00	1.99	2.00	1.99	1.98	1.98	2.00
106.00	0.00	0.00	2.00	2.00	1.99	1.98	1.99	1.94	1.95
107.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	1.90	1.98
108.00	0.00	0.00	2.00	2.00	2.00	2.00	2.00	1.94	1.99
109.00	0.00	0.00	2.00	2.00	2.00	2.00	1.95	1.98	1.98
110.00	0.00	0.00	1.99	2.00	2.00	2.00	1.97	1.97	2.00
111.00	0.00	0.00	2.00	2.00	2.00	1.98	1.98	1.91	1.99
112.00	0.00	0.00	2.00	1.99	1.99	1.98	1.95	1.86	2.00
113.00	0.00	0.00	2.00	2.00	2.00	2.00	1.99	1.97	2.00
114.00	0.00	0.00	2.00	2.00	2.00	2.00	1.99	1.94	1.99
115.00	0.00	0.00	2.00	2.00	2.00	1.99	1.94	1.94	1.99
116.00	0.00	0.00	1.99	2.00	2.00	2.00	2.00	1.90	1.98
117.00	0.00	0.00	2.00	2.00	2.00	1.97	1.97	1.95	1.98
118.00	0.00	0.00	2.00	1.99	1.99	2.00	1.95	1.95	1.99
119.00	0.00	0.00	2.00	2.00	2.00	1.99	1.98	1.97	1.98
120.00	0.00	0.00	2.00	2.00	2.00	2.00	1.95	1.95	1.99
121.00	0.00	0.00	2.00	2.00	2.00	1.97	1.97	1.94	1.99
122.00	0.00	0.00	2.00	2.00	2.00	2.00	1.99	1.95	2.00
123.00	0.00	0.00	1.99	2.00	2.00	2.00	1.95	1.97	1.97
124.00	0.00	0.00	2.00	1.99	1.99	2.00	1.99	1.95	2.00
125.00	0.00	0.00	2.00	2.00	2.00	2.00	1.99	1.94	1.98
126.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	1.92	1.98
127.00	0.00	0.00	2.00	2.00	2.00	1.99	1.95	1.95	2.00
128.00	0.00	0.00	1.99	2.00	2.00	1.98	1.95	1.99	2.00
129.00	0.00	0.00	2.00	2.00	2.00	0.82	1.50	1.50	1.51
130.00	0.00	0.00	2.00	1.99	1.99	0.00	0.00	0.00	0.00
131.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00
132.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00
133.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00
134.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00
135.00	1.28	1.26	1.95	2.00	2.00	1.25	0.25	0.21	0.09
136.00	0.65	0.72	2.00	1.99	1.99	1.99	0.00	0.00	0.00
137.00	1.64	1.68	1.07	1.11	2.00	0.45	0.28	0.00	0.00
138.00	0.00	0.00	1.79	2.71	2.00	1.90	3.10	0.00	0.00
139.00	0.00	0.49	0.22	2.00	2.00	0.24	1.10	0.00	0.87
140.00	0.00	0.00	0.92	2.00	2.00	0.09	1.95	0.00	1.98
141.00	0.40	0.45	1.58	2.00	2.00	1.85	1.98	1.31	1.17
142.00	2.00	1.86	1.98	1.99	2.00	2.04	1.99	1.97	1.99
143.00	1.99	1.91	2.00	2.00	1.99	1.48	0.31	0.16	0.33
144.00	1.98	1.98	1.98	2.00	2.00	2.04	0.09	0.04	0.08
