Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.227s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.00	0.88	0.00	0.00	0.58	2.00	0.86	0.72	0.00	0.00
6.00	0.09	0.94	0.00	0.00	2.00	2.00	2.00	1.99	0.00	0.00
7.00	1.18	1.33	0.00	0.79	1.39	2.00	1.98	1.91	0.59	0.00
8.00	2.00	2.00	1.00	1.41	0.18	1.99	1.97	1.86	1.50	0.14
9.00	1.98	2.00	1.83	0.18	0.11	2.00	1.91	1.84	0.60	0.00
10.00	1.30	1.81	1.17	0.74	0.80	2.00	1.85	1.55	0.87	0.21
11.00	1.84	1.74	0.99	0.08	0.01	2.00	1.67	1.54	0.00	0.00
12.00	0.92	1.47	0.42	0.25	0.00	2.00	1.33	0.85	0.29	0.00
13.00	1.07	1.97	0.15	0.00	0.00	2.00	1.63	1.60	0.00	0.00
14.00	2.98	2.00	1.77	1.64	0.00	1.99	2.32	1.45	0.74	0.13
15.00	1.93	1.91	1.93	1.72	0.00	2.00	2.01	1.38	1.31	0.00
