Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.237s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	1.74	1.54	1.35	1.10	0.00	0.00	0.00	2.00	1.60	0.00	1.30	0.00	0.01	0.02
6.00	1.98	1.93	1.37	1.46	0.00	0.00	0.00	2.00	1.78	1.33	0.92	0.00	0.20	0.08
7.00	1.99	1.95	1.38	0.40	0.12	0.00	0.00	2.00	1.98	2.01	0.42	0.00	0.00	0.00
8.00	2.00	2.01	1.84	0.58	0.68	0.15	0.00	1.99	1.99	1.57	0.51	0.00	0.15	0.12
9.00	2.00	1.99	1.92	1.52	0.33	0.04	0.00	2.00	1.99	1.77	0.79	0.00	0.06	0.06
10.00	2.00	1.95	1.60	0.66	0.44	0.34	0.00	2.00	1.92	1.74	0.59	0.00	0.32	0.37
11.00	1.92	1.78	1.32	0.93	0.35	0.21	0.00	2.00	2.00	1.47	1.22	0.00	0.22	0.07
12.00	2.08	1.98	1.71	1.14	0.88	0.18	0.00	2.00	1.59	1.71	1.14	0.00	0.12	0.18
13.00	1.98	2.00	1.93	0.11	0.57	0.00	0.00	2.00	1.99	2.03	0.68	0.00	0.31	0.00
14.00	1.98	1.33	1.80	0.65	0.26	0.00	0.00	1.99	2.00	1.47	0.38	0.00	0.00	0.00
15.00	1.85	2.20	1.44	0.61	0.79	0.18	0.00	2.00	1.77	1.58	0.00	0.00	0.00	0.00
16.00	2.03	1.95	2.14	0.52	0.01	0.13	0.00	2.00	2.03	1.80	0.00	0.00	0.00	0.00
17.00	2.00	1.71	1.67	0.41	0.00	0.00	0.00	2.00	1.98	1.42	0.68	0.00	0.00	0.00
18.00	1.84	1.66	1.06	1.27	0.00	0.51	0.00	2.00	1.70	1.71	0.95	0.00	0.09	0.00
19.00	1.97	2.00	1.57	1.01	0.16	0.11	0.00	2.00	1.98	1.65	0.77	0.00	0.00	0.08
20.00	1.68	1.71	1.61	1.26	0.52	0.04	0.00	1.99	1.99	1.08	0.95	0.00	0.04	0.00
21.00	1.70	1.61	1.48	0.22	0.26	0.00	0.00	2.00	1.28	1.07	0.51	0.00	0.24	0.00
22.00	2.08	2.10	1.97	0.61	0.00	0.01	0.00	2.00	2.40	2.39	1.17	0.00	0.00	0.00
23.00	1.93	1.93	1.54	1.63	0.00	0.24	0.00	2.00	1.83	1.80	0.51	0.00	0.22	0.22
24.00	2.00	1.92	1.85	1.47	0.04	0.14	0.00	2.00	1.99	1.48	2.28	0.00	0.00	0.06
25.00	1.98	1.99	1.28	1.02	0.00	0.62	0.00	2.00	1.99	1.55	0.64	0.00	0.00	0.00
26.00	2.00	1.94	1.18	0.25	0.00	0.00	0.00	1.99	1.93	1.06	0.32	0.00	0.00	0.00
27.00	1.74	1.79	1.34	0.85	0.04	0.11	0.00	2.00	1.51	0.59	0.64	0.00	0.24	0.00
28.00	2.00	1.93	1.84	1.87	0.00	0.54	0.00	2.00	2.00	1.14	0.89	0.52	0.29	0.00
29.00	2.00	1.99	1.71	0.20	0.00	1.17	0.00	2.00	1.95	1.95	0.32	0.07	0.04	0.00
30.00	2.00	1.92	2.05	0.00	0.40	0.32	0.00	2.00	2.05	1.37	0.00	0.42	0.92	0.00
31.00	0.49	1.88	1.12	0.26	0.00	0.00	0.00	2.00	0.93	1.17	0.15	0.00	0.35	0.00
32.00	0.00	1.52	1.11	0.05	0.00	0.00	0.00	1.99	0.46	0.45	0.00	0.00	0.00	0.00
33.00	0.00	1.85	1.99	2.06	0.21	0.00	0.00	2.00	0.99	2.16	0.25	0.00	0.02	0.00
34.00	0.00	1.92	1.95	2.01	1.45	0.18	0.00	2.00	0.00	1.98	0.04	0.00	0.00	0.00
35.00	0.00	2.07	1.93	0.20	0.26	0.00	0.00	2.00	0.00	1.42	0.00	0.00	0.00	0.00
36.00	0.00	2.00	1.90	0.00	0.00	0.00	0.00	2.00	0.00	1.93	0.00	0.00	0.06	0.00
37.00	1.25	1.95	1.44	0.59	0.15	0.19	0.00	2.00	1.25	1.28	0.27	0.00	0.00	0.24
38.00	2.00	0.38	1.74	0.20	0.00	0.00	0.00	1.99	2.00	1.55	0.84	0.00	0.00	0.00
39.00	1.99	0.00	1.73	1.25	0.04	0.00	0.00	2.00	1.99	1.90	1.10	0.00	0.00	0.00
40.00	2.00	0.00	0.77	1.06	0.00	0.00	0.00	2.00	2.00	1.32	0.29	0.00	0.24	0.00
41.00	1.94	0.00	1.74	0.89	0.28	0.00	0.00	2.00	1.84	1.52	0.35	0.00	0.00	0.00
42.00	2.00	0.00	1.78	0.81	0.11	0.06	0.00	2.00	2.06	1.94	0.87	0.00	0.13	0.00
43.00	2.00	0.00	1.73	0.74	0.09	0.09	0.00	2.00	2.01	0.89	0.99	0.00	0.00	0.00
44.00	1.99	0.00	1.71	0.44	0.00	0.00	0.00	1.99	1.99	1.58	0.37	0.00	0.00	0.00
45.00	1.95	0.00	1.85	1.47	0.00	0.05	0.00	2.00	1.98	1.67	1.30	0.00	0.00	0.00
46.00	1.95	0.00	1.85	0.95	0.06	0.00	0.00	2.00	2.00	1.04	1.07	0.00	0.00	0.00
47.00	0.86	0.00	0.94	1.39	0.00	0.00	0.00	2.00	0.92	1.46	0.00	0.00	0.00	0.00
48.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
49.00	0.00	0.00	0.80	0.49	0.00	0.40	0.00	2.00	1.07	0.69	0.24	0.00	0.00	0.00
50.00	0.00	0.00	2.17	1.59	0.31	0.61	0.04	2.00	1.97	1.95	1.79	0.00	0.00	0.00
