Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.160s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.25	0.28	0.00	0.00	0.46	0.00	0.00	0.00	2.00	0.58	0.00	0.00	0.92	0.87	0.49	0.00
6.00	0.85	0.38	0.00	0.00	1.32	0.44	0.00	0.00	2.00	0.46	0.00	0.65	1.80	1.39	0.93	0.00
7.00	1.34	1.55	0.00	0.00	1.61	1.15	1.45	0.00	2.00	0.12	0.51	0.24	0.31	0.32	0.12	0.51
8.00	0.22	0.11	0.00	0.00	0.72	0.00	0.00	0.00	1.99	0.95	0.80	0.16	1.28	1.79	0.93	0.46
9.00	0.66	0.72	0.00	0.00	1.00	0.00	0.00	0.14	2.00	0.00	0.08	0.05	1.70	0.66	0.00	0.00
10.00	0.84	0.46	0.00	0.00	1.54	0.89	0.08	0.11	2.00	1.33	0.15	0.15	2.01	1.67	0.41	0.04
11.00	1.05	1.01	0.00	0.00	1.32	0.05	0.09	0.21	2.00	0.99	0.00	0.01	0.69	0.15	0.00	0.00
12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.13	2.00	0.61	0.00	0.00	1.28	0.66	0.44	0.16
13.00	0.69	0.77	0.00	0.00	1.31	1.01	0.00	0.01	2.00	1.19	0.00	0.02	0.00	0.59	0.00	0.00
14.00	0.08	0.01	0.00	0.00	0.52	0.20	0.00	0.00	1.99	1.10	0.01	0.00	2.26	0.98	0.38	0.00
15.00	0.09	0.48	0.00	0.00	0.87	0.18	0.00	0.24	2.00	1.24	0.14	0.06	1.98	1.80	0.67	0.00
16.00	1.32	0.28	0.00	0.00	1.14	0.93	0.00	0.13	2.00	0.00	0.26	0.05	1.40	1.04	0.28	0.00
17.00	0.72	0.73	0.00	0.00	1.48	0.64	0.27	0.49	2.00	0.00	0.01	0.00	1.98	1.35	0.44	0.32
