Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.353s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.80	1.99	1.58	0.44	0.67
3.00	0.00	0.00	0.52	0.49	2.00	2.05	0.28	0.42
4.00	0.00	0.00	0.08	0.14	2.00	1.04	0.11	0.12
5.00	0.00	0.00	0.37	0.39	2.00	2.70	0.71	0.38
6.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
7.00	0.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00
8.00	0.00	0.00	0.64	0.64	1.99	2.00	0.61	0.62
9.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
10.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
11.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
12.00	1.38	0.00	0.00	0.00	2.00	1.99	0.00	0.00
13.00	2.00	0.00	0.86	0.94	2.00	2.00	0.98	0.94
14.00	1.99	0.00	1.84	1.85	1.99	2.00	0.42	0.42
15.00	2.00	0.00	0.88	1.01	2.00	1.87	0.95	1.10
16.00	2.00	0.00	0.00	0.09	2.00	1.84	0.06	0.09
17.00	2.00	0.00	0.21	0.33	2.00	1.78	0.32	0.33
18.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
