Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.522s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.28	0.00	0.19	0.25	0.00	0.00	1.98	0.53	0.16	0.00	0.00	0.00	0.62	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	2.00	0.85	0.89	0.00	0.00	0.00	0.68	0.00	0.21
4.00	0.00	0.00	0.00	0.00	0.00	0.29	0.28	0.00	0.00	2.00	0.39	0.18	0.00	0.00	0.00	0.34	0.00	0.42
5.00	0.00	0.00	0.00	0.22	0.00	0.48	0.38	0.00	0.00	2.00	0.95	0.00	0.00	0.00	0.00	0.35	0.62	1.02
6.00	0.00	0.13	0.00	1.33	0.00	0.09	0.14	0.00	0.00	2.00	0.34	0.20	0.00	0.00	0.08	0.12	0.14	0.21
7.00	0.00	0.00	0.00	0.89	0.00	0.19	0.00	0.00	0.00	2.00	1.10	0.13	0.00	0.00	0.00	0.39	0.82	0.47
8.00	0.00	0.00	0.00	0.94	0.00	0.18	0.00	0.00	0.00	1.99	0.64	0.52	0.00	0.00	0.58	0.04	0.62	0.28
9.00	0.00	0.21	0.00	0.58	0.00	0.37	0.27	0.00	0.00	2.00	1.14	0.15	0.00	0.00	0.04	0.00	1.25	0.58
10.00	0.00	0.00	0.00	1.04	0.00	0.00	0.05	0.00	0.00	2.00	1.00	0.34	0.00	0.00	0.57	0.14	0.95	0.97
11.00	0.00	0.00	0.00	0.98	0.00	0.95	0.06	0.00	0.00	2.00	0.25	0.00	0.00	0.00	0.29	0.00	0.20	0.41
12.00	0.00	0.18	0.00	0.59	0.00	0.37	0.32	0.00	0.00	2.00	0.61	0.39	0.00	0.00	0.46	0.00	0.69	0.60
13.00	0.00	0.00	0.00	1.02	0.00	0.02	0.38	0.00	0.00	2.00	0.87	0.41	0.00	0.00	3.63	4.33	0.31	0.57
14.00	0.00	0.00	0.00	0.77	0.00	0.00	0.00	0.00	0.00	1.99	0.68	0.49	0.00	0.00	1.14	0.93	0.85	0.94
15.00	0.00	0.00	0.00	1.46	0.00	0.00	0.29	0.00	0.00	2.00	1.74	0.04	0.00	0.00	1.00	1.98	0.00	0.46
