Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.268s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.71	0.97	0.89	0.00	0.00	0.00	0.00	0.00	2.00	0.82	0.00	0.55	0.00	0.78	0.94	1.32	0.80
6.00	0.00	0.51	0.40	0.64	0.29	0.07	0.00	0.00	0.00	2.00	0.99	0.32	0.52	0.00	0.59	1.61	1.21	0.85
7.00	0.00	0.14	0.13	0.22	0.51	0.16	0.00	0.00	0.00	2.00	0.19	0.28	0.04	0.00	0.00	0.46	0.25	0.35
8.00	0.00	0.12	0.25	0.84	0.47	0.38	0.00	0.12	0.00	1.99	0.67	0.46	0.05	0.00	0.68	0.00	0.53	0.51
9.00	0.00	0.44	0.46	0.00	0.13	0.09	0.00	0.28	0.00	2.00	0.26	0.14	0.31	0.00	0.24	1.08	0.00	0.08
10.00	0.00	0.05	0.00	1.06	0.65	0.42	0.00	0.04	0.00	2.00	0.81	0.22	0.16	0.00	0.00	0.00	0.39	0.34
11.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	2.00	0.18	0.27	0.00	0.00	0.08	1.80	0.32	0.02
12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
13.00	0.00	0.00	1.17	1.54	1.46	1.11	0.00	0.88	0.00	2.00	1.18	1.10	0.00	0.00	0.87	0.07	0.00	0.38
14.00	0.00	0.00	0.88	1.72	0.26	0.14	0.00	0.20	0.00	1.99	0.80	0.24	0.00	0.00	0.98	0.00	0.00	1.13
15.00	0.00	0.00	0.81	0.45	0.79	0.00	0.00	1.26	0.00	2.00	0.31	0.22	0.00	0.00	1.06	0.04	0.38	0.34
