Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.236s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	1.51	0.00	1.53	0.00	2.00	1.54	1.47	1.51
6.00	1.99	1.67	1.98	1.77	2.00	1.99	1.86	1.99
7.00	1.98	1.94	1.99	1.99	2.00	2.00	1.94	1.98
8.00	2.00	1.95	2.00	2.00	1.99	2.00	1.83	2.00
9.00	1.99	1.98	1.98	2.00	2.00	2.00	1.93	1.99
10.00	2.00	1.98	1.98	2.00	2.00	2.00	1.90	1.99
11.00	1.99	1.95	1.99	2.00	2.00	0.99	0.95	0.99
12.00	2.00	1.97	2.00	2.00	2.00	0.00	0.00	0.00
13.00	2.00	1.95	2.00	1.99	2.00	0.00	0.00	0.00
14.00	2.00	1.97	1.99	2.00	1.99	0.00	0.00	0.00
15.00	2.00	1.95	2.00	2.00	2.00	0.00	0.00	0.00
16.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00
17.00	1.98	1.97	2.00	2.00	2.00	0.00	0.00	0.00
18.00	2.00	1.97	1.99	2.00	2.00	0.00	0.00	0.00
19.00	2.00	1.95	2.00	2.00	2.00	0.00	0.00	0.00
20.00	2.00	1.99	2.00	1.99	1.99	0.00	0.00	0.00
21.00	1.97	1.97	2.00	2.00	2.00	0.00	0.00	0.00
22.00	2.00	1.97	2.00	2.00	2.00	0.00	0.00	0.00
23.00	1.99	1.93	1.98	2.00	2.00	0.00	0.00	0.00
24.00	2.00	1.98	2.00	2.00	2.00	0.00	0.00	0.00
25.00	2.00	1.97	2.00	2.00	2.00	0.00	0.00	0.00
26.00	1.99	1.97	2.00	1.99	1.99	0.00	0.00	0.00
27.00	1.98	1.97	2.00	2.00	2.00	0.00	0.00	0.00
28.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00
29.00	1.98	1.95	1.98	2.00	2.00	0.00	0.00	0.00
30.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00
31.00	1.99	1.95	2.00	2.00	2.00	0.00	0.00	0.00
32.00	2.00	1.98	2.00	1.99	1.99	0.00	0.00	0.00
33.00	2.00	1.99	1.99	2.00	2.00	0.00	0.00	0.00
34.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00
35.00	1.98	1.97	2.00	2.00	2.00	0.00	0.00	0.00
36.00	2.00	1.95	1.99	2.00	2.00	0.00	0.00	0.00
37.00	1.99	1.97	2.00	2.00	2.00	0.00	0.00	0.00
38.00	2.00	1.97	2.00	1.99	1.99	0.00	0.00	0.00
39.00	2.00	1.97	2.00	2.00	2.00	0.00	0.00	0.00
40.00	1.99	1.98	2.00	2.00	2.00	0.00	0.00	0.00
41.00	2.00	1.95	1.98	2.00	2.00	0.00	0.00	0.00
42.00	2.00	1.98	2.00	2.00	2.00	0.00	0.00	0.00
43.00	1.99	1.98	1.99	2.00	2.00	0.00	0.00	0.00
44.00	2.00	1.98	2.00	1.99	1.99	0.00	0.00	0.00
45.00	1.98	1.99	2.00	2.00	2.00	0.00	0.00	0.00
46.00	2.00	1.95	2.00	2.00	2.00	0.00	0.00	0.00
47.00	1.99	1.94	2.00	2.00	2.00	0.00	0.00	0.00
48.00	2.00	1.99	1.99	2.00	2.00	0.00	0.00	0.00
49.00	2.00	1.95	2.00	2.00	2.00	0.00	0.00	0.00
50.00	2.00	1.97	2.00	1.99	2.00	0.00	0.00	0.00
51.00	1.97	1.99	2.00	2.00	1.99	0.00	0.00	0.00
52.00	2.00	1.97	2.00	2.00	2.00	0.00	0.00	0.00
53.00	1.97	1.95	2.00	2.00	2.00	0.00	0.00	0.00
54.00	2.00	1.98	1.99	2.00	2.00	0.00	0.00	0.00
55.00	1.99	1.98	2.00	2.00	2.00	0.00	0.00	0.00
56.00	1.57	1.53	1.59	1.58	2.00	0.00	0.00	0.00
57.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00
58.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
59.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
60.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
61.00	0.25	0.24	0.32	1.02	2.00	0.00	0.00	0.00
62.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
63.00	1.11	1.10	0.00	0.87	1.99	0.00	0.00	1.12
64.00	2.00	1.97	0.05	0.00	2.00	0.00	0.00	2.00
65.00	1.98	1.95	1.91	1.98	2.00	1.66	1.65	0.04
66.00	1.99	1.98	1.94	2.00	2.00	2.00	2.00	0.00
67.00	1.99	1.94	1.97	2.00	2.00	1.99	1.99	0.00
68.00	2.00	1.98	1.94	2.00	2.00	1.97	2.00	0.00
69.00	2.00	1.99	2.00	1.99	1.99	1.99	2.00	0.00
70.00	2.00	1.99	1.97	2.00	2.00	2.00	2.00	0.00
71.00	1.98	1.95	1.95	2.00	2.00	1.99	2.00	0.00
72.00	2.00	1.98	1.93	2.00	2.00	1.98	2.00	0.00
73.00	2.00	1.97	1.98	2.00	2.00	2.00	1.99	0.00
74.00	2.00	2.00	1.95	2.00	2.00	1.99	2.00	0.00
75.00	1.99	1.98	1.91	1.99	1.99	2.00	2.00	0.00
76.00	1.97	1.94	1.97	2.00	2.00	1.99	1.99	0.00
77.00	1.99	1.97	1.94	2.00	2.00	2.00	2.00	0.00
78.00	2.00	1.99	1.95	2.00	2.00	1.99	2.00	0.00
79.00	1.99	1.98	1.94	2.00	2.00	2.00	1.99	0.00
80.00	2.00	1.99	1.95	2.00	2.00	1.99	2.00	0.00
81.00	1.99	2.00	1.98	1.99	1.99	2.00	2.00	0.00
82.00	2.00	1.98	1.97	2.00	2.00	2.00	2.00	0.00
83.00	1.99	1.98	1.98	2.00	2.00	2.00	2.00	0.00
84.00	1.99	1.92	1.94	2.00	2.00	2.00	2.00	0.00
85.00	2.00	1.97	1.98	2.00	2.00	2.00	1.99	0.00
86.00	2.00	1.97	1.99	2.00	2.00	1.99	2.00	0.00
87.00	1.99	1.95	1.98	1.99	1.99	1.99	1.99	0.00
88.00	2.00	2.00	1.98	2.00	2.00	1.99	2.00	0.00
89.00	1.99	1.95	1.94	2.00	2.00	2.00	2.00	0.00
90.00	1.99	1.99	1.97	2.00	2.00	2.00	2.00	0.00
91.00	1.97	1.98	1.99	2.00	2.00	2.00	2.00	0.00
92.00	2.00	1.98	1.99	2.00	2.00	1.98	1.99	0.00
93.00	1.95	1.99	1.97	1.99	1.99	2.00	2.00	0.00
94.00	2.00	1.98	1.97	2.00	2.00	1.99	2.00	0.00
95.00	2.00	1.99	1.97	2.00	2.00	1.99	2.00	0.00
96.00	1.99	1.94	1.99	2.00	2.00	2.00	2.00	0.00
97.00	2.00	1.97	1.98	2.00	2.00	2.00	2.00	0.00
98.00	2.00	1.99	1.99	2.00	2.00	2.00	1.99	0.00
99.00	1.98	1.99	1.97	1.99	2.00	1.97	2.00	0.00
100.00	2.00	1.95	1.98	2.00	1.99	2.00	2.00	0.00
101.00	1.99	1.95	1.94	2.00	2.00	1.99	2.00	0.00
102.00	1.99	1.97	1.94	2.00	2.00	1.99	2.00	0.00
103.00	1.98	2.00	1.98	2.00	2.00	1.99	2.00	0.00
104.00	2.00	2.00	1.95	2.00	2.00	2.00	1.99	0.00
105.00	2.00	1.99	1.98	1.99	2.00	1.99	2.00	0.00
106.00	2.00	1.98	1.94	2.00	1.99	2.00	2.00	0.00
107.00	1.99	1.98	1.98	2.00	2.00	1.99	1.93	1.64
108.00	2.00	1.98	2.00	2.00	2.00	2.00	1.90	1.99
109.00	1.98	1.98	1.98	2.00	2.00	2.00	1.90	1.98
110.00	2.00	1.98	1.98	2.00	2.00	1.99	1.93	2.00
111.00	2.00	1.98	2.00	2.00	2.00	2.00	1.93	1.99
112.00	2.00	1.99	1.99	1.99	1.99	2.00	1.88	2.00
113.00	0.51	2.00	1.94	2.00	2.00	2.00	1.93	2.00
114.00	0.00	2.00	1.91	2.00	2.00	2.00	1.88	2.00
115.00	0.00	1.99	1.83	2.00	2.00	2.00	1.88	1.98
116.00	0.00	1.99	1.94	2.00	2.00	1.99	1.91	1.99
117.00	0.00	2.00	1.90	2.00	2.00	2.00	1.93	2.00
118.00	0.00	2.00	1.90	1.99	1.99	1.99	1.87	2.00
119.00	1.37	1.95	1.97	2.00	2.00	2.00	1.92	1.98
120.00	2.00	1.90	1.92	2.00	2.00	2.00	1.88	1.99
121.00	1.97	1.91	1.97	2.00	2.00	1.99	1.95	2.00
122.00	2.00	1.85	1.95	2.00	2.00	1.99	1.91	1.99
123.00	1.98	1.98	1.98	2.00	2.00	2.00	1.91	1.99
124.00	2.00	1.97	1.98	1.99	1.99	1.99	1.93	2.00
125.00	1.99	1.95	1.99	2.00	2.00	2.00	1.92	2.00
126.00	1.95	1.98	1.99	2.00	2.00	2.00	1.94	1.98
127.00	1.98	1.97	1.99	2.00	2.00	1.99	1.91	1.99
128.00	2.00	1.97	1.97	2.00	2.00	2.00	1.88	2.00
129.00	2.00	1.97	1.97	2.00	2.00	2.00	1.91	2.00
130.00	2.00	2.00	1.98	1.99	1.99	1.99	1.91	2.00
131.00	1.99	2.00	1.99	2.00	2.00	1.99	1.94	1.98
132.00	2.00	1.99	1.95	2.00	2.00	2.00	1.87	1.99
133.00	1.98	1.97	1.99	2.00	2.00	2.00	1.91	2.01
134.00	2.00	1.97	1.97	2.00	2.00	2.00	1.92	1.99
135.00	1.99	1.98	1.99	2.00	2.00	1.99	1.92	2.00
136.00	2.00	1.98	2.00	1.99	1.99	2.00	1.93	2.00
137.00	0.06	0.07	0.06	0.06	2.00	2.00	1.91	2.00
138.00	0.00	0.00	0.00	0.00	2.00	1.72	1.02	1.07
139.00	0.00	0.00	1.08	1.10	2.00	1.77	1.70	2.06
140.00	0.04	0.01	1.81	2.01	2.00	0.24	0.22	0.22
141.00	1.92	1.80	1.95	2.00	2.00	0.00	0.00	0.00
142.00	2.00	1.99	1.99	1.99	2.00	0.00	0.00	0.00
143.00	1.99	1.97	2.00	2.00	1.99	0.00	0.00	0.00
144.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00
145.00	1.99	1.94	1.99	2.00	2.00	0.00	0.00	0.00
146.00	1.99	1.99	2.00	2.00	2.00	0.00	0.00	0.00
147.00	1.98	1.95	1.99	2.00	2.00	0.00	0.00	0.00
148.00	2.00	1.95	2.00	1.99	2.00	0.00	0.00	0.00
149.00	2.00	1.93	2.00	2.00	1.99	0.00	0.00	0.00
150.00	2.00	1.98	2.00	2.00	2.00	0.00	0.00	0.00
151.00	1.99	1.98	2.00	2.00	2.00	0.00	0.00	0.00
152.00	2.00	1.97	2.00	2.00	2.00	0.00	0.00	0.00
153.00	1.98	1.95	1.99	2.00	2.00	0.00	0.00	0.00
154.00	2.00	2.00	2.00	2.00	2.00	0.00	0.00	0.00
155.00	1.99	1.97	2.00	1.99	1.99	0.00	0.00	0.00
156.00	1.98	1.99	2.00	2.00	2.00	0.00	0.00	0.00
157.00	1.98	2.00	2.00	2.00	2.00	0.00	0.00	0.00
158.00	2.00	1.92	1.99	2.00	2.00	0.00	0.00	0.00
159.00	2.00	1.98	1.99	2.00	2.00	0.00	0.00	0.00
160.00	2.00	1.95	1.99	2.00	2.00	0.00	0.00	0.00
161.00	2.00	1.95	2.00	1.99	1.99	0.00	0.00	0.00
162.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00
163.00	1.99	2.00	2.00	2.00	2.00	0.00	0.00	0.00
164.00	1.99	1.98	1.98	2.00	2.00	0.00	0.00	0.00
165.00	2.00	1.97	2.00	2.00	2.00	0.00	0.00	0.00
166.00	1.99	1.94	2.00	2.00	2.00	0.00	0.00	0.00
167.00	2.00	1.98	2.00	1.99	1.99	0.00	0.00	0.00
168.00	2.00	1.95	2.00	2.00	2.00	0.00	0.00	0.00
169.00	1.99	1.94	2.00	2.00	2.00	0.00	0.00	0.00
170.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00
171.00	1.99	1.93	2.00	2.00	2.00	0.00	0.00	0.00
172.00	1.99	1.97	1.99	2.00	2.00	0.00	0.00	0.00
173.00	2.00	1.99	2.00	1.99	1.99	0.00	0.00	0.00
174.00	2.00	1.98	2.00	2.00	2.00	0.00	0.00	0.00
175.00	2.00	1.97	1.99	2.00	2.00	0.00	0.00	0.00
176.00	1.97	1.98	2.00	2.00	2.00	0.00	0.00	0.00
177.00	2.00	1.99	2.00	2.00	2.00	0.00	0.00	0.00
178.00	2.00	1.97	1.99	2.00	2.00	0.00	0.00	0.00
179.00	2.00	1.98	2.00	1.99	1.99	0.00	0.00	0.00
10.2.1.2	2.04	7.87
10.1.1.2	1.88	3444.75
10.1.1.3	1.90	3944.53
10.1.1.4	1.93	692.00
10.1.1.6	1.16	1407.57
10.1.1.7	1.14	4797.34
10.1.1.8	0.58	12150.59
10.1.1.1	1.84	3962.51
