Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.367s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.22	0.65	0.07	0.00	1.99	1.52	0.00	0.00	0.22	0.28
3.00	0.00	1.87	1.37	1.46	0.00	0.19	2.00	1.87	1.04	0.00	0.51	0.51
4.00	1.45	1.84	1.13	1.14	0.00	0.06	2.00	1.63	0.89	0.00	0.08	0.07
5.00	1.05	1.13	0.49	0.40	0.01	0.28	2.00	1.04	0.00	0.00	0.60	0.29
6.00	2.04	1.99	1.61	0.91	0.08	0.00	2.00	2.00	0.97	0.04	0.98	0.05
7.00	1.54	1.71	1.14	1.50	0.07	0.06	2.00	1.99	1.13	0.13	0.66	0.05
8.00	1.90	1.57	1.66	1.80	0.00	0.00	1.99	2.00	1.59	0.00	0.26	0.00
9.00	2.04	1.80	0.62	0.00	0.00	0.04	2.00	1.95	0.85	0.00	0.00	0.04
10.00	2.05	2.00	1.99	0.00	0.00	0.00	2.00	2.04	0.00	0.00	0.74	0.00
11.00	2.00	1.99	1.75	0.00	0.00	0.04	2.00	2.00	1.10	0.00	1.61	0.02
12.00	1.99	2.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	1.97	0.00
13.00	1.83	1.94	1.66	0.00	0.00	0.15	2.00	1.79	0.00	0.00	0.31	0.16
14.00	1.70	1.99	1.88	0.57	0.00	0.13	1.99	1.66	0.00	0.00	0.82	0.14
15.00	2.00	1.74	1.63	1.57	0.00	0.00	2.00	2.00	1.12	0.00	0.07	0.00
16.00	2.00	2.00	2.03	0.00	0.00	0.21	2.00	1.99	0.00	0.00	0.04	0.09
17.00	2.00	2.00	1.91	0.00	0.00	1.68	2.00	1.97	0.00	0.00	0.25	1.61
18.00	1.98	1.98	1.95	0.00	0.00	1.13	2.00	1.99	0.00	0.00	0.53	1.10
19.00	1.66	1.99	1.99	0.00	0.00	0.49	2.00	1.87	0.94	0.00	1.45	0.51
20.00	1.98	2.00	1.95	0.00	0.00	0.00	1.99	2.01	0.42	0.00	1.20	0.00
21.00	1.93	2.00	1.59	1.67	0.00	0.00	2.00	1.93	0.00	0.00	0.53	0.02
22.00	1.77	1.94	1.72	0.92	0.27	0.00	2.00	1.78	0.47	0.00	0.00	0.00
23.00	1.94	1.97	1.81	0.01	0.00	0.00	2.00	1.97	0.00	0.00	0.54	0.00
24.00	2.01	1.85	0.48	0.00	0.00	0.09	2.00	2.03	0.46	0.00	0.40	0.11
25.00	1.71	2.00	2.28	0.00	0.00	0.29	2.00	1.92	1.21	0.00	1.45	0.29
26.00	1.05	1.99	1.83	0.00	0.00	0.00	1.99	1.48	1.47	0.00	1.90	0.00
27.00	0.72	1.99	1.66	0.00	0.00	0.09	2.00	1.85	0.09	0.00	1.31	0.09
28.00	1.77	1.98	1.60	0.16	0.44	0.00	2.00	1.95	1.33	0.47	0.00	0.00
29.00	1.07	1.84	1.19	0.00	0.00	0.02	2.00	1.31	1.06	0.00	0.52	0.02
30.00	1.97	1.98	2.21	2.32	0.00	0.00	2.00	1.99	0.00	0.00	0.00	0.00
31.00	1.80	1.99	1.88	0.00	0.00	0.00	2.00	1.83	0.27	0.00	0.12	0.00
32.00	0.35	1.73	1.77	1.37	0.35	0.00	1.99	1.99	2.04	0.34	0.51	0.00
33.00	1.52	1.99	1.52	0.00	0.00	0.00	2.00	1.74	1.58	0.00	0.31	0.00
