Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.233s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.67	0.22	0.00	1.04	0.93	0.13	0.00	2.00	0.00	0.00	0.00	0.61	0.85	0.00	0.46
6.00	0.25	0.57	0.21	0.00	1.24	0.44	0.14	0.00	2.00	0.00	0.00	0.00	1.41	1.35	0.00	0.53
7.00	1.10	0.77	0.64	0.00	0.87	0.67	0.00	0.42	2.00	0.00	0.00	0.16	1.01	1.01	0.00	0.24
8.00	0.37	0.21	0.48	0.00	1.20	0.57	0.00	0.22	1.99	1.10	0.00	0.34	1.72	1.26	0.07	0.19
9.00	0.62	0.47	0.14	0.00	0.94	0.00	0.00	0.05	2.00	0.68	0.00	0.00	2.00	1.37	0.00	0.00
10.00	0.07	0.66	0.00	0.00	1.84	0.00	0.00	0.07	2.00	1.37	0.00	0.51	1.90	1.34	0.86	0.27
11.00	0.28	0.38	0.06	0.00	2.01	0.00	0.46	0.00	2.00	0.47	0.00	0.00	0.21	0.71	0.00	0.00
12.00	0.01	0.00	0.58	0.00	1.46	1.10	0.55	0.00	2.00	0.22	0.00	0.31	2.43	1.61	0.81	0.04
13.00	0.72	0.69	0.47	0.00	1.42	0.31	0.00	0.04	2.00	0.35	0.00	0.00	1.18	1.17	0.46	0.08
14.00	0.32	0.00	0.01	0.00	1.14	0.46	0.57	0.00	1.99	1.11	0.00	0.46	1.77	0.98	1.06	0.09
15.00	1.21	0.81	0.00	0.00	1.92	0.39	0.40	0.01	2.00	0.00	0.00	0.00	2.01	1.15	0.59	0.11
16.00	0.84	0.57	0.00	0.00	1.30	0.07	0.00	0.00	2.00	0.59	0.00	0.15	1.28	0.40	0.20	0.26
17.00	0.86	0.85	0.00	0.00	1.11	1.45	0.21	0.00	2.00	0.20	0.00	0.14	1.81	0.01	0.00	0.01
18.00	1.26	0.81	0.00	0.00	1.33	0.22	0.00	0.04	2.00	0.77	0.00	0.00	1.54	1.44	0.05	0.00
19.00	0.04	0.00	0.00	0.00	0.33	0.14	0.00	0.00	2.00	1.30	0.00	0.35	0.95	1.08	0.92	0.24
20.00	1.78	1.26	0.00	0.00	2.08	1.20	0.37	0.00	1.99	1.15	0.00	0.62	1.93	1.66	1.11	0.59
21.00	0.16	0.28	0.00	0.00	0.81	1.44	0.00	0.00	2.00	1.39	0.00	0.00	1.52	1.05	0.37	0.12
22.00	0.44	0.57	0.38	0.00	0.73	1.21	0.00	0.72	2.00	0.42	0.00	0.00	1.84	1.72	0.00	0.00
23.00	0.00	0.27	0.00	0.00	0.87	0.09	0.14	0.26	2.00	0.98	0.00	0.00	1.54	1.95	0.82	0.31
24.00	0.00	0.77	0.26	0.00	1.26	0.00	0.55	0.45	2.00	0.00	0.00	0.28	1.65	0.74	0.08	0.22
25.00	0.00	0.72	1.21	0.00	1.77	0.04	0.00	0.05	2.00	0.57	0.00	0.33	1.61	1.42	0.51	0.67
26.00	0.00	0.31	0.49	0.00	1.10	0.00	0.00	0.02	1.99	0.32	0.00	0.05	2.01	1.58	0.00	0.00
27.00	0.07	0.44	0.24	0.00	1.97	0.00	0.00	0.15	2.00	0.88	0.00	0.19	1.99	1.53	0.52	0.00
28.00	0.92	0.65	0.09	0.00	1.65	1.18	0.00	0.00	2.00	1.12	0.00	0.00	1.74	1.24	0.77	0.35
29.00	0.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	2.00	2.05	0.00	0.04	1.92	1.81	0.86	0.79
30.00	1.51	0.06	0.00	0.00	1.01	1.60	0.11	0.53	2.00	1.13	0.00	0.00	2.00	1.52	0.75	0.24
31.00	0.28	0.00	0.00	0.00	1.04	1.88	0.00	0.92	2.00	0.87	0.00	0.00	0.84	1.84	0.58	0.51
32.00	1.51	0.00	0.00	0.00	0.99	1.55	0.00	0.00	1.99	1.54	0.00	0.00	2.73	1.50	0.18	0.00
33.00	0.87	0.00	0.00	0.00	0.46	1.81	0.00	0.34	2.00	1.68	0.00	0.00	1.98	1.54	2.19	0.55
