Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.214s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.39	0.04	0.00	0.00	0.34	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.27	0.28	0.11	0.00
6.00	0.02	0.11	0.00	0.61	0.58	1.57	0.00	0.00	2.00	0.31	0.55	0.00	1.65	0.95	1.05	0.00
7.00	1.32	0.00	0.00	0.00	1.15	0.39	0.00	0.04	2.00	0.79	0.38	0.00	1.83	1.35	0.86	0.35
8.00	0.02	0.02	0.02	0.00	0.09	0.00	0.14	0.00	1.99	1.59	0.87	0.00	1.59	1.13	0.51	0.00
9.00	0.86	0.38	0.11	0.00	1.44	0.00	0.00	0.00	2.00	1.41	0.00	0.44	2.07	1.73	0.91	0.00
10.00	0.51	0.48	0.34	0.00	0.45	0.58	0.00	0.00	2.00	0.31	0.00	0.19	1.37	1.19	0.24	0.00
11.00	0.06	0.13	0.16	0.13	1.41	0.48	0.02	0.16	2.00	2.56	0.07	0.18	1.39	1.10	0.08	0.44
12.00	0.00	0.47	0.32	0.04	0.48	0.25	0.00	0.13	2.00	0.13	0.00	0.15	1.02	1.05	0.00	0.45
13.00	0.00	0.33	0.38	0.00	0.75	0.15	0.00	0.01	2.00	1.21	0.00	0.00	2.00	0.69	0.39	0.48
14.00	0.57	0.19	0.32	0.00	2.07	0.00	0.00	0.27	1.99	1.19	0.00	0.46	1.50	0.88	1.15	0.48
15.00	0.29	0.22	0.27	0.00	0.75	0.00	0.00	0.00	2.00	1.47	0.00	0.08	0.62	1.32	0.58	0.05
16.00	0.00	0.29	0.00	0.00	0.11	0.00	0.00	0.00	2.00	1.10	0.00	0.00	2.46	1.12	0.04	0.04
17.00	0.79	0.33	0.34	0.04	0.52	0.00	0.00	0.15	2.00	2.05	0.00	0.77	1.97	1.72	1.48	0.00
18.00	0.69	0.58	0.00	0.00	0.94	0.04	0.00	0.00	2.00	1.25	0.00	0.65	1.70	1.33	1.38	0.31
19.00	0.80	0.79	0.69	0.00	0.80	0.00	0.00	0.07	2.00	1.06	0.00	0.01	0.32	0.86	0.68	0.00
20.00	0.06	0.80	0.13	0.00	0.00	0.00	0.00	0.06	1.99	1.18	0.19	0.31	1.21	0.00	1.17	0.87
21.00	0.48	0.60	0.68	0.00	0.68	0.00	0.22	0.08	2.00	0.31	0.01	0.16	1.94	0.67	0.75	0.07
22.00	1.27	0.02	0.74	0.00	1.74	0.00	0.00	0.00	2.00	0.27	0.18	0.00	2.03	1.52	0.37	0.77
23.00	0.71	0.45	0.13	0.00	0.91	0.00	0.05	0.01	2.00	0.00	0.28	0.06	1.35	1.60	0.77	0.00
24.00	1.51	0.44	0.41	0.51	1.92	0.00	0.00	0.27	2.00	0.00	0.31	0.00	1.14	1.20	0.55	0.00
25.00	0.00	0.38	0.32	0.20	0.85	0.00	0.00	0.13	2.00	0.82	0.34	0.00	1.54	1.53	0.77	0.06
