Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.392s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.07	0.00	0.42	0.00	0.00	0.00	0.00	0.07	0.08	2.00	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.52
6.00	0.55	0.00	0.59	0.22	0.00	0.00	0.00	0.66	1.01	2.00	0.00	1.07	0.00	0.00	0.32	1.08	0.41	0.75
7.00	0.00	0.00	0.06	0.73	0.00	0.06	0.00	0.00	0.00	2.00	0.00	0.66	0.00	0.00	0.00	1.00	1.13	0.95
8.00	0.18	0.00	0.53	0.86	0.00	0.37	0.00	0.08	1.10	1.99	0.45	0.31	0.00	0.00	1.05	1.31	1.02	0.55
9.00	0.00	0.00	0.00	0.59	0.31	0.32	0.00	0.00	0.00	2.00	0.79	0.02	0.00	0.00	0.00	0.00	0.44	0.15
10.00	0.00	0.00	0.00	0.14	0.44	0.55	0.00	0.00	0.00	2.00	1.08	0.59	0.00	0.00	0.00	0.91	0.69	0.22
11.00	0.09	0.00	0.55	0.47	0.62	0.00	0.00	0.14	1.35	2.00	0.31	0.14	0.04	0.08	0.07	0.31	0.65	0.45
12.00	0.00	0.00	0.00	0.21	1.26	0.58	0.00	0.00	0.35	2.00	1.17	0.21	0.00	0.00	0.00	0.00	0.27	0.18
13.00	0.09	0.00	0.49	1.28	1.00	0.04	0.00	0.07	0.11	2.00	0.65	0.28	0.06	0.00	1.25	0.00	0.61	0.14
14.00	0.54	0.00	0.82	0.14	1.20	0.00	0.00	0.35	0.00	1.99	1.25	0.38	0.22	0.16	1.11	0.00	0.78	0.47
