Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.233s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.55	0.58	0.00	0.14	0.93	2.00	0.00	0.00	0.00	0.37	0.28	0.51	0.48
6.00	0.13	0.00	0.92	0.80	0.00	1.12	0.67	2.00	0.00	0.20	0.00	0.15	1.08	0.79	0.45
7.00	0.08	0.18	1.05	1.44	0.00	0.06	0.37	2.00	0.32	0.91	0.00	0.80	1.47	0.75	1.08
8.00	0.21	0.53	0.08	0.00	0.00	0.15	0.00	1.99	0.91	0.62	0.00	0.09	0.38	0.39	0.66
9.00	0.01	0.53	0.67	0.80	0.00	0.26	0.24	2.00	0.08	0.71	0.00	0.02	0.28	1.11	0.06
10.00	0.05	0.28	1.54	0.61	0.00	0.35	0.85	2.00	0.53	0.73	0.00	1.45	0.34	0.18	0.07
11.00	0.57	0.29	0.00	0.41	0.00	0.22	1.26	2.00	0.04	0.62	0.00	0.05	1.12	0.92	0.62
12.00	0.26	0.00	0.00	0.62	0.00	0.18	0.79	2.00	1.65	1.15	0.00	1.04	1.87	0.93	0.58
