Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.254s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.68	1.86	1.50	0.00	1.33	2.00	1.59	0.00	1.31	0.00
6.00	1.98	1.80	1.73	0.71	0.24	2.00	1.87	1.00	0.66	0.48
7.00	2.00	1.99	0.98	0.74	1.05	2.00	1.92	1.84	1.26	0.71
8.00	2.00	1.98	1.98	0.78	0.72	1.99	2.01	0.54	0.45	0.46
9.00	2.00	1.77	1.80	0.51	0.00	2.00	1.98	1.65	0.26	0.00
10.00	2.00	1.92	1.81	0.00	0.00	2.00	1.88	1.87	0.01	0.00
11.00	1.99	1.99	1.81	1.54	0.00	2.00	1.90	1.63	0.87	0.60
12.00	2.00	1.41	1.59	1.33	0.01	2.00	1.92	1.24	0.44	0.20
13.00	1.99	2.20	1.86	0.94	0.09	2.00	2.00	1.17	0.91	0.00
14.00	2.00	1.99	1.74	1.25	0.00	1.99	1.99	1.44	0.49	0.00
15.00	1.99	1.97	1.31	0.28	0.00	2.00	1.97	1.66	1.10	0.19
16.00	2.00	1.91	1.34	0.47	0.00	2.00	1.99	1.19	1.04	0.68
17.00	1.99	1.98	1.61	0.67	0.00	2.00	1.92	1.17	0.00	0.00
18.00	1.97	1.95	1.44	0.85	0.00	2.00	1.92	1.25	0.41	0.00
19.00	1.98	1.91	1.74	0.54	0.05	2.00	1.97	1.74	0.32	0.00
20.00	2.03	1.65	1.47	1.34	0.00	1.99	2.03	0.11	0.00	0.00
