Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.213s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.52	0.00	0.00	0.12	0.00	0.33	2.00	0.61	0.02	0.15	0.00	0.18	0.55	0.25
6.00	0.00	0.40	0.00	0.00	1.02	0.00	0.49	2.00	0.34	0.35	0.44	0.19	0.46	0.00	0.13
7.00	0.00	0.74	0.09	0.00	0.47	0.00	0.53	2.00	0.98	0.65	0.24	0.24	1.12	0.95	0.55
8.00	0.00	0.72	0.77	0.21	0.21	0.26	0.52	1.99	0.00	0.00	0.00	0.31	1.22	0.00	0.00
9.00	0.00	0.12	0.00	0.32	0.13	0.21	0.57	2.00	0.71	0.14	0.07	0.73	0.47	0.25	0.26
10.00	0.00	0.42	0.05	0.42	0.00	0.27	0.92	2.00	0.00	0.34	0.04	0.41	0.34	0.57	0.25
11.00	0.00	0.89	1.26	0.40	0.12	0.31	0.02	2.00	0.19	0.69	0.67	0.74	0.00	0.61	0.62
12.00	0.00	0.05	0.00	0.22	0.55	0.21	0.47	2.00	0.89	0.29	0.31	0.84	1.08	0.32	0.24
13.00	0.00	0.00	1.27	0.07	0.77	0.06	0.12	2.00	0.00	0.08	0.00	0.11	1.54	0.06	0.00
14.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	2.00	0.00	0.00
15.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
16.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
17.00	0.00	0.06	1.37	0.13	0.14	0.92	1.02	2.00	0.68	0.22	0.61	0.00	0.74	0.27	0.49
18.00	0.00	0.00	0.31	0.97	0.04	0.55	0.55	2.00	0.87	1.07	0.12	0.00	1.84	1.15	0.06
19.00	0.00	0.00	1.01	0.21	0.18	0.00	1.02	2.00	0.40	0.59	0.00	0.00	1.13	1.05	0.39
20.00	0.00	0.00	1.08	0.51	1.63	0.00	1.26	1.99	1.02	0.62	0.29	0.00	1.05	1.12	0.00
21.00	0.00	0.08	0.97	0.58	0.15	0.65	0.87	2.00	0.48	0.58	0.09	0.00	0.47	0.07	0.00
22.00	0.00	0.74	0.42	0.79	0.00	0.02	0.85	2.00	0.24	0.04	0.11	0.00	0.00	0.00	0.19
23.00	0.00	0.32	0.77	0.29	0.00	0.42	0.37	2.00	0.98	0.32	0.38	0.16	0.00	1.18	0.11
24.00	0.00	0.34	0.00	0.01	0.02	0.31	0.44	2.00	0.00	0.16	0.44	0.45	0.31	0.48	0.16
25.00	0.00	0.25	0.00	0.35	0.16	0.00	0.00	2.00	0.51	0.20	0.00	0.00	0.19	0.19	0.26
26.00	0.00	0.84	0.02	0.52	0.15	0.82	0.91	1.99	0.40	0.24	0.13	0.79	0.29	0.38	0.05
27.00	0.00	0.12	1.11	0.91	0.08	0.15	0.44	2.00	0.02	0.14	0.00	0.61	0.58	0.19	0.00
28.00	0.00	0.69	1.27	0.81	0.29	0.74	1.21	2.00	1.33	0.81	0.15	0.31	1.00	0.94	0.00
29.00	0.00	0.35	0.02	0.92	0.44	0.42	0.71	2.00	0.46	0.53	0.02	0.80	0.29	0.57	0.07
30.00	0.00	0.00	0.00	0.32	0.40	0.26	0.00	2.00	0.33	0.20	0.00	0.15	0.68	0.78	0.00
31.00	0.00	0.24	0.00	0.39	0.00	0.27	0.48	2.00	0.53	0.05	0.07	0.86	1.12	0.53	0.00
32.00	0.00	0.51	0.00	0.02	0.00	0.11	1.58	1.99	0.06	0.28	0.00	0.00	0.20	0.54	0.00
33.00	0.15	0.00	0.42	0.00	0.04	0.08	1.10	2.00	1.18	0.04	0.40	0.15	0.59	0.00	0.31
34.00	0.00	0.00	0.71	1.21	0.00	1.60	0.00	2.00	1.37	0.32	0.00	0.00	1.79	0.44	0.18
35.00	0.00	0.00	1.60	0.91	0.00	0.00	1.02	2.00	0.00	0.00	0.00	0.66	1.38	0.00	0.00
36.00	0.00	0.00	0.93	0.14	0.00	0.00	0.98	2.00	0.00	0.00	0.00	0.29	0.22	0.00	0.00
37.00	0.00	1.54	2.00	0.00	0.00	0.00	0.72	2.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
38.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	0.00	0.94	0.94	0.00	0.00	0.00	0.65	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
41.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
43.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
44.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
45.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
46.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.00	0.00	1.78	1.78	0.00	0.00	0.00	1.78	2.00	0.00	0.00	0.00	1.78	1.78	1.78	0.00
48.00	0.00	1.99	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	1.99	2.00	2.00	0.00
49.00	0.00	2.00	2.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00	0.00	2.01	1.99	1.99	0.00
50.00	0.00	2.00	1.99	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	1.99	2.00	2.00	0.00
51.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00	2.00	2.00	2.00	0.00
52.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00
53.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00
54.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	1.99	2.00	0.00
55.00	0.00	2.00	2.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00	0.00	1.99	2.00	2.00	0.00
56.00	0.00	1.99	1.99	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	1.99	0.00
57.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	1.99	1.57	0.00	0.00	2.00	2.00	2.00	0.00
58.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
59.00	0.00	1.99	1.81	0.00	0.00	0.33	1.73	2.00	1.70	0.00	0.00	1.91	0.18	1.88	0.71
60.00	0.00	1.83	1.57	0.00	0.00	1.98	2.00	2.00	1.72	0.00	0.00	2.03	0.00	1.55	0.52
61.00	0.00	1.81	0.89	0.42	0.00	0.20	1.54	2.00	1.13	0.00	0.00	1.58	0.04	0.31	0.00
62.00	0.00	1.88	1.67	0.42	0.00	0.25	1.99	2.00	0.34	0.00	0.00	1.99	0.00	1.64	0.00
63.00	0.00	0.68	0.93	1.52	0.00	0.53	0.99	1.99	0.80	0.05	0.00	1.70	0.79	0.97	0.28
64.00	0.00	0.06	1.88	1.53	0.00	0.00	1.22	2.00	1.11	0.38	0.00	1.68	0.91	0.31	0.00
65.00	0.00	0.31	1.06	1.67	0.00	0.62	0.86	2.00	0.09	0.05	0.00	0.81	0.51	0.16	0.01
66.00	0.00	0.44	1.07	1.00	0.00	0.00	0.89	2.00	1.11	0.86	0.00	0.31	0.51	1.83	0.06
67.00	0.00	0.31	0.75	0.66	0.00	0.79	1.90	2.00	0.91	0.16	0.00	0.25	2.33	0.72	0.31
68.00	0.00	1.54	0.93	0.82	0.00	0.13	0.06	2.00	0.85	0.39	0.00	1.58	0.42	1.00	0.11
69.00	0.00	0.34	1.79	0.94	0.00	0.16	0.35	1.99	1.59	0.40	0.00	0.31	2.11	0.97	0.18
70.00	0.00	0.11	0.29	0.45	0.00	0.00	0.46	2.00	0.58	0.62	0.00	0.16	0.74	0.66	0.35
71.00	0.00	1.25	1.32	0.49	0.00	0.22	0.00	2.00	1.02	1.57	0.92	0.00	1.11	1.37	0.00
72.00	0.00	0.89	1.45	0.72	0.00	0.55	0.00	2.00	0.41	1.30	0.68	0.61	0.45	0.21	0.00
73.00	0.00	1.20	0.93	1.53	0.00	0.19	0.00	2.00	0.25	0.00	0.00	1.04	0.67	1.86	0.00
74.00	0.00	1.90	1.84	0.75	0.00	0.95	0.00	2.00	1.48	0.00	0.00	0.69	1.63	1.65	0.00
75.00	0.00	1.79	1.99	0.31	0.00	1.67	0.00	1.99	1.90	0.00	0.00	1.74	1.32	1.72	0.00
76.00	0.00	0.64	1.06	0.00	0.00	0.61	0.00	2.00	1.15	0.00	0.00	0.61	1.37	1.12	0.00
77.00	0.00	1.67	1.61	0.00	0.00	2.17	0.00	2.00	0.34	0.00	0.00	1.19	1.90	0.00	0.00
78.00	0.00	2.00	2.00	0.00	0.00	1.78	0.00	2.00	0.18	0.00	0.00	1.74	1.46	0.00	0.00
79.00	0.00	2.00	2.00	0.00	0.00	1.99	0.00	2.00	1.99	0.00	0.00	2.00	2.13	0.07	0.00
80.00	0.00	1.99	2.00	0.00	0.00	2.00	0.00	2.00	2.00	0.00	0.00	2.00	1.99	0.00	0.00
81.00	0.00	2.00	1.99	0.00	0.00	0.06	0.00	1.99	0.46	0.00	0.00	1.99	2.00	0.00	0.00
82.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
83.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	2.00	1.66	0.00
84.00	0.00	2.00	2.00	0.00	0.00	0.04	0.00	2.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00
85.00	0.00	1.99	2.00	1.02	0.00	1.44	0.00	2.00	0.00	0.00	0.00	1.99	1.99	2.00	0.00
86.00	0.00	1.98	2.00	1.99	0.00	2.00	0.00	2.00	0.00	0.00	0.00	2.00	2.01	1.99	0.00
87.00	0.00	1.20	1.28	0.88	0.00	0.80	0.95	1.99	0.00	0.00	0.00	0.64	1.00	1.14	0.75
88.00	0.00	1.40	1.60	0.57	0.00	0.44	0.86	2.00	0.00	0.00	0.00	0.00	1.04	0.98	0.51
89.00	0.00	1.35	1.06	1.15	0.00	0.87	0.60	2.00	0.00	0.00	0.00	0.89	0.62	0.69	0.01
90.00	0.00	1.58	1.38	1.58	0.00	1.90	2.04	2.00	0.00	0.00	0.00	2.01	1.12	0.22	0.00
91.00	0.00	1.75	1.87	1.59	0.00	1.91	1.98	2.00	0.00	0.00	0.00	1.70	2.46	0.31	0.00
92.00	0.00	1.86	1.94	2.00	0.00	0.28	1.80	2.00	0.00	0.00	0.00	0.00	0.33	0.00	0.02
