Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.367s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	0.04	0.00	1.14	2.00	0.00	1.13	0.00
6.00	0.00	0.00	0.00	2.00	2.00	1.33	1.99	1.33
7.00	0.00	0.00	0.00	1.99	2.00	2.00	1.90	2.00
8.00	0.00	0.00	0.00	2.00	1.99	2.00	1.86	2.00
9.00	0.00	0.00	0.00	2.00	2.00	2.00	1.91	2.00
10.00	0.00	0.00	0.00	2.00	2.00	2.00	1.92	2.00
11.00	0.00	0.00	0.00	2.00	2.00	2.00	1.87	1.98
12.00	0.00	0.00	0.00	2.00	2.00	1.99	1.88	2.00
13.00	0.00	0.00	0.00	2.00	2.00	1.99	1.86	2.00
14.00	0.00	0.00	0.00	1.99	1.99	2.00	1.95	2.00
15.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
16.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	2.00
17.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.99
18.00	0.00	0.00	0.00	2.00	2.00	1.99	1.95	2.00
19.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.99
20.00	0.00	0.00	0.00	1.99	1.99	2.00	1.95	2.00
21.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	2.00
22.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	2.00
23.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.99
24.00	0.00	0.00	0.00	2.00	2.00	2.00	1.85	1.99
25.00	0.00	0.00	0.00	2.00	2.00	1.99	1.90	1.99
26.00	0.00	0.00	0.00	1.99	1.99	1.99	1.85	1.99
27.00	0.00	0.00	0.00	2.00	2.00	2.00	1.90	1.99
28.00	0.00	0.00	0.00	2.00	2.00	2.00	1.88	2.00
29.00	0.00	0.00	0.00	2.00	2.00	1.99	1.94	2.00
30.00	0.00	0.00	0.00	2.00	2.00	1.99	1.92	1.99
31.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	2.00
32.00	0.00	0.00	0.00	1.99	1.99	2.00	1.90	2.00
33.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
34.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
35.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
36.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	1.95
37.00	0.00	0.00	0.00	2.00	2.00	1.99	1.98	2.00
38.00	0.00	0.00	0.00	1.99	1.99	2.00	1.97	2.00
39.00	0.00	0.00	0.00	2.00	2.00	2.00	1.93	2.00
40.00	0.00	0.00	0.00	2.00	2.00	1.99	1.90	2.00
41.00	0.00	0.00	0.00	2.00	2.00	1.99	1.90	2.00
42.00	0.00	0.00	0.00	2.00	2.00	2.00	1.90	1.99
43.00	0.00	0.00	0.00	2.00	2.00	2.00	1.86	2.00
44.00	0.00	0.00	0.00	1.99	1.99	1.99	1.85	2.00
45.00	0.00	0.00	0.00	2.00	2.00	2.00	1.90	1.99
46.00	0.00	0.00	0.00	2.00	2.00	2.00	1.92	1.99
47.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	2.00
48.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.99
49.00	0.00	0.00	0.00	2.00	2.00	1.99	1.98	2.00
50.00	0.00	0.00	0.00	1.99	2.00	2.00	1.94	2.00
51.00	0.00	0.00	0.00	2.00	1.99	2.00	1.98	1.99
52.00	0.00	0.00	0.00	2.00	2.00	2.00	1.93	2.00
53.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
54.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.99
55.00	0.00	0.00	0.00	2.00	2.00	1.99	1.95	2.00
56.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
57.00	0.00	0.00	0.00	1.99	1.99	2.00	1.92	1.99
58.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	2.00
59.00	0.00	0.00	0.00	2.00	2.00	2.00	1.92	1.99
60.00	0.00	0.00	0.00	2.00	2.00	2.00	1.91	1.99
61.00	0.00	0.00	0.00	2.00	2.00	1.99	1.88	2.00
62.00	0.00	0.00	0.00	2.00	2.00	2.00	1.92	2.00
63.00	0.00	0.00	0.00	1.99	1.99	2.00	1.93	2.00
64.00	0.00	0.00	0.00	2.00	2.00	2.00	1.88	2.00
65.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
66.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.98
67.00	0.00	0.00	0.00	2.00	2.00	1.99	1.94	2.00
68.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	2.00
69.00	0.00	0.00	0.00	1.99	1.99	2.00	1.95	2.00
70.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	2.00
71.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	2.00
72.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.99
73.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	1.99
74.00	0.00	0.00	0.00	2.00	2.00	1.99	1.97	2.00
75.00	0.00	0.00	0.00	1.99	1.99	2.00	1.97	2.00
76.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.99
77.00	0.00	0.00	0.00	2.00	2.00	2.00	1.91	1.99
78.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	2.00
79.00	0.00	0.00	0.00	2.00	2.00	2.00	1.90	1.99
80.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	2.00
81.00	0.00	0.00	0.00	1.99	1.99	2.00	1.97	1.99
82.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	2.00
83.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	2.00
84.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	2.00
85.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	1.97
86.00	0.00	0.00	0.00	2.00	2.00	2.00	1.93	2.00
87.00	0.00	0.00	0.00	1.99	1.99	1.98	1.91	2.00
88.00	0.00	0.00	0.00	2.00	2.00	2.00	1.86	2.00
89.00	0.00	0.00	0.00	2.00	2.00	2.00	1.90	1.99
90.00	0.00	0.00	0.00	2.00	2.00	2.00	1.90	2.00
91.00	0.00	0.00	0.00	2.00	2.00	1.99	1.88	1.98
92.00	0.00	0.00	0.00	2.00	2.00	2.01	1.93	2.00
93.00	0.00	0.00	0.00	1.99	1.99	1.99	1.93	1.99
94.00	0.00	0.00	0.00	2.00	2.00	2.00	1.87	2.00
95.00	0.00	0.00	0.00	2.00	2.00	2.00	1.92	2.00
96.00	0.00	0.00	0.00	2.00	2.00	1.99	1.94	1.99
97.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.98
98.00	0.00	0.00	0.00	2.00	2.00	1.81	1.78	1.83
99.00	0.00	0.00	0.00	1.99	2.00	0.00	0.00	0.00
100.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00
101.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
102.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
103.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
104.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
105.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
106.00	0.00	0.00	0.00	1.99	1.99	0.00	0.00	0.00
107.00	1.41	0.00	0.00	2.00	2.00	0.00	0.00	0.00
108.00	2.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
109.00	0.77	0.12	0.07	0.77	2.00	0.00	0.00	0.00
110.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
